,SASA,Volume,HOMO,LUMO,IP,EA,Dipole,C_1_BV,C_1_SASA,C_1_P_int,C_1_charge,C_1_electrophilicity,C_1_nucleophilicity,C_1_radicalFukui,C_2_BV,C_2_SASA,C_2_P_int,C_2_charge,C_2_electrophilicity,C_2_nucleophilicity,C_2_radicalFukui,O_1_BV,O_1_SASA,O_1_P_int,O_1_charge,O_1_electrophilicity,O_1_nucleophilicity,O_1_radicalFukui,N_1_BV,N_1_SASA,N_1_P_int,N_1_charge,N_1_electrophilicity,N_1_nucleophilicity,N_1_radicalFukui
O=C(NCc1ccc2c(c1)OCO2)C1C[C@H]1c1ccccc1,538.6169814653836,362.1846026888192,-0.3766050817947651,-0.2335369483266224,7.353672321677645,-0.3964802808977974,1.416665859289496,0.5799491474498113,2.4793739394228056,28.625124064711493,-0.051831140809014,0.0003658156711343,0.0114958480827236,0.005930831876929,0.5861728624876105,2.3361856769651683,28.546310289831485,0.2729352532554624,0.018120936853226,0.0035621349502276,0.0108415359017268,0.4470239000194642,25.089650384883363,18.26676518890012,-0.4450066979255033,0.0483658460348436,0.0609824470500286,0.0546741465424361,0.5383593760761963,4.321084132011534,26.194713805684195,-0.1844445446083773,0.0172386330538707,0.0211473137193284,0.0191929733865996
CC(=O)c1ccc(NC(=O)c2oc3ccccc3c2C)cc1,523.9759990487753,350.43327709466746,-0.3868811353149524,-0.2874135619910578,7.575481138209134,1.084490521584718,2.260127610567803,0.6280650515204887,6.938624309947732,27.849549121744168,0.0681353406777558,0.0198788461706663,0.0277290547531892,0.0238039504619278,0.5794494415245213,8.749818411165146,26.60005111933172,0.2676484162917097,0.030172644733996,0.0037827383892564,0.0169776915616262,0.4574020706239103,21.729168949788715,19.4017545298836,-0.4179048351984137,0.0787009041543406,0.0417829807038107,0.0602419424290756,0.5670671358385071,5.779173203003972,27.088504576159107,-0.1513375604380308,0.0177714049270284,0.0322201457875118,0.0249957753572701
O=C(Cc1ccc(C(F)(F)F)cc1)NCc1ccccc1,512.5374037048426,333.02199269608127,-0.4025258295691202,-0.2672280866521317,8.302498730230823,0.0918914073218298,1.6898554436004207,0.5014838510892455,6.996079816033762,23.32348840758182,-0.1004763503988265,-0.0123121087766769,0.0084768751013338,-0.0019176168376715,0.5836995332277765,1.064015565351582,28.776509947727355,0.2805293557834597,0.0087142955956252,0.012632624332465,0.0106734599640451,0.406009998411917,32.78860666506134,17.42006473811675,-0.4227329424835926,0.047942011086752,0.12067436198067,0.084308186533711,0.6047790386209211,0.9718998599243904,31.09835902581513,-0.1753201406249741,0.0097288575469243,0.0321788976722975,0.0209538776096109
CCN(C(=O)c1cc(Cl)cc(Cl)n1)c1cccc(C)c1,489.3639243245562,352.121362316732,-0.386280397838202,-0.2894768905884855,7.816631440655614,0.5982057016561045,1.2881428597260802,0.6957930038448229,2.85859620230134,31.98380784687337,0.0800271586028207,0.0554673171131771,0.0025495769808116,0.0290084470469943,0.6426048787427613,3.821709063211816,29.813218891000176,0.2650293165567292,0.0306324873583245,0.0099380749585412,0.0202852811584329,0.4178727960009905,31.08498044612956,18.268879872517655,-0.4295249429990359,0.0952752982741368,0.1059916403683652,0.100633469321251,0.7236502740388222,0.2406810143347561,35.232948662742274,-0.0734089492448341,0.0381384621887535,0.0528879898796044,0.045513226034179
O=C(Cc1ccc2c(c1)OCO2)NCc1cccc2ccccc12,459.7305078890565,376.5354304452421,-0.3734852757572444,-0.2637394286970653,7.319044291407671,0.073724844436616,1.431860207871772,0.5140796826724289,8.042627456416371,23.2799233542954,-0.0962155876409786,-0.0097184377122834,-0.0015063012644558,-0.0056123694883696,0.6219294010813902,5.219689217251982,24.42972708865529,0.282551877643453,0.0150133906167992,0.0061106483246623,0.0105620194707307,0.4473868618621776,31.17718452443455,18.88102409829666,-0.4263823243484311,0.0498784348616893,0.0726119050988835,0.0612451699802864,0.629476268767766,6.26328797542726,24.668178386677333,-0.1847573479522581,0.0162307984578883,0.0210593793391104,0.0186450888984994
COc1ccc2cc(C(C)C(=O)Nc3ccc(C(C)=O)cc3)ccc2c1,614.3729030305475,432.20006444213567,-0.3774290436558293,-0.2776854014774943,7.212150381137433,0.8482650461080691,1.599152169387796,0.6187055380474435,0.0756953172067333,32.30244390536531,-0.0476043383372965,-0.0025989113541481,0.00318558737247,0.0002933380091609,0.6199624672530604,3.732068031856419,28.753947770604807,0.2786278362204872,0.0143266626230355,0.0048676519665438,0.0095971572947897,0.4515533133411278,25.80873171832478,19.304371147965583,-0.4013850799634219,0.0493828276377125,0.0586862100646698,0.0540345188511912,0.6241029244294343,3.05246112081688,30.502625321008956,-0.160125885147438,0.0091403779102318,0.0150302187734744,0.0120852983418531
COc1ccc(NC(=O)c2cc3ccccc3s2)cc1,499.7173791481897,327.7133344450527,-0.3675396652194792,-0.2830846919910918,7.222610637087162,0.6728873942983538,1.080195778409112,0.6235847371538167,5.380755268489181,29.339433289057,-0.0075834913116915,0.0241610717560453,-0.003120886285692,0.0105200927351766,0.5715818275478142,8.976087711312434,27.143160034720022,0.2721771312666877,0.0332603300024853,0.005661176432393,0.0194607532174392,0.4191158073324064,29.38430197788391,18.50098123791602,-0.4251152609541855,0.0918412542097158,0.0519775927255957,0.0719094234676557,0.585577238559066,5.414003339994572,28.365175699916048,-0.1533367536707849,0.0227056245119967,0.0351457018258256,0.0289256631689112
COc1ccc(NC(=O)c2cc3ccccc3s2)cn1,495.1250185006105,321.67690714942404,-0.3754609512317133,-0.287804091184173,7.43028276028842,0.8161728325437215,1.4400248047626618,0.623710681476742,5.370472800367179,29.37668849705756,-0.0081531477091018,0.0221878485834791,-0.0021626004431206,0.0100126240701792,0.5715801487074965,8.974587101526037,26.92091504350933,0.2734865909063851,0.032255635853855,0.0050125649803432,0.0186341004170991,0.4207288740267297,29.16929295400877,18.578301553650697,-0.4205756040414328,0.0897399759012637,0.0520406703995158,0.0708903231503897,0.5838659995159383,5.480761287050034,28.08291294111511,-0.1555269552770281,0.0221354307563898,0.0303956193515312,0.0262655250539605
O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccccc1,501.4647714544712,426.75017653394553,-0.3845827163061994,-0.2923153903475314,7.66452839083709,0.7563957530406242,1.5905900674410578,0.5072330413627717,8.315194281288361,22.73729134595079,-0.0962014335960501,-0.009425337794764,0.0037720797169493,-0.0028266290389073,0.6036037085815649,5.295123714033731,23.105470428962438,0.2824812289785283,0.0021573674424363,0.0102668771729866,0.0062121223077114,0.4204161619224117,33.3787235048008,18.128397723041253,-0.4241737228063272,0.0326986270201479,0.1010082041856251,0.0668534156028865,0.6052518170422433,6.769928194902942,23.010172730329263,-0.1873890664145589,0.009340711912462,0.0310946269560396,0.0202176694342508
O=C(Cc1ccc(C(F)(F)F)cc1)NCc1ccc(F)cc1F,455.2960257079309,337.42180254407634,-0.408026130077008,-0.27000030219928,8.66689252513951,0.2552236029225669,1.7380148364199852,0.5093117039731384,7.488036579196829,22.359449700644685,-0.1013133087961212,-0.0126549543295445,0.0103163511328516,-0.0011693015983464,0.6142414071494078,4.9170967586060605,26.52152252228605,0.2814410729777634,0.013914533866576,0.0148051362038366,0.0143598350352063,0.4385000801111952,30.430478111591466,19.05526241225637,-0.415687170961521,0.0535392813929048,0.1314378271562252,0.092488554274565,0.63070145074752,6.9170606611691605,23.452234686995983,-0.1859817290333263,0.0188049669468972,0.0413085181263339,0.0300567425366155
CN(C(=O)c1ccc(Br)s1)c1ccc(F)cc1,441.5545335128336,292.2157914799043,-0.398981976217759,-0.2926242858112396,8.087726104409871,0.8128689534996307,1.4821149372403537,0.7023476849516542,1.6424442714976273,32.11399302051994,-0.0178511621173814,0.0144136711142188,0.0125517770800002,0.0134827240971095,0.6308689433397772,4.782141213996294,28.51530780949025,0.2673944813433254,0.0303142269988983,0.0032483587596994,0.0167812928792988,0.4061647783428124,34.52920904433165,17.797453986391147,-0.4228535157193149,0.096928913767884,0.081596346589359,0.0892626301786215,0.6701947230168952,0.4492676378152643,32.844866364100184,-0.086014526546047,0.033746742488469,0.0709976990028606,0.0523722207456648
COc1ccc(NC(=O)C(C)c2ccc(-c3ccccc3)c(F)c2)cc1C,636.2846961318522,450.6121305061175,-0.3644125363005478,-0.2569778365623167,7.077566704101187,0.1289836520314305,0.6925086442986221,0.618616741667225,0.0881782537903147,31.922894393151832,-0.0477486205223333,-0.0034091745459301,0.0001916097598913,-0.0016087823930194,0.6206630110697031,3.8119125448749616,28.67822103883427,0.275285692210941,0.0183400376256939,0.0065868562539669,0.0124634469398304,0.4552456336451939,25.13161784948029,19.42944958809163,-0.4106945843244992,0.0552574405183008,0.0569810770438104,0.0561192587810556,0.6176792759584149,2.9623169841325865,30.775437880739563,-0.1625727851832203,0.008971510690105,0.0307887747369417,0.0198801427135234
COc1ccc(CNC(=O)c2cc(C)cc(C)c2)cc1,530.4053430153842,356.4127549607593,-0.3757661839421692,-0.2439622710213954,7.389267641655438,-0.3839112292967179,1.5064148921506175,0.6278920517624946,4.506105282556443,29.27559752364281,-0.0247063037329048,0.0400467800362425,0.0134438583927933,0.0267453192145179,0.5838986209821935,3.7520876655859703,28.25898727316448,0.2715021719047567,0.0262877741053658,0.0065801328360601,0.016433953470713,0.4156389768620338,31.17480777901238,18.110687050009236,-0.4415032622944245,0.0797404660995649,0.0846032121889023,0.0821718391442336,0.5698355385332146,4.291954480685037,27.351861271764903,-0.179243955573804,0.0295915084303277,0.0246334300119979,0.0271124692211628
