,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C[C@@H](NC(=O)c1ncccn1)c1ccccc1,11.792299225245655,11.792299225245655,0.06249433106576019,-0.2620804988662131,0.8717118636618865,227.26700000000002,214.16299999999995,227.105862036,86,0,0.2890552420661023,-0.34279466495483074,0.34279466495483074,0.2890552420661023,1.1176470588235294,1.7647058823529411,2.411764705882353,16.150508617761695,10.097766023567363,2.1201309648557376,-2.1266837204073012,2.1072987376003103,-2.2764950147935266,5.900372829442921,0.09290203008853257,2.404165400096407,2.0507979487657617,484.5324659581836,12.08757566981053,9.498827904170414,9.498827904170414,8.270856947829095,5.3997863277950895,5.3997863277950895,3.6782313257663177,3.6782313257663177,2.4160369732743234,2.4160369732743234,1.502584896169776,1.502584896169776,-2.2299999999999995,10155.194650007223,11.261208233126077,5.2052637699878685,2.8724867153375673,99.73400391429566,5.316788604006331,0.0,0.0,5.824404497999927,5.907179729351506,0.0,4.794537184071822,9.967957041894415,0.0,0.0,30.33183534230805,18.55355575984923,12.393687143226153,6.041840829147961,4.794537184071822,5.907179729351506,0.0,15.284745645900745,0.0,12.965578028838586,0.0,60.17974554369273,0.0,0.0,5.316788604006331,0.0,0.0,0.0,15.87513677124592,0.0,0.0,29.14797120260733,48.79188955399581,0.0,0.0,0.0,54.88,0.0,4.794537184071822,0.0,17.77342505649939,0.0,5.563451491696996,0.0,18.460054211687762,37.255572541998674,15.284745645900745,0.0,0.0,0.0,19.59677138447972,2.8485185185185187,1.0525751133786851,-0.072005385487528,11.379331223230032,3.1013832199546485,1.9267592592592593,0.0,0.15384615384615385,17,1,4,0,0,0,1,1,2,3,1,4,3,0,0,0,2,1.9676000000000002,64.35520000000004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(F)ccc1NC(=O)Cc1ccc2c(c1)OCO2,13.309048316439432,13.309048316439432,0.04487344629209655,-0.72881525694657,0.871636158304795,331.29900000000015,317.18700000000007,331.08560076799995,124,0,0.3395819591639613,-0.46536038889980746,0.46536038889980746,0.3395819591639613,1.1666666666666667,1.9583333333333333,2.75,19.142146662647367,10.102159015794674,2.1703940960887222,-2.0998575303923617,2.322457549505978,-2.170784225491987,6.012854401537535,-0.1151228561350048,3.030260018949114,1.742301576973172,805.5630655383089,17.10408352775558,12.797521102839395,12.797521102839395,11.562881945713373,7.128376046929479,7.128376046929479,5.094054043802969,5.094054043802969,3.462673922947079,3.462673922947079,2.3350164969776905,2.3350164969776905,-3.09,371891.69108554896,15.792335962120768,6.573528544511653,3.29431915482596,136.6864542191573,19.527377465406477,5.817220841045894,11.49902366656781,12.700122035451333,0.0,5.9693052879518484,4.794537184071822,9.184952231746642,0.0,0.0,6.06636706846161,35.89528683400505,0.0,24.7814569305841,28.19007827721861,17.563871291986917,0.0,0.0,0.0,6.4208216229260096,19.21952845138369,53.34232623520954,0.0,11.49902366656781,14.790514511606428,10.077801322358383,11.49902366656781,0.0,25.779224864680714,15.95222176079788,5.817220841045894,15.921440167465814,36.39820241076966,0.0,0.0,0.0,73.86,11.786526128997743,13.979489415818463,0.0,30.371781424757902,11.49902366656781,17.696185628620217,13.176164609739143,18.19910120538483,0.0,10.05365155780638,9.473725907600098,28.374398120502846,0.0,23.88468847540547,2.590672713529856,0.8648238431174952,-0.4669646279846482,8.679826915308517,0.06411611866968969,0.15580542355451454,1.1859663512295948,0.17647058823529413,24,1,6,0,1,1,2,0,2,5,1,7,4,0,0,0,3,2.5222000000000007,82.63820000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(CNC(=O)c2ccc(Br)s2)cc1,11.776735953640715,11.776735953640715,0.02659722222222194,-0.02659722222222194,0.9189322145074914,310.216,298.12,308.982297104,88,0,0.2611545689303033,-0.34726339466037365,0.34726339466037365,0.2611545689303033,1.2352941176470589,1.9411764705882353,2.5294117647058822,79.9187321248271,10.14412658578643,2.069864581329166,-2.035659736304214,2.213562892259435,-2.2114768416193984,9.108488942278969,0.09547391019400767,2.747763241129957,1.9412202155984604,518.4706617923895,12.25071237662706,9.365669450261256,11.768162570303687,8.147867045540842,5.240512260955834,6.850007111440912,3.7720340218359234,6.235048511111527,2.370665628740527,3.993085608008765,1.4117120352240757,2.7141691195873054,-1.13,10012.849250677562,12.330159615231226,5.469297678615028,3.411400662523621,112.80261882845546,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,11.336785877934735,29.828919765543436,40.549866726260184,6.544756405912575,8.663562411538017,4.794537184071822,33.17390950523559,0.0,5.316788604006331,0.0,13.4684936056032,0.0,56.18866780570167,0.0,0.0,5.316788604006331,0.0,0.0,27.266729775884084,5.907179729351506,6.544756405912575,6.923737199690624,20.798587361167115,40.18461762860638,0.0,0.0,0.0,29.1,0.0,4.794537184071822,0.0,5.907179729351506,6.544756405912575,14.227013903235015,16.900237369631732,0.0,43.321939610460284,21.24673250195568,0.0,0.9703573189810565,4.780997199391184,12.502649544385655,2.8986763038548755,2.3350330769168703,-0.02659722222222194,11.844271227009322,0.0,2.6112792183499254,0.0,0.15384615384615385,17,1,2,0,0,0,1,1,2,2,1,4,3,0,0,0,2,3.7490200000000025,74.36820000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CSc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cc1,12.048124133912825,12.048124133912825,0.05021589191232012,-0.05021589191232012,0.8801249992523698,301.367,286.247,301.07726434,108,0,0.23080035947021693,-0.4535954912875567,0.4535954912875567,0.23080035947021693,1.1428571428571428,1.9047619047619047,2.6666666666666665,32.16640765763648,10.116534616580555,2.1400921015655223,-2.06412353645714,2.32171480786313,-2.137432374197416,7.982107868235741,-0.11511907734769813,2.9524015324962303,1.6282659234877914,655.0717067644439,14.656489770562878,11.58865860855593,12.405155189483656,10.241514740667453,6.568602998526267,7.793347869917856,4.641068233505008,5.520721044759903,3.175437236989027,3.9190072847559674,2.1158393390947343,2.5240876295585974,-2.1399999999999992,104999.20810169593,13.825345374220134,6.095424293636352,3.306565718153392,127.00401939764903,14.790514511606428,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,6.06636706846161,48.217423085978055,10.582869750201336,6.4208216229260096,14.268263091671919,23.356450953426183,0.0,0.0,0.0,11.316305098443785,18.365500093617563,48.02802097092827,0.0,11.49902366656781,14.790514511606428,5.687386274683562,11.49902366656781,11.761884949391115,18.955891218962737,11.21535880699783,0.0,5.563451491696996,47.360052954749044,0.0,0.0,0.0,47.56,0.0,4.794537184071822,0.0,12.700122035451333,12.170333456209914,17.000349599664464,4.895483475517775,11.761884949391115,48.72033866274267,5.316788604006331,9.473725907600098,10.559345421550162,1.6719097051396348,13.218281470697146,2.8891638321995465,1.7046548511379864,1.3770397322124075,13.34258689502737,2.327521879998986,0.24282954537009505,0.0,0.1875,21,1,4,0,1,1,2,0,2,4,1,5,4,0,0,0,3,3.3184000000000022,83.12170000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1ccc(CC(=O)NCc2cccc3ccccc23)cc1,12.095673028470648,12.095673028470648,0.0525807823129254,0.0525807823129254,0.7723152693465658,289.37800000000004,270.226,289.146664228,110,0,0.22418638305866634,-0.35171623584929645,0.35171623584929645,0.22418638305866634,0.9090909090909091,1.6363636363636365,2.4545454545454546,16.148834723477567,10.044140867349029,2.0486485162288695,-2.0854624681761953,2.1774894540580396,-2.2414659829505132,5.860059646292624,-0.1201094984948024,2.548817662469309,1.6600885305766275,784.9212348204802,15.363596551749426,12.673314813922845,12.673314813922845,10.720346690612278,7.511072117696863,7.511072117696863,5.5773772602919705,5.5773772602919705,3.841227216321082,3.841227216321082,2.594276310799544,2.594276310799544,-2.609999999999999,139593.6457381191,14.332425678985148,6.438455836904202,3.3415391891100223,130.34131459853447,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,72.29348924477472,28.823088612014207,6.544756405912575,6.4208216229260096,4.794537184071822,16.679628158281098,0.0,5.316788604006331,0.0,19.88931522852921,0.0,83.42039222816872,0.0,0.0,5.316788604006331,0.0,0.0,0.0,5.907179729351506,17.760115212910407,6.923737199690624,16.690354475090988,66.73003775307771,0.0,10.772448428929591,0.0,29.1,0.0,4.794537184071822,0.0,5.907179729351506,12.965578028838586,11.126902983393991,16.335899920626588,0.0,49.38830667892189,29.58225687785277,0.0,0.0,0.0,12.095673028470648,5.411939555270633,3.399342029865986,0.0525807823129254,22.51123971826537,0.4216727292768958,2.607552156537546,0.0,0.15,22,1,2,0,0,0,3,0,3,1,1,2,4,0,0,0,3,4.007120000000003,90.67770000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1cccc(NC(=O)Cc2ccc3c(c2)OCO3)c1,12.098493008314438,12.098493008314438,0.03970521541950056,-0.03970521541950056,0.9372618719171697,283.32699999999994,266.191,283.120843404,108,0,0.23080035947021693,-0.4535954912875567,0.4535954912875567,0.23080035947021693,1.0952380952380953,1.9523809523809523,2.8095238095238093,16.696703335000965,10.106315565680292,2.1404991188554683,-2.0707470545793347,2.3213841952849337,-2.139720003624297,5.919558431911718,-0.11511884830488182,2.94535940049006,1.6575702777732397,666.8348384631881,14.656489770562878,11.887517099278615,11.887517099278615,10.241514740667453,7.0168907346102944,7.0168907346102944,4.966497832628646,4.966497832628646,3.4206491566985138,3.4206491566985138,2.3104899607508522,2.3104899607508522,-2.4899999999999998,103526.43756782512,13.491100893571794,5.871997445683246,3.1599926743092435,123.24585148668038,14.790514511606428,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,0.0,25.122838405075452,41.81319288016644,5.687386274683562,6.4208216229260096,14.268263091671919,11.594566004035068,0.0,0.0,0.0,19.765380445542643,12.109730910106158,53.59147246262526,0.0,11.49902366656781,14.790514511606428,5.687386274683562,11.49902366656781,0.0,12.700122035451333,17.63618042992384,0.0,18.050640183084614,42.46456947923127,0.0,0.0,0.0,47.56,0.0,4.794537184071822,0.0,12.700122035451333,12.170333456209914,23.42117122259047,5.563451491696996,0.0,42.46456947923127,12.240525803696954,9.473725907600098,10.572109353006649,0.0,12.098493008314438,2.9218301209372637,2.9438601650740903,1.3937072747678818,13.471580992794014,1.262761968270626,2.335657116835036,0.0,0.23529411764705882,21,1,4,0,1,1,2,0,2,3,1,4,4,0,0,0,3,3.158900000000002,80.71870000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)N(C(=O)c1ccco1)c1ccccc1,12.280050075585791,12.280050075585791,0.0787037037037035,-0.11462962962962941,0.8083869340238132,229.279,214.15899999999996,229.11027872,88,0,0.2936916749459242,-0.45918277756091563,0.45918277756091563,0.2936916749459242,1.1176470588235294,1.8235294117647058,2.3529411764705883,16.34122731796439,10.188056848398345,2.2167843867652555,-2.253515482637809,2.1925901599344533,-2.362855207061333,6.040182764637686,0.09531911174597073,2.8315159476629272,2.3390562213609774,474.1880214166294,12.25071237662706,9.959862599134318,9.959862599134318,8.198377302757661,5.620088978270189,5.620088978270189,4.081753480844753,4.081753480844753,2.50152262837439,2.50152262837439,1.7574670245107857,1.7574670245107857,-2.0299999999999994,11337.389854442361,11.455255502156714,4.86873620439508,2.3849963378491728,100.66395081747142,9.317060667903824,0.0,5.7602474188744415,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,38.112942673227685,11.729227103831523,6.263162995639057,9.211688121125169,11.594566004035068,0.0,0.0,0.0,19.88931522852921,4.899909730850477,54.487979893744765,0.0,0.0,4.899909730850477,5.687386274683562,0.0,0.0,11.949020558499466,0.0,0.0,24.40225900232751,53.14488341192367,0.0,0.0,0.0,33.45,0.0,4.794537184071822,0.0,11.949020558499466,5.7602474188744415,5.687386274683562,6.263162995639057,17.032643867773697,44.179309741689295,0.0,4.417150937053347,5.156699026832955,0.0,14.001114890400606,0.0,0.8786111111111115,0.24884542705971313,13.077414729780802,1.5106481481481482,3.96,0.0,0.21428571428571427,17,0,3,0,0,0,1,1,2,2,0,3,3,0,0,0,2,3.3348000000000013,67.09550000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc2cccc(NC(=O)c3cc(F)ccc3C)c2n1,13.359847579502162,13.359847579502162,0.3237556689342409,-0.42811187746703605,0.7676697184338089,294.329,279.20899999999995,294.11684132000005,110,0,0.25559393427308663,-0.3200512237432326,0.3200512237432326,0.25559393427308663,1.0909090909090908,1.9090909090909092,2.727272727272727,19.14214401320384,10.077916554898035,2.1216150382602836,-2.100672658924436,2.2260951231857278,-2.1385238513139777,6.08541325618261,0.10211849323154659,2.499481692794587,2.008609948321249,874.0901967801404,15.689869965382487,12.352228512490056,12.352228512490056,10.541713895658194,6.98305438732834,6.98305438732834,5.243292705348541,5.243292705348541,3.551925569438397,3.551925569438397,2.3740079084485104,2.3740079084485104,-2.7499999999999996,108892.41942828897,14.198373702422145,5.560848,2.6769972451790633,127.36155586801058,5.316788604006331,5.817220841045894,0.0,0.0,5.907179729351506,0.0,9.778515705019029,4.39041504767482,0.0,0.0,24.26546827384644,43.67639416492469,16.643603701010253,11.204086992299825,9.184952231746642,22.497490936116122,0.0,4.983978520947208,0.0,13.847474399381248,5.316788604006331,71.16898836698122,0.0,0.0,5.316788604006331,10.077801322358383,0.0,0.0,10.891158250298712,0.0,19.664695240427143,21.615368162314272,48.53093654769288,0.0,10.902924932081056,0.0,41.99,5.817220841045894,9.184952231746642,0.0,5.907179729351506,11.250837766380558,22.160304418626517,12.13273413692322,19.056471336613846,31.18920547353706,10.300767124953538,0.0,13.359847579502162,0.0,16.883707797933987,3.772235344755186,3.267439793818763,-0.7681062085327954,13.642996944900805,0.0,3.6752120809552267,0.0,0.1111111111111111,22,1,3,0,0,0,2,1,3,2,1,4,2,0,0,0,3,4.243040000000002,85.57020000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCN(C(=O)Cc1ccc2c(c1)OCO2)c1cccc(C)c1,12.60946948223734,12.60946948223734,0.07589380196523088,0.07589380196523088,0.8687097442700003,297.354,278.20199999999994,297.136493468,114,0,0.23089291609789764,-0.45359549128754145,0.45359549128754145,0.23089291609789764,1.1363636363636365,1.9545454545454546,2.727272727272727,16.6967076009814,10.099447242873087,2.1750872964658963,-2.213002159965311,2.3238294413299663,-2.315271148567977,5.944065598869173,-0.11747452672646352,2.9538822831990568,1.7735448088903598,696.4816659891164,15.526733258565956,12.834730694778573,12.834730694778573,10.66903509559602,7.426778705533816,7.426778705533816,5.341391314835492,5.341391314835492,3.722941750692155,3.722941750692155,2.61974081740501,2.61974081740501,-2.4899999999999993,155250.14504037602,14.447386328048257,6.096692565295258,2.908411185550122,129.82076508767233,14.373635638450576,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,49.239845656621675,12.232142680596137,6.4208216229260096,14.268263091671919,11.594566004035068,0.0,0.0,0.0,20.268296022307258,18.23760844286288,53.59147246262526,0.0,11.49902366656781,14.373635638450576,5.687386274683562,11.49902366656781,0.0,19.24487844136391,11.21535880699783,6.923737199690624,18.050640183084614,42.46456947923127,0.0,0.0,0.0,38.77,0.0,4.794537184071822,0.0,12.700122035451333,18.71508986212249,22.56380109136146,0.0,4.899909730850477,56.31204387861252,0.0,9.473725907600098,10.652688951243697,0.0,14.412627551020408,0.0,3.0142832617819093,1.526018634560753,13.642494950969878,0.34565665154950875,4.906229998873848,0.0,0.2777777777777778,22,0,4,0,1,1,2,0,2,3,0,4,4,0,0,0,3,3.319320000000002,85.47500000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C#CC(C)(C)NC(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,12.834011154239779,12.834011154239779,0.08859918272864653,-0.7076967015634945,0.8789335705900887,333.38700000000006,314.23500000000007,333.136493468,126,0,0.2250829590877411,-0.4881105405616221,0.4881105405616221,0.2250829590877411,1.24,2.0,2.76,16.47811399683494,9.967524935185878,2.2296131138171496,-2.1924693508530195,2.289522250737448,-2.4235939137202687,6.116990559310497,-0.12099039443841053,2.721845346109722,1.870465229185132,890.2544421053807,18.026733258565955,14.257760587281695,14.257760587281695,11.892978629188173,8.065767017567454,8.065767017567454,6.599748695311882,6.599748695311882,4.111209149846687,4.111209149846687,2.772899408385662,2.772899408385662,-3.059999999999999,420503.33121118316,16.785786144559395,6.445711150935106,3.559218457798015,146.752822206663,10.05365155780638,12.356393797796823,5.783244946364939,5.907179729351506,0.0,0.0,9.589074368143644,0.0,0.0,6.423349895620259,36.252269661163695,31.54366002800146,11.126902983393991,17.52319836700635,14.325937321943693,11.690424675716445,0.0,5.316788604006331,0.0,32.41410323920352,0.0,64.71837544601925,0.0,18.093296047759807,10.05365155780638,0.0,5.749511833283905,0.0,17.22934992809979,17.82224077151075,12.343784214475903,40.89581755024105,42.46456947923127,0.0,0.0,0.0,55.400000000000006,5.538925252383345,9.589074368143644,0.0,18.111246298642453,23.483296781190816,11.126902983393991,0.0,38.112942673227685,18.19910120538483,11.237222922861974,11.160212849420308,5.755377641988844,0.0,25.014037775629586,2.7824616804685345,2.0024348170167983,2.786435133190462,12.66322133640652,5.54013031483672,3.8725679671292044,0.0,0.23809523809523808,25,1,4,0,1,1,2,0,2,3,1,4,3,0,0,0,3,2.8805000000000014,95.40720000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cc1c(C(=O)N(C)c2ccc(F)cc2)oc2ccccc12,12.955869089958195,12.955869089958195,0.25434429327286456,-0.3337809056256924,0.7073441875842414,283.302,269.19,283.100856908,106,0,0.29353291061313047,-0.45060231672461515,0.45060231672461515,0.29353291061313047,1.0952380952380953,1.7619047619047619,2.4285714285714284,19.142142623228125,10.128161813144635,2.2124406845839166,-2.157277510922087,2.26616100161449,-2.2585293340966244,6.071367236184131,0.09674842813827614,2.8410641575043742,1.9966163757258628,805.2731017526302,14.982763184195939,11.76047680295392,11.76047680295392,10.07538740046941,6.5944993374358685,6.5944993374358685,4.892931974113508,4.892931974113508,3.5564826583433207,3.5564826583433207,2.3125834665925113,2.3125834665925113,-2.6199999999999997,86481.99295443315,13.367084453287442,5.052450041410945,2.2889723063382355,121.14620863773624,9.317060667903824,11.400240982688135,5.7602474188744415,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,0.0,0.0,18.19910120538483,37.255572541998674,23.684733963522543,0.0,13.602103168799989,22.563810360142107,0.0,0.0,0.0,6.923737199690624,11.947581713527667,65.6718562993102,0.0,0.0,4.899909730850477,10.077801322358383,0.0,0.0,12.954851712028695,0.0,12.740958040736519,16.118236094643258,52.948087484746225,0.0,10.969244356107037,0.0,33.45,0.0,9.184952231746642,0.0,11.7244005703974,17.030653835200248,10.949675706161791,17.032643867773697,19.18040611960041,31.18920547353706,0.0,4.417150937053347,18.617544968643003,0.0,14.00748535525321,0.9244038170823887,2.108031410094903,-0.2797687174170753,13.289201734412774,0.0,1.858698559670782,1.6410695389266818,0.11764705882352941,21,0,3,0,0,0,2,1,3,2,0,4,2,0,0,0,3,4.156920000000003,80.08450000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
