can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_scf,E_thermal_correction,E_zpe,G,G_thermal_correction,H,H_thermal_correction,charge,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,number_of_atoms,zero_point_correction,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_ES_root_NPA_total,C1_ES_root_NPA_valence,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_NPA_total,C1_NPA_valence,C1_VBur,C2_APT_charge,C2_ES_root_Mulliken_charge,C2_ES_root_NPA_Rydberg,C2_ES_root_NPA_charge,C2_ES_root_NPA_core,C2_ES_root_NPA_total,C2_ES_root_NPA_valence,C2_Mulliken_charge,C2_NMR_anisotropy,C2_NMR_shift,C2_NPA_Rydberg,C2_NPA_charge,C2_NPA_core,C2_NPA_total,C2_NPA_valence,C2_VBur,O1_APT_charge,O1_ES_root_Mulliken_charge,O1_ES_root_NPA_Rydberg,O1_ES_root_NPA_charge,O1_ES_root_NPA_core,O1_ES_root_NPA_total,O1_ES_root_NPA_valence,O1_Mulliken_charge,O1_NMR_anisotropy,O1_NMR_shift,O1_NPA_Rydberg,O1_NPA_charge,O1_NPA_core,O1_NPA_total,O1_NPA_valence,O1_VBur,N1_APT_charge,N1_ES_root_Mulliken_charge,N1_ES_root_NPA_Rydberg,N1_ES_root_NPA_charge,N1_ES_root_NPA_core,N1_ES_root_NPA_total,N1_ES_root_NPA_valence,N1_Mulliken_charge,N1_NMR_anisotropy,N1_NMR_shift,N1_NPA_Rydberg,N1_NPA_charge,N1_NPA_core,N1_NPA_total,N1_NPA_valence,N1_VBur
COc1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1C,-976.9551011494216,21.146982487891897,11142.573919718447,2649.1544611729405,-977.3103162080849,0.3658057273752763,-976.9753126782471,-977.0251525032149,0.29575443076998087,-976.9541570654198,0.366749928296891,0.0,3.0183717235711978,0.13277945743216754,10941.331392372334,0.07517676794577902,-0.20795622537794656,-0.05760268948638852,305.3756,2586.922345325663,42.0,0.34559450620265797,-0.17672269402084817,-0.11748568006326329,0.020205892478234712,-0.26356171026229497,1.9987700000000002,6.263561710262295,4.244588330406448,-0.05322078446049242,156.40485619888736,58.93956382599325,0.019315408183902802,-0.1213695623285619,1.9987900000000003,6.121369562328562,4.103263314126961,0.6798392845652411,1.2876187643795391,0.18418813681157223,0.048211911400681456,0.7380008004556847,1.9991670264862405,5.261999199544315,3.2146202616573936,0.20302186027066652,96.1459652118779,32.24708440771187,0.047958722889940075,0.7169202345495296,1.9991570264862408,5.283079765450471,3.2359655643990655,0.6218494575250192,-0.777734684329306,-0.25047020264216585,0.009744858449992871,-0.5999286961234803,1.9997291599823024,8.59992869612348,6.59046299765579,-0.27396325502908603,644.5459445339069,-71.89511191343098,0.00997530932537054,-0.6284522790892654,1.99973,8.628452279089267,6.618749482386282,0.4708770278470271,-0.9597885438544704,-0.09954701807046692,0.009534412986898975,-0.5886918189899407,1.9990829735137594,7.588691818989941,5.58006941521919,-0.13932046411262733,97.97854011564552,120.3938962186708,0.010057919931990626,-0.6380681817435898,1.9990929735137595,7.6380681817435905,5.628911204844897,0.59937194734773
COc1ccc(NC(=O)c2ccc(C)cc2)cc1C,-823.5955117375647,16.887803954187874,8652.545709788817,2009.0546741488956,-823.9065120606374,0.3156498612614669,-823.6135054506865,-823.6618777331776,0.2492831512734323,-823.5945667375648,0.3165938612614669,0.0,2.96168364194536,0.12466784684633281,8620.71847065143,0.08231928437126079,-0.2069871312175936,-0.04234856247507201,255.3158,2313.790042104125,36.0,0.29765543376445824,-0.21658557398437836,-0.11628476286250825,0.020381424990028804,-0.2691598495812097,1.99881,6.26915984958121,4.249968424591181,-0.07716101629536895,164.24346987066252,60.696650521338356,0.017895712495014402,-0.153791437524928,1.9988200000000003,6.153791437524927,4.137068581277421,0.6479481006516802,1.3110114808842228,0.17132066571703952,0.048567156287391985,0.6710555056691778,1.99916,5.3289444943308215,3.28121733804343,0.22622059819953472,94.95497028659429,35.25970810779969,0.0473985687425216,0.7149357375648128,1.99915,5.285064262435187,3.2385156936926656,0.5900611134559597,-0.7803289967522706,-0.28746493664181283,0.010308568742521602,-0.6492088883824509,1.99973,8.64920888838245,6.639170319639929,-0.2703753990655884,635.9410548857745,-49.179097350581685,0.009808568742521602,-0.6302657312973632,1.99974,8.630265731297362,6.6207200188023485,0.4512159278046067,-0.9580551416443609,-0.11448103635120765,0.0096771437524928,-0.6075572565665855,1.99908,7.607557256566585,5.5987929690616,-0.14192661136117884,96.54089437639044,131.62906140960558,0.009554287504985598,-0.634631437524928,1.9990900000000003,7.634631437524928,5.6259871500199425,0.5852738063833354
COc1ccc(NC(=O)c2ccc(F)cn2)cc1OC,-974.5783223180015,16.59224171477515,8807.424183065996,2014.5635244294444,-974.840405636889,0.2727031261456458,-974.5960366246336,-974.6432133423593,0.207812064730433,-974.577377403882,0.2736471261456458,0.0,1.8969823374884518,0.13836653173402544,8890.107277680581,0.072860975472051,-0.21122750720607644,-0.06550555626197443,276.2667,2181.026450810683,33.0,0.2549879990090826,0.08539808933663184,-0.10854765340957792,0.027881552974990648,-0.025604777064789568,1.9989,6.02560477706479,3.998824354643997,-0.04731778987661984,152.46037428239927,47.81787420234462,0.025956221593446443,0.12328467388755923,1.998891501128004,5.876715326112441,3.8518647081691872,0.628711572843824,1.1177288335614466,0.1809391286355237,0.04728384459097009,0.6978491474555655,1.99918,5.302150852544434,3.2556865197220457,0.20435068587792204,89.45353731847109,38.946240057058276,0.04724435056553629,0.6922331832530155,1.999181794955622,5.307766816746985,3.2613418017800244,0.5804064697538277,-0.745849745819301,-0.27235948235983426,0.009751827969828023,-0.636714005994719,1.9997300000000002,8.636714005994719,6.6272275105250955,-0.2696398816259085,615.4336959603282,-22.02244463448508,0.009868556785403089,-0.6379468066089176,1.9997400000000003,8.637946806608916,6.6283386203973205,0.44744531486114203,-0.92964628680506,-0.1058243618903276,0.009397163652335278,-0.6239851061563049,1.99906,7.623985106156305,5.615532045026159,-0.1240988797785691,99.94345922327771,132.6869769773992,0.009484637302441694,-0.6292708021392269,1.9990711305541982,7.629270802139228,5.6207157942629795,0.578668742714017
COc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1,-1270.1604298143095,27.50265770441551,9642.790997795102,2307.4741883056786,-1270.383189536712,0.2288109876180205,-1270.177200657706,-1270.225938318799,0.16330248312849183,-1270.1594851007787,0.2297557011486579,0.0,6.201451264608139,0.1674828427471201,9718.333237347046,0.058180225316688074,-0.22566306806380818,-0.10930261743043206,278.282,2336.0832681621764,28.999999999999996,0.2120401846131049,-0.079524478612311,-0.07686697277751925,0.020055924306457435,-0.43446616759585216,1.9988665881131369,6.434466167595851,4.41554337671541,-0.0025170856870284984,103.49124393168051,45.405584773394004,0.020732335696253257,-0.29149964304866255,1.998886588113137,6.291499643048662,4.271878815383866,0.645352312131495,1.2086432463825865,0.23158361835725785,0.04526119317888186,0.7223025966563773,1.9990999999999999,5.277697403343622,3.233338392480994,0.23377803107858833,88.44986220564965,42.663941710343245,0.0469965922711259,0.6909569246335149,1.9990899999999998,5.309043075366485,3.262956079178834,0.5854874818903442,-0.7430479767943524,-0.23942480173011174,0.009483993787782367,-0.593737433011324,1.9997393176226275,8.593737433011324,6.584516303917168,-0.26151347925766766,577.5496929305644,-38.66363128992758,0.009894954626002601,-0.6238612480853123,1.99974,8.623861248085312,6.614226293459309,0.45483920582763265,-0.8357276760544304,-0.12811083531372486,0.009172787185685205,-0.6138064125403405,1.9990706823773725,7.613806412540341,5.605561039121877,-0.13979738070929892,92.6177067750853,132.5901406997912,0.009725694679569982,-0.6179228630736338,1.9990899999999998,7.617922863073633,5.6091145821612844,0.5776841621442351
COc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1C,-1309.391348529151,28.300743422938382,10588.481906984762,2091.884194024691,-1309.6428359782244,0.2581559440325537,-1309.4097976248395,-1309.4604783993957,0.18902579209946385,-1309.3904042474626,0.2590999711664369,0.0,6.546579841831264,0.1650550699063229,10648.786012366061,0.05686642754369964,-0.22192149745002254,-0.1081886423626233,292.3088,2144.9894074878725,32.0,0.23970684834425715,-0.06963887067857782,-0.07621244510333094,0.02001098065844511,-0.4332371449849826,1.9988654607836993,6.433237144984982,4.414357934075817,-0.00226671077682488,103.86679934920022,45.30456520852889,0.020729252651915244,-0.29075939541874907,1.9988854607836992,6.290759395418749,4.2711474514501555,0.6464252027994367,1.2056615675046822,0.2315971182494608,0.04529262084386869,0.7232721128012247,1.9991,5.276727887198775,3.232335266354906,0.23329720597763492,88.12027720736309,42.73061148182357,0.047004521297670895,0.6907075652164361,1.99909,5.309292434783564,3.2631950976113346,0.5850259323858402,-0.7455852321257568,-0.24126095214544382,0.009474644814920496,-0.596158637385002,1.99973909215674,8.596158637385003,6.58695431031645,-0.26174067891445035,577.0571950444762,-38.403852303455125,0.00989832212520148,-0.6241741880279964,1.9997399999999999,8.624174188027995,6.614538364030984,0.45419904454933,-0.8327739065415174,-0.13120810357840462,0.00917422670505206,-0.6181150441541249,1.9990709078432598,7.618115044154125,5.609863315577261,-0.1394562606068187,93.57999269089106,132.3098131454023,0.009735341460940659,-0.6170933790817656,1.99909,7.617093379081766,5.608274631649376,0.5784794588739972
COc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C,-1170.8389065610252,20.251190454709917,13129.98904903773,2287.814241129796,-1171.1122105639474,0.2901658204492116,-1170.8583340862976,-1170.908483088764,0.22058929271047864,-1170.837962561025,0.29110982044921163,0.0,3.8811111873223467,0.13398840064779316,13087.422207947347,0.08008662241728129,-0.21407502306507445,-0.053901778230511885,321.2798,2211.4647318883917,36.0,0.27073829517655423,-0.19233141871482157,-0.1298902267799849,0.020213590512131827,-0.2682440110446522,1.99886,6.2682440110446525,4.249172700867554,-0.08356972142419006,157.65346572794311,61.85793092726799,0.017820280744713726,-0.144534710039853,1.99886,6.144534710039853,4.127850284461205,0.6497882373547719,1.2949553170486456,0.1785766521782224,0.0482785093027009,0.6799550895897896,1.999162863782256,5.3200449104102105,3.2726016728263527,0.22715738911599834,93.35014981835658,36.601649232213276,0.047453797514469015,0.7137065292164548,1.99915,5.286293470783545,3.2396868094868205,0.5932930745317057,-0.7751249587316642,-0.28214339639477437,0.010250562001231913,-0.6434370098011757,1.99973,8.643437009801175,6.633458312298844,-0.26725317368558366,631.1424743165136,-49.177772929162714,0.009866103391110133,-0.6273779345819195,1.9997351441172901,8.627377934581919,6.61777183119081,0.45214162616956804,-0.9290594458375374,-0.12107861137974735,0.00967546538334383,-0.6165268109889709,1.9990800000000002,7.6165268109889706,5.607771218004074,-0.14160643970165415,96.79565605057276,131.08274154673705,0.009614312445023268,-0.633144669518513,1.99909,7.633144669518513,5.62444035707349,0.585715255677211
COc1ccc(NC(=O)c2ccc3nccnc3c2)cn1,-946.5767481703633,23.219383246386467,10093.303283239873,2246.04595969728,-946.8341400550248,0.2710825616266322,-946.5933830291791,-946.6397770214987,0.20805346401540153,-946.5758041703633,0.27202661070629025,0.0,3.091576536920801,0.15952089170113584,10092.56123806077,0.0670608915977471,-0.22658178329888293,-0.09246000010338873,280.2854,2238.067192265039,33.0,0.254448328981587,-0.14273643788155854,-0.08890850438687137,0.017383890803119275,-0.24483379782484835,1.99881,6.244833797824849,4.228638633488465,-0.0610183758099885,164.1759396333045,57.46269793796273,0.01783415965401977,-0.1348321825623426,1.9988370444451709,6.134832182562342,4.118161761199835,0.6480205937800078,1.3056820660619086,0.2221203367462385,0.04706681554649319,0.7422539678798217,1.9991499999999998,5.257746032120178,3.211526261018856,0.23105781836428457,94.26153533514207,35.26706379796483,0.047612754205607934,0.7141055569014175,1.9991542290880926,5.285894443098583,3.23912992456313,0.5915110676049382,-0.789378378420899,-0.23539477345557272,0.009603376917336632,-0.5850472491782006,1.9997299999999998,8.5850472491782,6.57571308952418,-0.2626344983833833,647.1904700005642,-58.49210158601472,0.009867675439502288,-0.6221036136769285,1.999737044445171,8.622103613676927,6.612503473479178,0.45274849470512096,-0.939247904299476,-0.10420860486721631,0.009038564342921693,-0.5838101044865928,1.9990842290880928,7.5838101044865915,5.575689775813826,-0.14382632088268912,92.20913243483517,135.84449326469866,0.009668694325676307,-0.6344018955077286,1.999091764329844,7.634401895507728,5.625636939473565,0.5838078317857716
COc1ccc(NC(=O)c2cccc(-c3ccccc3)c2)cn1,-991.7916102899716,18.096222838971787,13230.228260630844,2601.451758914177,-992.1148149021842,0.33133092303925077,-991.8106187983501,-991.8605089891901,0.26243234533951804,-991.7906662899716,0.3322750447302427,0.0,3.429532413101664,0.1390489208010274,13221.162208718475,0.08372097777006182,-0.22276989857108923,-0.055327943030965575,304.34760000000006,2519.080965073448,39.00000000000001,0.31232253617954364,-0.14440921518939917,-0.10792941947824207,0.02006888114108057,-0.25502936030686846,1.9988100000000004,6.25502936030687,4.236150477443963,-0.07009213160570996,163.70491394016932,58.257675018068404,0.018023740171632347,-0.1409037066167211,1.9988200000000003,6.140903706616722,4.124062743146625,0.6486543079325401,1.3326893703643385,0.18528537952983584,0.04840712273710242,0.6889216818756281,1.9991600000000005,5.311078318124373,3.2635084186857357,0.22834880271439173,95.27483033182185,34.47783794519207,0.04763713825010655,0.7174578947365325,1.9991500000000004,5.2825421052634685,3.2357537518252673,0.5913125796179423,-0.7818841517336979,-0.2679456846920594,0.010201220353571664,-0.6257048266160251,1.9997300000000005,8.625704826616026,6.615773606262454,-0.26718850566810487,639.0281982890851,-52.09263291393962,0.009821213466268628,-0.6270997284212478,1.9997300000000005,8.62709972842125,6.6175397318649,0.4529766642190344,-0.9813825336216417,-0.10671370545867925,0.009645665228676345,-0.5908782896099191,1.9990900000000003,7.590878289609921,5.5821486307697885,-0.14536612013393052,90.98344292423974,136.90991440279666,0.00964416810168552,-0.636767236100819,1.9990912151880946,7.63676723610082,5.628029076109505,0.5845124918595386
COc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1,-1097.7059403411438,21.862927094195946,10286.993375460394,1998.5278639930955,-1097.9488548949646,0.2538512620179799,-1097.723795960897,-1097.7728248301426,0.18696687766357348,-1097.7049958514165,0.2547952620179799,0.0,4.9247764677943655,0.15226312095469643,10266.141618558695,0.07239509595674226,-0.2246582169114387,-0.07986802499795419,296.2483,2088.811062480122,32.0,0.23599541853627992,0.07237697495764898,-0.11137604648053588,0.021166374973144678,-0.26981240938941314,1.998826515298517,6.269812409389414,4.249820915412878,-0.04405548348603275,181.0379013811182,50.60335810639949,0.018805710190298523,-0.10402710505040269,1.9988400000000002,6.104027105050403,4.086379776834922,0.6446142888563645,1.1140147031974656,0.2054697687016505,0.04752743530376296,0.7130006384845079,1.9991700000000001,5.286999361515493,3.2403019262117296,0.23072230097866137,92.79384245140957,37.599385233286284,0.047244068572423845,0.709137390440125,1.9991500000000002,5.290862609559875,3.2444661027293358,0.5898348786895008,-0.7196593793314034,-0.2571392179214382,0.009963855310343956,-0.6129651181617505,1.9997300000000002,8.61296511816175,6.603269423096167,-0.2582644367305024,645.0778648112772,-55.00151487046104,0.009951278817761094,-0.6172610248825925,1.9997400000000003,8.617261024882593,6.607575468051476,0.4509362269287293,-0.8327716125195636,-0.12391694455885244,0.009370671354129046,-0.6228576687067876,1.9990800000000002,7.622857668706788,5.61441107439306,-0.13737974300344757,97.49744548366942,129.62390937875566,0.009580454104450284,-0.6271615639600361,1.9990900000000003,7.627161563960037,5.618487846884159,0.5853478617137222
COc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1C,-1136.9368306004717,22.550763124687553,11180.036489557138,2286.8100751483785,-1137.2087136285386,0.2831915958216169,-1136.956370632709,-1137.00728467177,0.21273774986251737,-1136.9358866004716,0.2841355958216169,0.0,5.187898874423027,0.1496239065082198,11150.90475004557,0.07119797369327471,-0.2208218802014945,-0.07842593281494509,310.27509999999995,2333.4539124777452,35.0,0.2636512068108261,0.07724911484336341,-0.11202104331941484,0.021213780584876954,-0.26986465688752004,1.9988273164750985,6.269864656887519,4.249826359945529,-0.0440780090198009,181.23490524719136,50.48340646557952,0.01884140906635369,-0.10344293444857668,1.9988399999999997,6.1034429344485766,4.085761525382223,0.6460248797272579,1.1173202887848657,0.20612691583609358,0.0474549452116622,0.7140507003593823,1.9991699999999997,5.285949299640618,3.2393243544289554,0.23026329455355887,92.48796007056876,37.72685510363726,0.04723528076731812,0.7086471822624592,1.9991499999999998,5.29135281773754,3.2449652740059967,0.5892312420690768,-0.7254884330894223,-0.2583579348081624,0.009948725541452309,-0.6149954379418502,1.9997299999999998,8.614995437941849,6.6053167124003975,-0.25847685379310464,642.9647285973446,-54.06886918260944,0.00995784769913607,-0.6179786922872018,1.9997399999999999,8.6179786922872,6.608283528112967,0.4505334712216891,-0.8322139659783406,-0.12701525547972198,0.00935384139036563,-0.6270614683437047,1.9990799999999997,7.627061468343704,5.6186313852664025,-0.13673353015191517,97.77324966242908,129.5201246103149,0.009576641508350456,-0.6261612223642254,1.9990899999999998,7.626161222364225,5.617491129715586,0.5840272573518707
COc1ccc(NC(=O)c2cn(C)nc2C(F)F)cc1,-1015.7894346212004,10.05575611594059,8196.25599557858,1897.6538601222896,-1016.0534290546858,0.27357713446228704,-1015.8075629619639,-1015.8562229975,0.20678832978220735,-1015.7884900563242,0.27452113783394977,0.0,2.74766424366235,0.11959244667880226,8147.0270811653,0.09046274769401613,-0.2100551943728184,-0.0291296989847861,281.2614,1812.17727267487,33.0,0.2554478221043987,-0.3417082536091522,-0.15727161889927072,0.023057035566297242,-0.29737556142839305,1.9988197159447458,6.297375561428392,4.275498559578723,-0.15446538196660511,102.32692045416499,72.26799689525443,0.01981445495345588,-0.24777855230351092,1.9988099999999998,6.24777855230351,4.229154347688682,0.6522592675136107,1.3246172025884277,0.12754168658686707,0.04823873798353848,0.6017707706577147,1.999160033716627,5.398229229342285,3.350825059218703,0.2170999140328012,89.22700471172874,41.02197542755761,0.045977616500849874,0.7055360896780857,1.9991497833780003,5.294463910321914,3.2493406113423946,0.5904898154289194,-0.7757985870554756,-0.30430634134887424,0.011002445500896714,-0.6734804143795402,1.9997399662833726,8.67348041437954,6.662728252933897,-0.27310358726564804,598.9908917232606,-46.352582852151755,0.009735580849426058,-0.6346991575142565,1.9997399662833726,8.634699157514255,6.6252236103814575,0.44364387417287554,-0.9463596857271939,-0.13872609997786764,0.010061825351389525,-0.6232111817345731,1.9990806018271352,7.623211181734572,5.614068537934047,-0.1657252963839333,90.65928503499131,125.81232359302358,0.00965303927080216,-0.6466397935365062,1.9990806018271352,7.646639793536505,5.63789647021045,0.6220348717810884
COc1ccc(NC(=O)c2cnccn2)cc1,-777.1851114935017,18.69900671299817,6283.997511993322,2023.998720746441,-777.4119917100729,0.23325298938834105,-777.1991162892571,-777.2415094298317,0.17685445093596291,-777.1841668913794,0.23419698938834105,0.0,3.2425976163428114,0.1461158089901391,6306.660076128692,0.06784785143677487,-0.21396366042691398,-0.07826795755336424,229.2378,1967.4802982513584,28.0,0.21924759151067286,0.14509831656021216,-0.15204855144901291,0.027187957553364242,-0.06237302372737766,1.99892,6.062373023727377,4.036265066174013,-0.0798878593062061,158.06077636821917,49.814004769292325,0.02562397877668212,0.10238968165023185,1.99893,5.897610318349768,3.873056339573086,0.6233192225699027,1.0493798774432306,0.20087017479466257,0.046780106116589386,0.7160090449506955,1.99919,5.283990955049305,3.238026870156033,0.20769961273399073,88.77005314165348,39.229190699912934,0.047333872660092736,0.6849064456896754,1.9992,5.315093554310325,3.2685696816502317,0.5791682871310001,-0.7218854759831539,-0.24841169333364643,0.00958,-0.6043015130545284,1.99973,8.604301513054528,6.594981513054529,-0.26339661845661405,634.6055033981785,-31.023929951142613,0.00994,-0.6287082496716949,1.99974,8.628708249671694,6.619024270895013,0.445470183972176,-0.8672834174371072,-0.09987208727824734,0.009322042446635754,-0.6119484619048737,1.99906,7.611948461904873,5.603556419458238,-0.12642975819773627,98.16946431366634,133.34068056524916,0.009646021223317877,-0.6290791510672848,1.99908,7.629079151067285,5.620353129843966,0.578699631265342
COc1ccc(NC(=O)c2cnccn2)cc1C,-816.4158739202594,19.41536800753711,6932.2994139198645,1814.374190414063,-816.6716814320471,0.2625933948412439,-816.4315684081402,-816.4758789351135,0.20258837998708373,-816.4149299202594,0.2635373948412439,0.0,3.404335259837781,0.14367917122484178,6955.255897196723,0.06674429241739288,-0.2104234636422347,-0.07693487880744893,243.2646,1879.7482713290783,31.0,0.246898906960499,0.15298938009254054,-0.15167766457539683,0.02717,-0.06106517589065261,1.99892,6.061065175890652,4.034970688009908,-0.07985217202884112,158.1582619208917,49.70812744526921,0.02563448788074489,0.10287526973415294,1.99893,5.897124730265848,3.8725547302658474,0.6227186910006294,1.045637373291447,0.20077823605856426,0.04673921814659196,0.7166920093316216,1.99919,5.283307990668378,3.2373787725217866,0.2072787638887073,88.5636778044325,39.30540687482623,0.04731,0.6845208756969083,1.9992,5.315479124303091,3.2689736121838364,0.5782421761411367,-0.7233070684318919,-0.25046735746202897,0.009574487880744892,-0.6071206569045022,1.99973,8.607120656904502,6.597816169023757,-0.26394355281992415,632.939072649642,-30.422067819065717,0.009943463642234675,-0.6295306333118063,1.99974,8.629530633311806,6.619841657550317,0.44458087785203815,-0.8650110633311807,-0.10280511180820105,0.009316536357765325,-0.6162785301366842,1.99906,7.616278530136684,5.607897505898174,-0.12569744176299405,97.55495464933863,133.1914497159638,0.009641024238510218,-0.6279820484770204,1.9990800000000002,7.627982048477021,5.61926102423851,0.5786980565925178
COc1ccc(NC(=O)c2cnccn2)cn1,-793.220715,16.96,6168.1378,1735.986,-793.432415468,0.221304,-793.234679,-793.277107,0.164912,-793.21977,0.222249,0.0,3.5673,0.153725,6208.4171,0.07078499999999999,-0.22451,-0.08294,230.2256,1470.482,27.0,0.20734,0.117148,-0.153243,0.02728,-0.06647,1.99892,6.06647,4.04027,-0.079614,157.464,50.2598,0.02557,0.10045,1.99893,5.89955,3.87506,0.6238200125865324,1.100638,0.200632,0.04702,0.71263,1.99919,5.28737,3.24117,0.209385,89.4905,38.5736,0.04753,0.68617,1.9992,5.31383,3.2671,0.5781938325991189,-0.742188,-0.245354,0.00966,-0.60117,1.99973,8.60117,6.59178,-0.261512,637.1763,-32.746,0.00994,-0.62722,1.99974,8.62722,6.61754,0.44540591567023285,-0.887411,-0.097602,0.00948,-0.60499,1.99907,7.60499,5.59644,-0.130549,101.1243,139.0782,0.00974,-0.63191,1.99908,7.63191,5.62308,0.5761485210824417
COc1ccc(NC(=O)c2oc3ccccc3c2C)cc1C,-974.7886844871779,17.387474129306426,10718.705049500626,2530.6972527548805,-975.1148838483064,0.3348531494974113,-974.8082627695876,-974.8576752362858,0.2658624802026799,-974.7877400271075,0.33579714949741124,0.0,3.1262938697305733,0.13171019716464996,10685.372822917841,0.07576511010666828,-0.20747530727131824,-0.055945087057981686,295.33719999999994,2339.462290707512,39.0,0.31527486708761027,-0.07376794023655525,0.032340544195753454,0.02914007523447852,0.12869347949354928,1.9986099997041782,5.871306520506451,3.843561844567863,0.08644052930844946,79.95569074987878,51.330503125066045,0.027854678009340755,0.23344107767366754,1.9986000002958217,5.766558922326332,3.740094244612813,0.6389693451504923,1.4430402807517178,0.13385346589878433,0.04463724719505772,0.6331206232008714,1.9991500008874654,5.366879376799128,3.323082129142943,0.1816372369846439,81.88744066189756,41.72416278993789,0.04350924988821363,0.6715896313724121,1.9991400005916433,5.328410368627587,3.2857557190171454,0.5873064911480499,-0.8182376335377026,-0.2829360218774132,0.010063830737469165,-0.6528738424730689,1.999739999704178,8.652873842473069,6.643075410866185,-0.26903824483306904,600.6613386212262,-25.888707713389287,0.009673822323940911,-0.6358630079328375,1.9997399999999999,8.635863007932837,6.626449185774202,0.4699861894014331,-0.9759119152854354,-0.12373800547782901,0.010300786924212851,-0.6175473861804419,1.9990900004263379,7.6175473861804415,5.608156598829891,-0.14131625087723662,86.33482626752945,129.96950501224933,0.010066191710202618,-0.6284334546380632,1.999100000295822,7.628433454638063,5.619267262632039,0.5781001707153792
COc1ccc(NC(=O)c2oc3ccccc3c2C)cn1,-951.5934341247914,13.731842027301118,9639.92023106274,1958.8262160464976,-951.8785038910552,0.2936134562025058,-951.6112707725106,-951.6588100939049,0.2282366761860435,-951.5924901247871,0.29455745620250573,0.0,3.6654981241990394,0.1412326132136586,9672.081766432795,0.07949286715204623,-0.22072548036570483,-0.06173974606161237,282.2982,2319.276499942818,35.0,0.2757768084790863,-0.11266613294239494,0.03949312765496064,0.029284349221011502,0.13824815599464563,1.9986099999138915,5.8617518440053535,3.8338593857108774,0.08608805972265635,79.4627423581028,51.841256146122014,0.027848131074126904,0.22991928432321534,1.9986000000861082,5.770080715676784,3.74363258455958,0.6403675827116152,1.4858666431000174,0.12830918934172728,0.045008382196390875,0.6219406455954339,1.999150000258325,5.378059354404566,3.3338990810663462,0.18239122994727908,82.72498610708048,41.32040963691243,0.04369677699005358,0.6726010354880635,1.999140000258325,5.327398964511937,3.2845602964230856,0.5883631779457841,-0.8303037935057358,-0.2818862356957416,0.010190008266402045,-0.6525013120680461,1.9997399999138916,8.652501312068045,6.642571303801644,-0.26671890578812363,604.606916258631,-28.49048721307396,0.009661896652763284,-0.6337250312716792,1.9997399999138916,8.633725031271679,6.624316916472031,0.4711719298190838,-0.9904904148820491,-0.11832488798193246,0.01054188726695263,-0.6052571406098828,1.9991000000861083,7.605257140609883,5.595623362287209,-0.14627761853126156,79.47746876985293,135.95169741920606,0.01019134392328747,-0.6323599701301531,1.9991018910557201,7.632359970130153,5.623060517004261,0.5767569318119931
COc1ccc(S(=O)(=O)NC(=O)c2cc(F)ccc2C)cc1,-1431.7750039351724,11.08564065809099,8859.053404614888,2638.703040425734,-1432.061541220975,0.2928960899048574,-1431.7950161958709,-1431.8456921820505,0.22220831868631669,-1431.7740598282953,0.29384008990485744,0.0,5.146606176182223,0.1558812949341454,8943.116083627281,0.09726092892025219,-0.2531422238543976,-0.05862036601389321,323.3383,2475.3008284566886,36.0,0.27288372232910596,-0.1693187408708399,-0.0817595659249722,0.0200822127005058,-0.18798168076995353,1.9987668952716424,6.187981680769954,4.169130112110122,-0.07134450390028976,152.44560036615982,59.754311548891465,0.018390450648807646,-0.1374892736036194,1.9987793559593257,6.137489273603619,4.120321927683169,0.6810678989007004,1.158289344423584,0.1628805896194641,0.04880606200379744,0.5856841250130498,1.999169937919475,5.414315874986951,3.366343561752185,0.22784497065081835,100.47530704842417,32.54420342451085,0.04966740111301768,0.7246846821614847,1.9991741125532458,5.2753153178385155,3.2264713434845684,0.6514649569274422,-0.7117329393575039,-0.16132256707821885,0.011754489335275767,-0.4238192069155115,1.99973,8.423819206915512,6.41233536162091,-0.23315519433150214,711.3805844657447,-102.0214739142524,0.010253940115109886,-0.5922427459432875,1.99972,8.592242745943288,6.582266667150456,0.5416948326955777,-1.144930867958624,-0.13379471759457107,0.014669807452368663,-0.8888705787772291,1.9992078613222781,7.8888705787772295,5.87499077132486,-0.1556393269305481,124.83622258764338,93.49490532238973,0.01474941457497877,-0.9076702527658823,1.9992,7.907670252765882,5.893713620909301,0.6418515886657262
