,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COc1ccc(CC(=O)O)cc1,10.29192609914336,10.29192609914336,0.05951814058956906,-0.8192899659863946,0.7361978698902024,166.17600000000002,156.09599999999998,166.06299418,64,0,0.30731479598868977,-0.49676821546612693,0.49676821546612693,0.30731479598868977,1.4166666666666667,2.0,2.4166666666666665,16.46532470489633,10.14348788589353,1.9875898294578425,-1.9947252756603084,2.107585782027513,-1.9890261548634967,5.696892765223736,-0.13572728290517258,2.0471898224634577,2.70914782437365,263.60706625991145,8.974691494688164,6.780218034372735,6.780218034372735,5.71954535281284,3.5685773649101717,3.5685773649101717,2.418589934611301,2.418589934611301,1.514404000790248,1.514404000790248,0.918008032719295,0.918008032719295,-1.5099999999999998,515.8918352607914,8.585328884652048,3.7588733548338538,2.268477910803053,70.59553054443344,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,12.13273413692322,17.696185628620217,0.0,13.530619164203543,14.637927532712576,5.9693052879518484,0.0,0.0,0.0,6.4208216229260096,7.109797541277533,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,18.18563022407009,11.21535880699783,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,46.53,5.9693052879518484,4.794537184071822,0.0,6.4208216229260096,0.0,11.3129633249809,0.0,31.37526581512397,0.0,0.0,9.843390348640755,4.9267205215419505,0.0,10.29192609914336,8.46215836797682,0.7808333333333337,-0.07934665532879803,6.982592592592592,0.05951814058956906,0.0,1.5755976001511716,0.2222222222222222,12,1,3,0,0,0,1,0,1,2,1,3,3,0,0,0,1,1.3223,44.33380000000002,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cc2ccccc2o1,10.476813114134544,10.476813114134544,0.017407407407407094,-1.0359259259259253,0.6982702139707513,162.14399999999998,156.09599999999998,162.031694052,60,0,0.37133267878427106,-0.47537265711099275,0.47537265711099275,0.37133267878427106,1.3333333333333333,2.0833333333333335,2.75,16.407728661980045,10.24098855636631,2.0806342312717274,-1.8267510908852262,2.1766167316242475,-1.9067992328058365,5.907269518796946,0.06647579304244973,2.4647017969887055,2.6972540609797386,395.02119783486995,8.55204176387779,6.150461522375814,6.150461522375814,5.770856947829096,3.4906797718250258,3.4906797718250258,2.453629058598679,2.453629058598679,1.6363072601854347,1.6363072601854347,1.0872737463036561,1.0872737463036561,-1.7699999999999998,907.0102612918437,6.9106599483478695,2.373363897516029,0.9545011181175423,68.22809488194538,9.523678331894054,5.583020141642242,0.0,5.7602474188744415,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,5.386224214464796,0.0,14.318215515965875,16.938549644058888,0.0,0.0,0.0,0.0,0.0,36.09208276118249,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,0.0,10.554784602946263,34.7489862793614,0.0,10.969244356107037,0.0,50.44,5.9693052879518484,4.794537184071822,0.0,5.7602474188744415,5.583020141642242,5.386224214464796,6.06636706846161,12.13273413692322,12.13273413692322,0.0,9.523678331894054,5.029907407407407,0.0,10.476813114134544,9.406830120937265,0.6063888888888891,-1.0533333333333323,8.700060468631897,0.0,0.0,0.0,0.0,12,1,3,0,0,0,1,1,2,2,1,3,1,0,0,0,2,2.1310000000000002,43.17330000000002,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)Cc1cc(F)cc(F)c1,12.445483749055178,12.445483749055178,0.12500000000000044,-1.1111111111111114,0.7350034782514594,172.13,166.08199999999997,172.033585872,64,0,0.3073183336574249,-0.48098615377881376,0.48098615377881376,0.3073183336574249,1.25,1.75,2.1666666666666665,19.145424527736854,10.138638443040412,2.0339875582641316,-1.9649749015454,2.076413024583516,-2.0030886232996483,5.6960452782934565,-0.13572734491459895,1.808793015830136,2.926757059476005,289.6762119661022,9.137828201504695,6.050548420737701,6.050548420737701,5.575387400469408,3.244853004746563,3.244853004746563,2.348212011348058,2.348212011348058,1.2776919058527683,1.2776919058527683,0.8876306814838378,0.8876306814838378,-1.4500000000000002,363.5673961818573,8.644786729857822,3.297688383462643,2.3021521947071957,67.44811400638243,5.106527394840706,11.634441682091788,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,8.78083009534964,0.0,0.0,0.0,17.696185628620217,6.06636706846161,6.4208216229260096,18.681894674262168,5.9693052879518484,0.0,0.0,0.0,6.4208216229260096,0.0,35.39699437917361,0.0,0.0,0.0,8.78083009534964,0.0,0.0,11.075832682792555,11.21535880699783,11.634441682091788,5.563451491696996,18.19910120538483,0.0,0.0,0.0,37.3,17.603746970043638,13.575367279421462,0.0,11.984273114623004,6.06636706846161,12.13273413692322,0.0,0.0,0.0,0.0,5.106527394840706,24.890967498110356,0.0,10.146409674981104,8.303796296296296,0.12500000000000044,-2.627314814814815,2.6941969009826154,-0.3663888888888893,0.0,0.0,0.125,12,1,2,0,0,0,1,0,1,1,1,4,2,0,0,0,1,1.5919,37.697800000000015,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)Cc1ccc(C(F)(F)F)cc1,12.06577806122449,12.06577806122449,0.2657369614512475,-4.373260345804988,0.8021801940656957,204.14699999999996,197.09099999999995,204.039814124,76,0,0.4159098401301185,-0.4809861733156242,0.4809861733156242,0.4159098401301185,1.2142857142857142,1.7142857142857142,2.0714285714285716,19.413170877549888,10.096462200112523,2.2938068800227844,-2.058022713659342,2.2852256768153127,-2.0531030800299908,5.696437996882597,-0.13731297639749818,2.0179840869817123,2.839189632261282,326.90545779319825,10.767584713501616,7.005863162936553,7.005863162936553,6.392865415757243,3.7731516387282173,3.7731516387282173,2.7651977326213015,2.7651977326213015,1.6366124789274332,1.6366124789274332,0.9861994573253108,0.9861994573253108,-1.52,928.2726800115877,10.560128205128207,3.691990030171849,2.757871479170181,77.97859152370528,5.106527394840706,0.0,0.0,0.0,0.0,12.145603805395323,4.794537184071822,0.0,13.171245143024459,0.0,12.13273413692322,17.696185628620217,0.0,11.984273114623004,23.07230972193699,5.9693052879518484,0.0,0.0,0.0,12.597120140369483,0.0,35.392371257240434,0.0,0.0,0.0,13.171245143024459,0.0,0.0,11.075832682792555,17.391657324441304,0.0,11.126902983393991,24.26546827384644,0.0,0.0,0.0,37.3,17.70905529709232,17.96578232709628,0.0,6.4208216229260096,5.563451491696996,24.26546827384644,0.0,0.0,0.0,0.0,5.106527394840706,36.19733418367347,0.0,10.228316917044596,8.373857827853364,-0.41931594860166266,-1.065038265306123,4.073842592592593,-4.638997307256236,0.0,0.0,0.2222222222222222,14,1,2,0,0,0,1,0,1,1,1,5,2,0,0,0,1,2.3325000000000005,42.783800000000014,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)COc1ccccc1,10.047623299319728,10.047623299319728,0.2876851851851854,-0.9640249433106567,0.7062096181798528,152.149,144.08499999999998,152.04734411599998,58,0,0.34122211831312216,-0.4819192283634051,0.4819192283634051,0.34122211831312216,1.3636363636363635,2.0,2.5454545454545454,16.502212461118788,10.337950310245537,1.9570718548936188,-1.997774023710625,2.0668915514825823,-2.085321074593738,5.6796444605091105,-0.13880780929828646,2.029238942059196,2.453018743531937,230.35230342705088,8.104448006685086,5.857568303562362,5.857568303562362,5.287693700234704,3.1847672159248885,3.1847672159248885,1.995466207403308,1.995466207403308,1.1055159030209667,1.1055159030209667,0.6617912497856807,0.6617912497856807,-1.5099999999999998,349.0290980341817,7.595374077976819,3.607707076422454,2.708675792549771,64.23058843003683,9.843390348640755,5.749511833283905,6.606881964512918,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,0.0,0.0,14.637927532712578,5.9693052879518484,0.0,0.0,0.0,0.0,6.606881964512918,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,17.682714647305474,4.794537184071822,0.0,0.0,30.33183534230805,0.0,0.0,0.0,46.53,5.9693052879518484,4.794537184071822,0.0,6.606881964512918,5.749511833283905,0.0,0.0,24.26546827384644,6.06636706846161,0.0,9.843390348640755,4.867870370370371,0.0,10.047623299319728,8.249793083900228,0.0,-0.3854138321995453,8.84114559712774,0.0,-0.2876851851851854,0.0,0.125,11,1,3,0,0,0,1,0,1,2,1,3,3,0,0,0,1,1.1500000000000001,39.57280000000002,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,11.565406795051455,11.565406795051455,0.17384002057613146,-0.8113697299907614,0.8883440640479293,246.30599999999993,228.16199999999995,246.125594436,96,0,0.31018535153233245,-0.4807885019257389,0.4807885019257389,0.31018535153233245,1.3888888888888888,2.0555555555555554,2.5555555555555554,16.366430788983372,9.941463545921403,2.2392656025636493,-2.1006516486881814,2.2539558697420516,-2.1003791061639268,5.826828832931302,-0.13790415986258894,2.7493658954342943,2.0331905666563372,447.3114477245783,13.120955864630139,10.556238916311631,10.556238916311631,8.575387400469408,6.420201328348099,6.420201328348099,5.061096066478886,5.061096066478886,3.7633509534004634,3.7633509534004634,2.4731919265169635,2.4731919265169635,-1.6400000000000001,15088.520034143407,12.807556754231348,5.3375938913020615,2.780762010897773,106.82732894782077,5.106527394840706,5.783244946364939,0.0,0.0,0.0,5.9693052879518484,9.589074368143644,0.0,0.0,0.0,24.26546827384644,37.31310505186264,12.338727669087403,5.917906046161393,14.69560176298435,11.752550234316788,0.0,0.0,5.917906046161393,38.52492973755605,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,16.859077629157493,16.00989599106965,5.917906046161393,43.23101109802404,24.26546827384644,0.0,0.0,0.0,54.37,11.887211334113243,9.589074368143644,0.0,5.917906046161393,5.783244946364939,36.81018947509803,0.0,6.923737199690624,24.26546827384644,0.0,5.106527394840706,0.0,0.0,22.427074289630657,8.924606374982908,1.9310993008314443,-0.7438787320483753,7.5990495086923655,3.5169737771013923,1.6784088141429412,0.0,0.4666666666666667,18,1,3,1,0,1,1,0,1,2,1,3,4,1,0,1,2,2.7864000000000013,68.54480000000004,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,11.804221466364325,11.804221466364325,0.24854410745779787,-0.7802750897190831,0.9066666707084221,263.29300000000006,246.15699999999995,263.115758024,102,0,0.4095914021649168,-0.4810247959040056,0.4810247959040056,0.4095914021649168,1.2105263157894737,1.8421052631578947,2.4210526315789473,16.551017614953174,9.974603253068272,2.27061407061189,-2.2879409605132057,2.1770950061609056,-2.3999007737722575,5.713212947917226,-0.1427459033214283,2.4569611218984475,1.7709250412559374,438.0190032211086,13.664925939000156,10.618807583462,10.618807583462,9.164703797946448,6.350125406463014,6.350125406463014,4.6397407349206325,4.6397407349206325,3.3075320207500654,3.3075320207500654,2.1196066745553863,2.1196066745553863,-2.0399999999999996,24019.251927679223,13.393033566301753,6.22189168926508,3.7085710906260503,111.33576573313442,14.743300079491231,6.606881964512918,0.0,0.0,0.0,12.062545358890263,4.794537184071822,4.794537184071822,0.0,0.0,30.33183534230805,18.405094737549014,13.08951281182515,5.917906046161393,19.4324647167844,12.062545358890263,0.0,4.899909730850477,5.917906046161393,19.448525210364938,13.08951281182515,35.89528683400505,0.0,0.0,0.0,4.794537184071822,0.0,0.0,35.1584952964066,16.13828210238479,5.917906046161393,18.405094737549014,30.33183534230805,0.0,0.0,0.0,66.84,5.9693052879518484,9.589074368143644,0.0,18.618028081612728,25.93115605767717,5.563451491696996,0.0,4.899909730850477,30.33183534230805,0.0,9.843390348640755,5.202831632653061,0.0,24.18293046155923,8.88045351197855,0.9409925359032505,-1.1152997752641514,9.47115561339178,0.6237298437893688,1.1465395093222484,0.0,0.42857142857142855,19,1,5,0,1,1,1,0,1,3,1,5,3,0,1,1,2,2.1197999999999997,68.55980000000004,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1ncccn1,10.075925925925926,10.075925925925926,0.16898148148148096,-1.1012962962962967,0.579386809519201,124.09899999999999,120.067,124.027277368,46,0,0.37342740773658023,-0.4753377542150734,0.4753377542150734,0.37342740773658023,1.4444444444444444,2.0,2.3333333333333335,16.367224776008104,10.558466190287607,2.0082572800628293,-1.8576762261356696,1.8371908175656393,-2.0108799715074186,5.822565328966199,0.06831991065187683,1.9003726279897948,2.981454614041131,209.45779658422742,6.69023444431199,4.481939884532615,4.481939884532615,4.304530452640311,2.308008984642858,2.308008984642858,1.3775507386354704,1.3775507386354704,0.7570603832937935,0.7570603832937935,0.4095315683667907,0.4095315683667907,-1.45,129.22533870330605,5.682450331125828,2.212180313039664,1.2183138294288087,51.19139704802636,5.106527394840706,0.0,0.0,5.824404497999927,0.0,5.9693052879518484,0.0,14.762494225966236,0.0,0.0,0.0,6.06636706846161,12.393687143226153,0.0,9.901064578912528,5.9693052879518484,0.0,9.967957041894415,0.0,0.0,0.0,24.28445870968769,0.0,0.0,0.0,0.0,0.0,0.0,21.04378972468697,0.0,0.0,10.61894168207175,18.460054211687762,0.0,0.0,0.0,63.08,5.9693052879518484,4.794537184071822,0.0,5.824404497999927,0.0,0.0,12.393687143226153,6.06636706846161,0.0,9.967957041894415,5.106527394840706,0.0,0.0,17.01111111111111,8.259814814814815,0.0,-1.2702777777777776,1.5619444444444444,2.7707407407407407,0.0,0.0,0.0,9,1,4,0,0,0,0,1,1,3,1,4,1,0,0,0,1,0.1747999999999999,28.9913,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1ccc(Br)s1,10.203842592592594,10.203842592592594,0.36284722222222254,-0.8697222222222225,0.7658409879647906,207.048,204.024,205.903712436,48,0,0.345397674933629,-0.4770493789911882,0.4770493789911882,0.345397674933629,1.6666666666666667,2.3333333333333335,2.5555555555555554,79.91873200025702,10.480520897929475,2.0300384462839793,-1.7912907632209654,2.2091828837798704,-1.8875638897016371,9.108484909700758,0.07019520708681799,2.1392775377970388,2.9776485317868318,230.61679606088006,6.8533711511285205,4.296375187816163,6.698868307858593,4.198377302757662,2.1856450724733465,3.795139922958424,1.4089104907657126,3.871924980041315,0.783987013646856,2.395632013216656,0.4292332289578154,1.6541340398231235,-0.3500000000000001,130.49592980561937,6.765606936416185,2.492601632006484,1.52607992626037,64.26001196218621,5.106527394840706,4.877147193701299,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,11.336785877934735,0.0,28.06267803487257,0.0,3.7864152178367183,9.901064578912528,33.236035063835935,0.0,0.0,0.0,0.0,0.0,20.79629654846124,0.0,0.0,0.0,0.0,0.0,27.266729775884084,11.075832682792555,0.0,0.0,9.671684377773122,15.919149354759938,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,0.0,4.877147193701299,3.7864152178367183,11.336785877934735,12.13273413692322,0.0,15.929943897949348,5.106527394840706,0.8471296296296299,4.368564814814815,10.566689814814817,8.387731481481481,0.0,-0.8697222222222225,3.2829398148148146,0.0,0.0,0.0,0.0,9,1,2,0,0,0,0,1,1,2,1,4,1,0,0,0,1,2.2088,38.978300000000004,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,12.538542611489039,12.538542611489039,0.10892180020156217,-0.9237597894095912,0.9081926257741818,268.268,256.17199999999997,268.073558864,100,0,0.3073151845990461,-0.4881105404911207,0.4881105404911207,0.3073151845990461,1.15,1.95,2.75,16.47816861820767,9.971247456701358,2.219126061352141,-2.0703212841791934,2.288294045944186,-2.049716471362032,6.116658561576907,-0.13573395265902874,2.5707652799677687,2.0833590857974915,703.3731022514692,14.11251969619286,10.627623913592025,10.627623913592025,9.64786704554084,6.2506986807226195,6.2506986807226195,4.675973336027821,4.675973336027821,3.2891144415027602,3.2891144415027602,2.33329740314796,2.33329740314796,-2.6199999999999997,46942.17401221146,12.41566601807743,4.8106281259917125,2.1590572919226587,115.17325781140862,9.843390348640755,12.356393797796823,5.783244946364939,0.0,0.0,5.9693052879518484,9.589074368143644,0.0,0.0,0.0,30.33183534230805,17.696185628620217,11.126902983393991,11.984273114623004,19.4324647167844,11.752550234316788,0.0,0.0,0.0,13.027703587438928,0.0,64.71837544601925,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,16.859077629157493,17.82224077151075,0.0,27.048343150859804,42.46456947923127,0.0,0.0,0.0,63.599999999999994,5.9693052879518484,9.589074368143644,0.0,12.204066569290948,29.04674827288781,5.563451491696996,0.0,24.26546827384644,18.19910120538483,0.0,9.843390348640755,5.637044595616024,0.0,23.306972010656622,8.834047683901128,2.4661950953220804,-0.5481324273536572,12.238994687738375,-0.10892180020156217,0.34046682098765424,0.0,0.125,20,1,4,0,1,1,2,0,2,3,1,4,2,0,0,0,3,2.437100000000001,71.98830000000002,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)Cc1ccc([N+](=O)[O-])cc1,10.253635204081633,10.253635204081633,0.033204837490551364,-0.9501360544217687,0.561114046056985,181.147,174.09099999999998,181.037507704,68,0,0.3073148275771748,-0.48098617314274633,0.48098617314274633,0.3073148275771748,1.3846153846153846,1.9230769230769231,2.3076923076923075,16.62824221599688,10.137069983239046,2.0488545130797617,-1.948128643972022,2.1141386601534093,-1.992818419707208,5.69771840402077,-0.38444835295238017,2.036433739694235,2.809454194164694,330.5021927396972,9.844934982691242,6.635679920336557,6.635679920336557,6.092224152875016,3.5449600986344674,3.5449600986344674,2.494072203816063,2.494072203816063,1.5025086860846555,1.5025086860846555,0.9101356106273936,0.9101356106273936,-1.9099999999999997,724.9704113311476,9.180171325518485,3.6613433118979954,2.550798314020614,73.77001892302977,5.106527394840706,0.0,0.0,0.0,5.687386274683562,5.9693052879518484,14.908855452837393,0.0,0.0,0.0,12.13273413692322,5.563451491696996,12.13273413692322,11.34413267174368,14.824375627730198,11.65669156263541,0.0,0.0,0.0,6.4208216229260096,0.0,39.94323803430901,0.0,0.0,0.0,5.687386274683562,0.0,0.0,15.999143731610225,11.21535880699783,10.114318268765572,5.563451491696996,24.26546827384644,0.0,0.0,0.0,80.44,10.89261633676952,14.908855452837393,0.0,12.10820789760957,5.563451491696996,0.0,24.26546827384644,0.0,0.0,0.0,5.106527394840706,0.0,0.0,19.954033131771226,18.63518644494835,0.5205914588057452,-0.9501360544217687,5.4534259259259255,-0.11310090702947861,0.0,0.0,0.125,13,1,5,0,0,0,1,0,1,3,1,5,3,0,0,0,1,1.2219,44.436200000000014,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1ccccc1Cc1ccccc1,11.011967435122198,11.011967435122198,0.3808824640967501,-0.8689526643990926,0.8487726130244938,212.248,200.15199999999996,212.083729624,80,0,0.3354734143774893,-0.4776317738625164,0.4776317738625164,0.3354734143774893,0.9375,1.5625,2.25,16.365606996142635,9.998910759552517,2.081198493192038,-2.050024825738402,2.136617209528568,-2.0201745811462577,5.889828435280379,0.06956206800825208,2.3061245648141315,2.314817218585019,489.09834508395545,11.380468888623982,8.758721089857003,8.758721089857003,7.770856947829096,5.122871595881044,5.122871595881044,3.624674874572481,3.624674874572481,2.485172119139917,2.485172119139917,1.6988720130424475,1.6988720130424475,-2.0899999999999994,5728.413418998302,10.42855960264156,4.619630554976046,2.284619122619028,94.17413740659401,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,48.53093654769288,23.614091674781612,0.0,5.563451491696996,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,6.4208216229260096,0.0,71.28765809124549,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,6.4208216229260096,0.0,21.48489165916281,54.59730361615449,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,0.0,11.984273114623004,11.126902983393991,0.0,12.13273413692322,42.46456947923127,0.0,5.106527394840706,0.0,0.0,11.011967435122198,9.04366654069035,2.350697278911565,-0.8689526643990926,16.973223261526833,0.6560648148148145,0.0,0.0,0.07142857142857142,16,1,2,0,0,0,2,0,2,1,1,2,3,0,0,0,2,2.975600000000001,62.64930000000003,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
