,SASA,Volume,HOMO,LUMO,IP,EA,Dipole,O_1_BV,O_1_SASA,O_1_P_int,O_1_charge,O_1_electrophilicity,O_1_nucleophilicity,O_1_radicalFukui,C_1_BV,C_1_SASA,C_1_P_int,C_1_charge,C_1_electrophilicity,C_1_nucleophilicity,C_1_radicalFukui,O_2_BV,O_2_SASA,O_2_P_int,O_2_charge,O_2_electrophilicity,O_2_nucleophilicity,O_2_radicalFukui,C_2_BV,C_2_SASA,C_2_P_int,C_2_charge,C_2_electrophilicity,C_2_nucleophilicity,C_2_radicalFukui
O=C(O)c1ccccc1,280.6092537237573,149.77375486485326,-0.4168658956661318,-0.2767529032206891,9.34406201745644,-0.2427057891409416,0.8871181327328994,0.3302972317584476,41.66840815417318,14.300801495821172,-0.4177924458007718,0.1610017414471737,0.1782345248071636,0.1696181331271687,0.4694692247648548,9.915230264305166,21.51890174938293,0.3543446577679075,0.0640587447094,0.0225411959293055,0.0432999703193527,0.3294440670139522,27.553947654503748,15.945163483193276,-0.3815549393841304,0.0730557783408893,0.0741762558889078,0.0736160171148986,0.6112385845577741,5.385126664699788,25.68681371959307,-0.0167543619205996,0.0602850127328104,0.0440071270151317,0.052146069873971
O=C(O)c1cc2ccccc2s1,336.5864772483979,195.638574323816,-0.3894744099866494,-0.292900935743232,8.32977344539245,0.6170118822371837,0.9793517930907364,0.3279488137246696,43.25618937674706,14.708586434028446,-0.4159116498557531,0.1264672176167114,0.0775944769828331,0.1020308472997722,0.4729938696737118,10.024683735010312,22.340571561758864,0.3560364360640972,0.0447269993568138,0.0043694572001167,0.0245482282784653,0.3394965835903488,27.68071558488176,17.12546278119272,-0.3790657334873105,0.0551848229168348,0.0236630960245416,0.0394239594706882,0.6202275453733469,5.3229633135322505,27.65263383823283,-0.0076313544046807,0.0260731687349351,-0.000802585719954,0.0126352915074905
O=C(O)c1ccco1,258.1889333668917,125.39463689333962,-0.4168827346066096,-0.2790251048208975,9.797798283912432,-0.4187635411271811,0.9535753440990872,0.3179379116843765,44.80477782339234,13.692436410803014,-0.4091344712843749,0.1815658498277686,0.1982002050420053,0.189883027434887,0.4518532397544698,10.110625711027309,20.032426025301856,0.3510825696733468,0.0780655154866441,0.0186872859599652,0.0483764007233047,0.3182029092394876,30.296766409199652,15.065720430846811,-0.3741772963931594,0.0839762680912089,0.0856517542675571,0.084814011179383,0.572317556597477,7.053930900495386,22.710373979690917,0.0803741593263532,0.0498210215563484,0.0919667515245927,0.0708938865404705
O=C(O)c1cccc(-c2ccccc2)c1,393.3789143848543,243.1399506765325,-0.3950480735220413,-0.2756425350151334,8.257510629429472,0.1621756600868985,0.9704811850388816,0.3303420155597421,41.69611148984345,14.760432816700302,-0.418397709153898,0.1158183070820044,0.098587579736599,0.1072029434093017,0.4693742154830018,9.944167013217028,22.227182466761374,0.3544194087617806,0.0437908719170826,0.0092191840461717,0.0265050279816272,0.3300096174341711,27.52730645355647,16.917468761122187,-0.3820006233143364,0.0525103856396234,0.0358540817562819,0.0441822336979527,0.6159375641681509,5.384876822270519,26.82691347526788,-0.0181921647200794,0.0396851575282671,0.0305286328358386,0.0351068951820529
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,451.65417489147046,293.6155033890566,-0.3914214550834004,-0.2574559304318163,8.011559269963124,-0.0062355815546103,0.2912844569653565,0.3920495793903231,34.65492969532134,15.991584858286393,-0.4047523067864801,0.086155517393949,0.0759079737943139,0.0810317455941314,0.5274528485967453,3.7822693709636206,24.06709992346624,0.3633313874779258,0.0373418802712152,0.0102833103620166,0.0238125953166159,0.3340008052288563,30.444514907674456,17.100170039101783,-0.3770548469702953,0.0425789013448289,0.0324325860701196,0.0375057437074742,0.6155213573697783,0.1781110663899846,30.55039355895996,-0.0427505882179474,-0.0033896081767606,0.0082170317480438,0.0024137117856416
O=C(O)C(c1ccccc1)c1ccccc1,411.26445320376575,265.4549561234199,-0.3957737610422575,-0.2420737098282628,8.147536886011128,-0.6260448999476593,0.577491008948309,0.432820070792496,29.620867356199508,17.326304331222772,-0.4080679024190211,0.0907355117948745,0.0734034351478848,0.0820694734713797,0.5532799083072948,3.6780859423353327,26.444065959023423,0.3658223734712076,0.0430458008932174,0.0084803340217145,0.0257630674574659,0.3263883711093839,31.998776516404657,16.98181415291995,-0.3784729463009348,0.0502505438782266,0.0390598938617966,0.0446552188700116,0.703546635639844,0.0500011698926637,33.488320248659136,-0.050325476798148,-0.0043805358518553,0.0085579983475752,0.0020887312478599
O=C(O)C1c2ccccc2Oc2ccccc21,402.9146254206901,260.19389993334374,-0.3747340076590292,-0.2501801199667319,7.668048902283618,-0.3675730524101447,0.8054778678946383,0.3997248812556659,38.046722165768685,18.22517860066736,-0.4027337564567494,0.1001373872259236,0.0613563574123721,0.0807468723191479,0.5589449357703697,2.081316902004057,27.193843778579115,0.3649961865908717,0.0406411039097997,0.0089961557960135,0.0248186298529066,0.375872532344901,23.780253270521744,18.74585395572777,-0.3750812829785662,0.0481481696289245,0.0270641312106477,0.0376061504197861,0.6847491113655686,0.5905212811592184,31.593800813299435,-0.0365148053570134,-0.0035855167866084,-0.0007365614909641,-0.0021610391387863
O=C(O)c1ccc(C(F)(F)F)cn1,331.8301207436583,177.37653294701488,-0.4097653018556596,-0.3208408845444477,9.483229747458616,0.9895073758946336,0.7868177801306129,0.3297882491188614,41.85439921582218,14.291163630503624,-0.3993568662929372,0.1436420261876777,0.150516353708348,0.1470791899480129,0.4591362279649211,10.076235502377868,21.136044020379963,0.3570075066144242,0.0502034450913059,0.0196975888606851,0.0349505169759955,0.3205693251616363,30.08884920930609,15.75116689532396,-0.3397350617511006,0.0701267482215581,0.0561833543026401,0.0631550512620991,0.5984089635506522,6.764158189645574,25.343093930069184,0.0763683438805775,0.0662861703664021,0.0245070740408154,0.0453966222036088
Cc1ccc2cc(C(=O)O)ccc2n1,370.9424959682343,223.29093018182147,-0.370779161011469,-0.2894224240268647,8.1341115008062,0.5867128180771599,1.0565674317410354,0.3305227587152388,41.63366679542024,14.760511302853043,-0.4185002885954171,0.105482601802992,0.0998918352431109,0.1026872185230514,0.4697495348826065,9.94083555312366,22.062245497111878,0.354497786074202,0.0356801629549448,0.0092682452670513,0.0224742041109981,0.3296341108680999,27.54271063668316,16.44428768950022,-0.3816979640560245,0.0473305681996515,0.039980368242278,0.0436554682209648,0.6132015750679145,5.405614824981285,26.4499135330858,-0.0194766803095288,0.0426443840427693,0.031932396873994,0.0372883904583817
CC(C)(C(=O)O)c1ccccc1,345.1214356449274,219.4368499621927,-0.3972231823628797,-0.2356005736930845,8.53882656076597,-1.157055273599494,0.7269267417080592,0.386606643454355,36.85459034189441,15.85096127156832,-0.4088365089627227,0.1363187793689374,0.1289399670092612,0.1326293731890993,0.5806373462427371,1.2200284450000196,25.03712512258898,0.3622083478817908,0.0634967277802489,0.0177500723724018,0.0406234000763254,0.4080297240794149,21.209189045648177,19.70801573386333,-0.3780034170130091,0.0580417300541977,0.0437961194656194,0.0509189247599085,0.7172241896044568,0.0,8.348174184643211,1.7835132018276544e-05,0.0050002210430103,0.0241400050723847,0.0145701130576975
O=C(O)Cc1ccc2c(c1)OCO2,348.5435537195091,203.5274610772733,-0.3768472522494668,-0.2462864966270401,7.986025910290408,-0.8294403478778701,0.718568682702056,0.3387076284530918,42.52241329666401,15.38268622111542,-0.403108442084895,0.1352205839565722,0.0868768536683633,0.1110487188124677,0.4772252719386805,6.580327270727801,22.34788891721781,0.3662778959965069,0.0638978315963534,0.0105954335049658,0.0372466325506596,0.3445273725909171,26.16753042927619,17.112562220183055,-0.3732591252189197,0.0632430496668699,0.0321068455185404,0.0476749475927051,0.4924276397644817,7.997773626859098,21.03372515881841,-0.0951227534646287,-0.016899664689815,-0.0027019911094596,-0.0098008278996373
O=C(O)C1Cc2ccccc2C1,342.00530484543856,205.0978180039701,-0.3886930354901611,-0.2385685823069409,8.360562410286592,-1.1136448967853485,0.6956558780945705,0.3560409569543165,39.1431746573952,15.329622061780062,-0.4088655021552129,0.1333966513346839,0.0708893419180075,0.1021429966263457,0.487467211178905,5.318860160962947,22.455477516816995,0.3601926026215256,0.0721238683520721,0.0041688435272506,0.0381463559396613,0.3181701448378761,30.641471585933537,15.859384645526164,-0.3801932155274227,0.0691094977678824,0.0341483082420752,0.0516289030049788,0.5897928313857576,0.3494925840717202,29.481048726524943,-0.0420688923849535,-0.0045831287343992,0.0030622453207118,-0.0007604417068437
Cc1cc(C)cc(C(=O)O)c1,338.4440194889285,197.72968920460585,-0.3982592264335718,-0.2688189215388986,8.618841151519728,-0.3502794660919416,1.0781818989044492,0.3303177221499939,41.63837724427624,14.515396568551353,-0.4218666549009265,0.1563538221180487,0.1186443499953416,0.1374990860566951,0.4698797102875228,9.935277697499275,21.830100444817077,0.3541446023313592,0.0635438196228602,0.0101877401280263,0.0368657798754433,0.3295109886771727,27.603807660259264,16.516167363897395,-0.3836249760614895,0.0711095970633868,0.0468024588654953,0.0589560279644411,0.6144617496586393,5.395110868792781,26.68885539485786,-0.0213730441453488,0.0558693517065508,0.032707010403271,0.0442881810549109
O=C(O)C1CN(C(=O)OCc2ccccc2)C1,449.8245401122932,282.7025398669136,-0.3948036273923881,-0.2559369228488166,8.154959860024288,-0.530106252781491,1.2681491522423822,0.3532398640640042,39.90676148260362,15.556945161822073,-0.3928592793558776,0.1339908689939182,0.0386985361201138,0.086344702557016,0.4761880521841443,5.878994708554126,22.24652284290559,0.3609449966832297,0.0792569843198501,0.0041521431021748,0.0417045637110125,0.3115860143837152,31.83027506241023,15.459287758787722,-0.3724161274142979,0.0730626049433187,0.0253439590407267,0.0492032819920227,0.5492628874164686,1.5346621213996448,25.277287984535448,-0.0488869653113374,-0.0033799345202582,0.0033055821842894,-3.7176167984392616e-05
O=C(O)c1ccc2nccnc2c1,334.9509450283374,192.4954435608012,-0.366635464862476,-0.3136259081811529,8.047993162581935,1.1084324968399963,0.7418278004910763,0.3309623580695551,41.582559638526085,14.471844697269754,-0.4080757538046504,0.0993904765604104,0.0868202190806756,0.093105347820543,0.4695294502242846,9.970232952896623,21.92938447996732,0.356362118908336,0.0293392722768043,0.007351090062584,0.0183451811696941,0.3301133213334941,27.361805535901794,16.432361007389094,-0.3753130780073911,0.0423955831386469,0.0335921249724972,0.0379938540555721,0.6132820352057332,5.451699587576071,26.472930236844363,-0.0128137618602326,0.0450558413308995,0.0359810564695538,0.0405184489002267
Cc1ccc(CC(=O)O)cc1,338.21448945714883,198.080506144894,-0.3886654626827198,-0.2392791463741127,8.319194524940944,-1.0756856461923954,0.7889186626732301,0.345518123471806,41.37380679369555,15.397636598698345,-0.4078014204304047,0.1370547215681875,0.1104517256663607,0.1237532236172741,0.4754560442832065,6.570369939938364,22.074571524676205,0.3661638359821298,0.0674289634109155,0.0167831509561356,0.0421060571835256,0.3342866301571274,27.892283998629253,16.889875051316494,-0.3772956546387727,0.0663196584270868,0.0459612262917695,0.0561404423594281,0.491208647623919,7.580038151323934,21.47993541847645,-0.092821160345076,-0.0178212855323792,0.0014408064279973,-0.0081902395521909
COc1ncc(Br)cc1C(=O)O,349.4256303203656,202.8641714563959,-0.4052966607180571,-0.3022293463584427,8.701747531191641,0.6211400331315209,1.6540456324379318,0.3394525679732203,40.492762023037486,15.001037917008752,-0.4084240244546149,0.1378512143611429,0.1003845683460142,0.1191178913535785,0.486055447378956,9.986104320769751,22.11067966495421,0.3601331886042046,0.0499962249223473,0.0100828656880293,0.0300395453051883,0.3618664569767764,23.85852566131805,17.568618022394464,-0.3655641692242863,0.0656637770080147,0.0378468697010746,0.0517553233545446,0.6397447763584456,5.468099092795498,26.864874883363058,-0.051274673980408,0.059940119352742,0.0443428426805195,0.0521414810166307
CC1(C)C(C(=O)O)C1(C)C,325.28845544442447,205.3651387311277,-0.3963996949834528,-0.229303358775424,8.511973789092316,-2.1692761182770224,0.7556508627270855,0.4249277860571092,29.042889300325346,16.012302349871693,-0.4383095428065855,0.2264120634761514,0.1058741262251135,0.1661430948506324,0.5232936544872332,6.124143067497836,23.60198451267019,0.3593339592821324,0.1406752410722765,0.0111634186201682,0.0759193298462224,0.3019567647104014,33.83270614543985,15.367613731865994,-0.3947668102278311,0.1104057780053825,0.0581879983816822,0.0842968881935323,0.6698495155097965,2.1040491521223808,27.164809735228538,-0.069306685678148,-0.002024863299579,0.0201391286805951,0.009057132690508
Cc1c(C(=O)O)oc2ccccc12,345.943888097538,204.52802047119616,-0.3938591321988057,-0.2826691195431233,8.438576518696653,0.2965486235472281,0.8256499060074809,0.3598814382068515,36.07906121846211,15.248391255558628,-0.421995238518416,0.1305774340551694,0.0831661141893996,0.1068717741222845,0.4791810888506506,9.858166792132629,21.647266636240666,0.3494773552799252,0.0514778474247244,0.0071666819817845,0.0293222647032545,0.3236414132573166,29.4891828482726,15.939784825841432,-0.3720373358073709,0.0629918139838388,0.0365733735668832,0.049782593775361,0.6224957153421583,6.93537898864795,25.66495172718714,0.0754497428938398,0.0423066832336386,0.0592180616221001,0.0507623724278693
COc1ccc2cc(C(C)C(=O)O)ccc2c1,440.8871852410661,286.9553779719458,-0.3691374120140573,-0.2579727773941764,7.517017660381214,-0.1793627332337617,0.9953404505937248,0.3910424057684465,34.80007058714247,16.119047044903045,-0.4089678018487301,0.0754130245282364,0.0622400814059262,0.0688265529670813,0.5282096697962735,3.873150233992152,24.13133008862024,0.3628372042537421,0.0316774712821581,0.0074586251851171,0.0195680482336376,0.3362644313283238,30.19824646423158,17.371948287021002,-0.3808697246362966,0.0374806826292888,0.0264379348897227,0.0319593087595057,0.6156506569498017,0.1742091207500059,30.630202085728754,-0.042716101794386,-0.0039424604925241,0.0049815877989144,0.0005195636531951
Cc1cc(C(=O)O)cc(Cl)n1,331.7684122995474,185.7984123113777,-0.3962165482417132,-0.3020704893399156,8.757851573213195,0.621066637121419,1.0025065895279608,0.3301583246050117,41.82955673890407,14.605610936748102,-0.4000632628655682,0.1488775724800345,0.1120373105905134,0.130457441535274,0.4680431230300649,10.00855018628115,21.85649974997288,0.3580045075530838,0.0546420274909134,0.0149537755900821,0.0347979015404978,0.3300749707134879,27.327373225412146,16.5979594983216,-0.3701617165495169,0.0684076764991836,0.0456407797512146,0.0570242281251991,0.611125052987371,5.446759938890897,26.31693106566647,-0.0002242576067655,0.0660280407244441,0.0348134113720946,0.0504207260482693
CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,448.2523602474925,314.56628075489056,-0.3832456860351224,-0.2395785988384927,8.110821539155918,-1.8901854517355423,1.6503011765321531,0.3522432910925447,42.02039300880947,15.556954351009406,-0.4037618015850214,0.1997794225498425,0.0921311083775796,0.145955265463711,0.5608623742055224,2.51005864744052,26.42320911934817,0.3600249215940737,0.1134886871128109,0.0090962056299692,0.06129244637139,0.4635820443476794,11.893545154163249,23.665880877414324,-0.3591604298118931,0.0906816374129955,0.0135887138197896,0.0521351756163925,0.6624207976200689,0.4320100931602327,29.685357181656688,0.0251010281179116,-0.0061021133095335,-0.003587976087547,-0.0048450446985402
Cc1ccc(F)cc1C(=O)O,310.62155927915853,175.5040041267838,-0.4120491826394559,-0.2853302606501836,9.035519636662938,0.0672907726623416,0.6743281320372743,0.3714303340611333,33.78218069145193,15.204895190146976,-0.4148802915142738,0.153497384627989,0.1195380818434972,0.1365177332357431,0.4995070539066543,9.518360523766038,22.57990196516217,0.3558052958044778,0.0596304123077211,0.0102739248183644,0.0349521685630427,0.3450729336667834,24.821182868737168,16.844060459219754,-0.3796675006855859,0.0689984902264322,0.0512733922624619,0.060135941244447,0.6541169594993466,5.342005781521627,27.047145010672327,-0.0261919502173683,0.0576993218005389,0.0379511691217766,0.0478252454611578
COc1ccc(CC(=O)O)cc1,352.89441770662484,208.7720292144516,-0.3780035591373715,-0.2393198483844408,8.020099691845648,-1.065288019320373,0.4512789929632469,0.3403489600301669,42.13838758122894,15.3433583595731,-0.4090260707664012,0.1372930451163671,0.0985439056033458,0.1179184753598565,0.477129146014319,6.562152969655232,22.0613849591955,0.3659810406518742,0.0668304164799089,0.0140968622006125,0.0404636393402607,0.3420273434313969,26.714979079924763,16.945672891618095,-0.3755778851544532,0.0652180958262771,0.0386963417180716,0.0519572187721743,0.4907379776285149,8.034187402849305,21.0927653370031,-0.0931674457466781,-0.0169817359378302,-0.0008306263344974,-0.0089061811361638
O=C(O)c1cc2ccccc2o1,327.62724251209977,182.0324443572833,-0.4026691327512249,-0.289127838033115,8.826702728667097,0.3899632654726709,0.9812781336316816,0.3190630391313503,44.44708796620549,14.089660843886817,-0.4074146290326376,0.1402811552404366,0.1154886981712259,0.1278849267058312,0.4526911644476508,10.042370024603454,20.477838686107983,0.3514357682856278,0.0540680368436738,0.0104361551590566,0.0322520960013652,0.3188698611029157,30.17061841454239,15.595569597069264,-0.3705326937070996,0.0656604829920751,0.0466604498438467,0.0561604664179609,0.5763526979036389,6.982858534341321,24.21477933535536,0.0917921098992875,0.0489868558166951,0.0593416232303381,0.0541642395235166
O=C(O)Cc1cc(F)cc(F)c1,333.2666922999163,182.67068153910685,-0.4233477255741678,-0.2556844116175391,9.329513178597434,-0.6116079741786875,1.5818452335417337,0.3774692508377406,37.92854949388612,16.466403640656786,-0.3960258305429582,0.1078706178669227,0.1180682351109201,0.1129694264889214,0.4662749254609428,7.040164490067848,22.461373020240146,0.3666190535304637,0.0595373764237973,0.0173985874198922,0.0384679819218448,0.2908620247889609,33.35372444760111,14.630660325774908,-0.3756867769090126,0.0656884683837501,0.0638081131625254,0.0647482907731378,0.4943626537401332,5.025117410689023,23.45232093532327,-0.0969061196839209,-0.0199228896821781,0.0026075596185733,-0.0086576650318024
