can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_VBur,I1_APT_charge,I1_ES_root_Mulliken_charge,I1_ES_root_NPA_Rydberg,I1_Mulliken_charge,I1_NMR_anisotropy,I1_NMR_shift,I1_NPA_Rydberg,rate
COC1=CC=C(I)C(C)=C1,-396.4180132575,11.3256565639,2296.0451427604,1505.0523175185,0.161030838,3.1467475426,0.1276576804,0.1000713985,-0.2277290788,-0.0275862819,248.063,1294.4068705316,0.2630886342,-0.3271933061,0.0302351165,-0.2330355938,1.9987051165,-0.449751671,63.3583620496,73.9411963093,0.0254706992,-0.2445111431,1.9985651165,0.6609356151,-0.2651070211,-0.2174043145,0.0220420977,0.1268181654,25.1611783649,47.1509283037,0.00507,-2.252135306303045
COC1=C(C=C(I)C(F)=C1)C(O)=O,-644.7503063377,7.7306476429,3186.0298551637,1282.3379184965,0.142337394,5.9212780912,0.1491736522,0.0960827664,-0.2452564186,-0.0530908858,296.0365,1668.5086647376,0.0301016314,-0.5181135674,0.027558799,-0.2665050006,1.998537155,-0.5448035564,70.7763407353,89.2775753716,0.0274172061,-0.3459013196,1.9985368365,0.6428109487,-0.1473600982,0.4025757484,0.0045495991,0.2072256966,26.6571922256,46.7178810006,0.0060898201,-1.7835676874621
CC1=CC(Cl)=CC(N)=C1I,-796.8056545,7.28375,2448.5979,1487.5305,0.1358625,1.9704,0.1272675,0.0961625,-0.22343,-0.031105,267.4965,1618.302,0.148407,-0.356386,0.02956,-0.274245,1.99872,-0.4918025,47.49825,79.6994,0.0242,-0.270245,1.99856,0.6862020138,-0.2389155,-0.283809,0.01875,0.1573325,20.2547,49.1535,0.00516,-1.6534926714522644
COC(=O)C1=CC(I)=C(N)C(OC)=C1,-640.1266807545,12.7496866495,3977.3769465049,1794.5450835774,0.1972385523,3.5022780309,0.128672197,0.0891914825,-0.2178636795,-0.0394807144,307.0874,1597.7354235295,0.201244566,-0.3696509808,0.0315093269,-0.3158877207,1.9987891371,-0.4915969022,58.8796367082,83.4425156053,0.025763599,-0.2766897778,1.9986343766,0.6524935585,-0.2380053623,-0.3410871724,0.0170345391,0.1605675628,25.1449554242,47.6335384355,0.0053415812,-1.520252384195133
COC1=C(I)C(C)=CC(Cl)=C1,-855.903953,7.4225,2801.3207,1529.9455,0.152736,1.1594,0.13328,0.10395,-0.23723,-0.02933,282.5081,1358.0415,0.147779,-0.395212,0.03059,-0.27421,1.9987,-0.524085,58.6226,76.1037,0.02575,-0.27687,1.99856,0.6834487099,-0.191664,-0.163166,0.0219,0.176389,21.2953,48.3494,0.00546,-1.491353792327095
CC(C)C1=CC=CC(C(C)C)=C1I,-478.2890371539,6.1439931836,3255.8065486679,1714.1414659511,0.2750664588,1.8177279956,0.137647353,0.1085030611,-0.2461504141,-0.0291442919,288.1708,1818.7746670613,0.4200380459,-0.3771970305,0.0271787365,-0.2037083877,1.9986599597,-0.4836428095,54.246095049,59.1223594368,0.0244446458,-0.1825320347,1.99853,0.7256770971,-0.2767072078,-0.0938232792,0.0211489749,0.1201448605,20.260515156,48.6439848527,0.0043873479,-1.392481136628752
NC1=CC(I)=CC=C1O,-373.2223274533,14.0540985705,1811.9627902902,1380.3369183864,0.1205063388,3.7031496033,0.12123218,0.0919321243,-0.2131643042,-0.0293000557,235.024,1239.4677735555,0.4452761341,-0.323385567,0.0317713047,-0.2758745219,1.9987967288,-0.4229518461,75.7400399929,78.3584838557,0.0266644868,-0.2394558696,1.99865,0.6264129881,-0.2773892093,-0.3304380465,0.019585095,0.1174372462,28.9149358718,46.1314078395,0.0051661697,-1.3477383748927532
CC1=C(C)C(C)=C(I)C(C)=C1C,-439.038366,10.0357,2783.1939,1703.9785,0.244115,3.12835,0.129985,0.103905,-0.23389,-0.02608,274.144,1500.7515,0.4421805,-0.361478,0.02789,-0.18347,1.99868,-0.482529,55.1453,57.7566,0.02446,-0.18245,1.99854,0.6954059157,-0.3090855,-0.204469,0.02033,0.1055465,21.1838,47.9238,0.00453,-1.3139113738865014
NC1=C(I)C=CC(Br)=C1,-2868.6745825,7.9863,2877.65875,1070.412,0.1062155,2.2166,0.12975,0.09569,-0.22544,-0.03406,297.9207,1427.2165,0.21857,-0.3245905,0.03101,-0.279725,1.99877,-0.456092,63.5014,82.4221,0.02541,-0.281355,1.99862,0.6526510384,-0.2432645,-0.2756195,0.019185,0.1604485,24.63215,47.8051,0.00536,-1.2266385441123917
OC(=O)CCC1=CC=CC=C1I,-509.6866426539,6.013710897,2799.1886032719,1557.1120852015,0.1746399419,2.1774967924,0.1412244908,0.1090504935,-0.2502749842,-0.0321739973,276.0734,1526.0228331812,0.448826563,-0.3373376489,0.0291827434,-0.2414599653,1.998691749,-0.4320070273,79.0663086227,62.8778993339,0.0260033179,-0.209912096,1.9985804318,0.6779388799,-0.2685655199,-0.0620925433,0.024035165,0.1350418922,25.3358959256,46.5297831923,0.0048880626,-1.1832361704094367
COC1=CC=CC(OC)=C1I,-471.560922,9.2518,2313.8354,1264.483,0.166998,3.2425,0.12902,0.1044,-0.23342,-0.02462,264.0624,1653.555,-0.005789,-0.434819,0.03155,-0.29357,1.99873,-0.579684,42.7396,91.3466,0.02605,-0.33477,1.99861,0.6713341724,-0.155301,-0.130852,0.02407,0.169255,21.0138,49.4187,0.00594,-1.0999812533898117
CC1=CC(C(O)=O)=C(I)C=C1,-470.4286465806,3.8850260846,2297.6623892359,1326.0559118712,0.1437958221,4.1744739633,0.1513934907,0.0986185685,-0.2500120592,-0.0527749222,262.0466,1369.2411590262,0.4728724539,-0.4385938633,0.0253672249,-0.2335941508,1.9985788465,-0.4131000825,105.8206087123,67.0777604359,0.0264005728,-0.2048156365,1.9986099256,0.6640555008,-0.2020075836,0.4485635056,0.0048157167,0.1799768809,28.3233687335,44.5673978076,0.0053209012,-0.966401860002619
CC1=CC(F)=CC(C)=C1I,-420.44774,5.2972,1990.7701,1335.124,0.147946,0.0147,0.136335,0.107315,-0.24365,-0.02902,250.0541,1453.802,0.258428,-0.361518,0.02823,-0.22905,1.99866,-0.479934,61.1739,65.498,0.0247,-0.22328,1.99853,0.6932032725,-0.233953,-0.118726,0.02302,0.1452,21.0243,47.824,0.00494,-0.954912566098426
NC1=C(I)C=CC=C1C(O)=O,-486.4867747909,2.0719291107,2327.6496444294,1764.1584100206,0.1326712249,1.9677088095,0.1370187079,0.0851974585,-0.2222161664,-0.0518212494,263.0344,1460.1368672697,0.2060359974,-0.459051114,0.026923795,-0.2557365464,1.9986601355,-0.4743403873,54.5305604909,80.086147564,0.0256310766,-0.2818449243,1.9986400913,0.6541218178,-0.2357803514,0.2090054775,0.0055182794,0.1583595193,24.4396242491,47.8621867741,0.0052392428,-0.950895682467429
CC1=C(I)C(O)=CC=C1,-357.1803974254,8.6345599503,1530.6107429509,1504.7310733453,0.1315138315,2.4182855743,0.1331418146,0.1022819405,-0.2354237551,-0.0308598741,234.0362,1270.7317044974,0.2151003006,-0.393176284,0.0300275299,-0.3067640162,1.9986955593,-0.5179258604,47.7804767681,77.4457799637,0.024816478,-0.2873421579,1.99855,0.6836241631,-0.2346449725,-0.2227703729,0.0197366642,0.1579524408,20.0687015657,49.3353938257,0.0051676631,-0.9235437144000025
CCOC1=CC=C(C=C1)C(O)C1=CC(I)=CC=C1Cl,-1201.098244419,10.8306419347,8161.6150498268,2510.0350933206,0.2748234265,3.1948073629,0.1321188776,0.0967612993,-0.2288801769,-0.0353575783,388.6319,2442.207536613,0.5299498675,-0.323674857,0.0314074036,-0.2637896127,1.9987399125,-0.4107698333,96.8909680811,66.1948504529,0.0276659079,-0.2251810601,1.99863,0.6294115894,-0.273841564,-0.1152085392,0.0239751,0.1553155813,29.5382331332,45.1091715142,0.0053280691,-0.9214802916922273
COC(=O)C1=CC=C(N)C(I)=C1Cl,-985.198237204,11.7707325094,3510.7682549165,1663.9794989706,0.1534989299,5.0982852938,0.1383915941,0.0917470305,-0.2301386246,-0.0466445636,311.5063,1570.7386616362,-0.0948058952,-0.3393349852,0.0306372926,-0.2978929583,1.9986331378,-0.4629334096,38.8134764516,78.0837734205,0.0272672254,-0.307166594,1.99851,0.6834086565,-0.1521571208,-0.1976143231,0.0153827534,0.2103308947,22.9744372022,47.5078671479,0.0053828781,-0.9010350738783719
CCCNC(=O)C1=CC=CC=C1I,-529.0650420265,6.986945895,3388.7060728464,1697.4992864193,0.2169230206,4.9729129143,0.1449951521,0.1085456705,-0.2535408225,-0.0364494816,289.1154,1789.8325205759,0.4712455165,-0.3267609269,0.0295266754,-0.2590944398,1.9986971644,-0.4132840566,95.9080970723,67.8500347286,0.0266864024,-0.2093057884,1.9985911656,0.6701253281,-0.2266424743,-0.0022405813,0.0251549852,0.1642015243,26.6671658075,45.3119259155,0.0052661089,-0.8936057504773213
CC(=O)NC1=CC(F)=CC=C1I,-549.7350688978,2.7959743015,2822.1281197919,1726.4277359852,0.148772167,4.2502575445,0.1399789825,0.0997359334,-0.2397149158,-0.0402430491,279.0523,1601.6564143984,0.1609300633,-0.3574965496,0.0303406362,-0.2643768442,1.9987694026,-0.4863440988,57.9473508598,85.1196657049,0.0258417391,-0.2733615659,1.9986395498,0.6547673229,-0.2037219657,-0.177361075,0.0197341282,0.1845395999,24.9286221744,47.3637893233,0.0050843893,-0.8787979639249159
CC(=O)NC1=C(F)C=C(I)C=C1,-549.7324669894,11.8736606205,3278.7844894245,1321.9872709599,0.1490120816,4.8530739834,0.137017183,0.1007271585,-0.2377443415,-0.0362900246,279.0523,1616.9208347004,0.4535712209,-0.3044988427,0.031374561,-0.251585027,1.9987801325,-0.4063733983,96.5741836479,72.174491436,0.0269896155,-0.2375371835,1.9986552626,0.6252627375,-0.249403017,-0.1566000911,0.0226737028,0.1605607614,29.7669690354,45.0380556417,0.0053858392,-0.8752285665333936
COC1=CC=C(I)C(N)=C1,-412.4623896802,10.9456377033,2264.4238589188,1496.6802911394,0.1499760646,3.160370075,0.1215786482,0.0934552587,-0.2150339069,-0.0281233896,249.0508,1202.6197127366,0.0960842834,-0.3305463162,0.0307854132,-0.2724119616,1.99876,-0.4717997517,46.4890911591,91.9324983828,0.024758072,-0.3002095051,1.9986,0.6518762971,-0.2534892619,-0.2938226932,0.019858072,0.1311922204,24.1424622314,48.5402495176,0.00526,-0.845921371266691
ClC1=CC=CC=C1I,-702.238307,6.4771,1492.5543,1199.993,0.088044,3.2972,0.149895,0.106185,-0.25608,-0.04371,238.4551,1199.993,0.298267,-0.304605,0.03055,-0.27703,1.99857,-0.389189,81.0253,64.7808,0.02864,-0.26061,1.99849,0.6562303335,-0.172776,0.026706,0.02289,0.193756,27.913,44.9316,0.00541,-0.8418970574556375
CNC1=CC=C(I)C=C1C,-376.5627402467,17.1947807997,2381.9050346676,1479.4152532979,0.1742431838,4.7841456594,0.1147494442,0.0889678606,-0.2037173048,-0.0257815835,247.0782,1029.2514932175,0.2597778386,-0.2954320222,0.032159897,-0.2416288829,1.9987699946,-0.4167770184,62.1603034362,83.3678320935,0.0265101952,-0.2604398861,1.9986100054,0.6237414747,-0.2959853726,-0.3265238297,0.020740385,0.1067638834,28.3589490785,46.7004193051,0.0051700054,-0.8310572398642792
COC1=CC(C=O)=CC(I)=C1O,-545.5536856736,4.977714841,2816.4914909036,1639.8275390568,0.1487158901,4.2956759908,0.1497704079,0.0876804748,-0.2374508827,-0.0620899331,278.046,1582.997455028,0.2477620077,-0.5019158313,0.0266752594,-0.2856365381,1.998620003,-0.5024788826,75.913533282,82.0166468425,0.0271134707,-0.2963384524,1.998620003,0.6459104082,-0.1895649241,0.1709777574,0.0056812218,0.1877571206,25.9598258873,46.7490349464,0.0057054448,-0.7879166899210065
CC1=C(I)C=CC(O)=C1,-357.1802413875,10.1152254396,1750.1203401429,1266.3895041474,0.1315062186,2.7866332571,0.1286571824,0.1006480908,-0.2293052733,-0.0280090916,234.0362,1269.0866683765,0.2496785703,-0.3261621283,0.0302253939,-0.2327411497,1.99871,-0.4498515547,62.9595532056,74.7377090641,0.0254592122,-0.2466861177,1.99857,0.6601388361,-0.2574158028,-0.2043546414,0.0222207878,0.1272175549,25.098878999,47.1496132698,0.0050753939,-0.7845950796062457
NC1=C(F)C(F)=C(I)C=C1,-496.396101,14.1796,1919.9852,1184.4775,0.100487,4.7303,0.1287,0.09206,-0.22076,-0.03664,255.0056,1412.262,0.075278,-0.415903,0.03208,-0.31996,1.99872,-0.541795,61.2355,95.5867,0.02632,-0.35052,1.99859,0.641441158,-0.157372,-0.198067,0.02013,0.184213,26.1683,47.2564,0.00601,-0.7786512760434641
COC1=CC=CC(Br)=C1I,-2927.769711,11.4999,2681.13,1734.379,0.123078,5.0061,0.14274,0.09811,-0.24085,-0.04463,312.9323,1462.32,0.045255,-0.397485,0.03124,-0.29494,1.99854,-0.505525,52.8877,73.6468,0.02864,-0.30814,1.99845,0.6804594084,-0.123341,-0.072375,0.01718,0.214547,24.4168,46.1908,0.00575,-0.7661794020845377
COC1=CC=CC(C)=C1I,-396.417922,10.1434,1914.6255,1490.224,0.161197,3.1939,0.129145,0.103515,-0.23266,-0.02563,248.063,1311.397,0.198297,-0.395772,0.03075,-0.27714,1.99871,-0.522688,54.2251,75.0896,0.02542,-0.2678,1.99856,0.6848646948,-0.213427,-0.224869,0.01994,0.150019,20.7974,48.6673,0.00533,-0.7526410024451837
COC1=C(I)C=CC(N)=C1,-412.462323,15.0429,2038.5877,1551.988,0.150035,5.5199,0.11629,0.09244,-0.20873,-0.02385,249.0508,1171.909,0.023108,-0.359412,0.03226,-0.27616,1.99874,-0.50223,48.4462,94.251,0.02586,-0.31868,1.99859,0.6476557583,-0.218809,-0.269523,0.02199,0.13392,24.8993,48.2978,0.0056,-0.738476941804438
FC1=C(I)C=C(CBr)C=C1,-2951.799397,6.6215,3350.65445,1465.8665,0.110772,2.9294,0.14819,0.10656,-0.25475,-0.04163,314.9234,1282.63325,0.267111,-0.423958,0.03147,-0.34298,1.99868,-0.518004,85.881,78.7923,0.02755,-0.31247,1.99858,0.643250472,-0.16972,-0.014453,0.02492,0.199075,26.4957,46.4553,0.00601,-0.7340422901095633
CC(=O)C1=CC(Cl)=C(C)C(I)=C1O,-969.1675549902,4.8228997174,3494.6082089289,1611.9961535391,0.164068,3.822201013,0.1577049977,0.0822350052,-0.239940003,-0.0754699925,310.5185,1787.2127589851,0.1576870206,-0.5155820167,0.0268199988,-0.2567600217,1.9986,-0.5246360039,61.9027864725,72.0470995478,0.0259599998,-0.2792300033,1.99858,0.6847073657,-0.1817830269,0.3067859222,0.0051999999,0.1986700103,22.0078991048,47.4975007101,0.0054399997,-0.7332694608397672
CC(C)(O)C1=C(I)C=CC=C1,-435.6761757237,5.5431018062,2142.5910865344,1612.1896080942,0.1906369833,1.8211893787,0.1411060833,0.1068979375,-0.2480040208,-0.0342081458,262.0898,1485.93280336,0.4524906019,-0.3243942432,0.0281720561,-0.2395940867,1.9987067203,-0.4147543954,89.7667846077,66.7387126545,0.0252587764,-0.2021603564,1.99859,0.6974173397,-0.2572346722,-0.0508264147,0.0221477767,0.1351798083,27.0626866798,44.7239486681,0.0046951119,-0.7241600883602198
OC1=C(I)C2=CC=C(Br)C=C2C=C1,-3042.008423,7.4361,4842.4264,1348.057,0.143344,1.2109,0.140695,0.086175,-0.22687,-0.05452,348.9653,1610.18,0.124882,-0.427075,0.0301,-0.27359,1.99875,-0.568004,35.1009,83.1274,0.02499,-0.29142,1.9986,0.6831340466,-0.226359,-0.232536,0.01775,0.191603,20.3746,49.7711,0.00529,-0.7240202518895708
OC1=C(I)C2=CC=CC=C2C=C1,-471.393299785,7.1290754587,2413.9547447161,1718.1434308762,0.1519660661,2.2453898152,0.135136138,0.0882576065,-0.2233937444,-0.0468785315,270.0692,1458.8147192752,0.1432985909,-0.4632565796,0.028839833,-0.2653245519,1.9986981022,-0.5629376281,40.0863206241,83.2839793294,0.0247765349,-0.2860725007,1.99859,0.6796296514,-0.2269284268,-0.0904088524,0.0141355705,0.1738670309,20.4461903454,49.6458491139,0.0052932675,-0.7206735275431312
CCOC(=O)COC1=CC=CC=C1I,-624.0717202268,8.8744836398,3731.5956992189,1898.9326918069,0.2091892819,2.2976052473,0.1346629053,0.1043808408,-0.2390437462,-0.0302820645,306.0996,1704.6512065446,0.256116804,-0.3676810028,0.0322581188,-0.2880583196,1.9987402626,-0.4863835177,72.0545988968,77.6940789819,0.0269795224,-0.2784361746,1.9986110898,0.655472835,-0.2024121248,-0.1759814338,0.0222482527,0.1623874479,25.2931777246,47.0445035741,0.0056018769,-0.7135716641792933
OC(=O)CCC1=CC=C(O)C(I)=C1,-584.8514851813,7.8557644482,3599.7316113514,1814.3563249772,0.1801670978,2.56036983,0.1348693243,0.0983063519,-0.2331756762,-0.0365629725,292.0728,1604.6666811946,0.2845038318,-0.3682481657,0.0315948019,-0.3213732402,1.9987499502,-0.487933338,52.2838867897,81.1830893517,0.0261242559,-0.2977233451,1.998600035,0.6512075386,-0.2587253314,-0.2584379265,0.0173830801,0.1601329598,23.9597937068,48.5060507101,0.005232139,-0.7100816564945152
FC1=C(I)C(Cl)=CC=C1,-801.40914,6.3334,1709.419,1594.607,0.080752,3.1654,0.15374,0.10573,-0.25947,-0.04801,256.4456,858.635,0.095018,-0.411506,0.03058,-0.34983,1.9985,-0.503475,68.121,77.3968,0.02867,-0.34425,1.99843,0.6727501573,-0.090646,0.091237,0.02294,0.239921,24.5505,46.4542,0.00606,-0.7074943031245005
NC1(CC1)C1=CC=C(I)C=C1,-414.5990577486,9.1607551318,2867.9564404291,1414.0938053349,0.1808292723,1.4627316938,0.1348619356,0.1036402417,-0.2385021773,-0.0312216939,259.0892,1676.6634611435,0.4698347821,-0.3043989823,0.0309664987,-0.253487324,1.99876,-0.3999773002,88.3934675266,68.1043132236,0.0268927003,-0.2331545064,1.9986461556,0.6255539017,-0.2870797116,-0.140966975,0.0242293597,0.1307709078,28.9789330233,45.6613218746,0.00522,-0.6840584844371156
OC1=CC(I)=C(Cl)C=C1,-777.4025237467,12.1245842152,1899.5591171992,1272.1941387585,0.0935925799,3.8561965383,0.1419122013,0.0975894318,-0.2395016331,-0.0443227695,254.4545,1054.6918471617,0.4446896147,-0.3094265911,0.0321969705,-0.2991016775,1.99862,-0.3981008142,84.340427128,64.459166598,0.0288109232,-0.243698402,1.99851,0.656555982,-0.1696696506,-0.2413012854,0.0153339527,0.1959263402,28.489314106,44.7990917052,0.0054053491,-0.6836597041070778
COC1=CC(OC)=C(I)C(C=O)=C1,-584.784174974,10.8852680015,3214.5262450977,1659.4044621845,0.1781432298,5.9342208636,0.1515953166,0.0796110689,-0.2312063854,-0.0719842477,292.0728,1450.4279366733,0.1945775907,-0.526672009,0.0254279046,-0.2405864952,1.9985489002,-0.5350817853,66.0852953641,79.4610558959,0.025524895,-0.2662599317,1.9985796334,0.6786928516,-0.1587187654,0.3376469503,0.0054186879,0.19497665,21.5830747147,48.8607716362,0.0053726684,-0.6746475979334894
NCCC1=CC=C(I)C=C1,-376.5568354396,10.432312475,2813.6136249904,1233.1153994398,0.1753778915,3.1139683902,0.1341314364,0.1031436983,-0.2372751347,-0.0309877381,247.0782,1403.0569704187,0.4615036991,-0.3059694572,0.0309675183,-0.2538175524,1.99876,-0.4011352396,88.1822149037,68.7027379228,0.0268575183,-0.2345648705,1.99864,0.6238810393,-0.2876640208,-0.1395038917,0.0241915633,0.127777851,28.8068155813,45.7324235995,0.0052064338,-0.6587593883398806
CCOC(=O)CC1=CC(I)=CC=C1,-548.9276671914,8.0396072965,4095.039972189,1853.853217055,0.2038120539,3.6104896983,0.1417250497,0.1087727402,-0.2504977899,-0.0329523094,290.1002,1653.4197830353,0.515298251,-0.3213051772,0.03087363,-0.2599366975,1.9987537152,-0.4045396611,93.8070863488,65.6823299031,0.0274767663,-0.221162264,1.99865,0.6284539309,-0.2778563323,-0.0459960398,0.0259327284,0.1364231743,29.1261795083,45.3257858442,0.0052150198,-0.6502488568033729
CCC1=CC(Br)=CC(CC)=C1I,-2970.3965258502,5.3622108494,4136.7910196026,1805.6765946494,0.2072971906,0.6623042046,0.1389555669,0.1065225281,-0.245478095,-0.0324330389,339.0133,1844.4252318,0.3662918173,-0.3599035688,0.0278189417,-0.2244460277,1.9986433802,-0.4683055508,68.1933200334,61.341441567,0.0248267963,-0.202393477,1.9985133802,0.7194349153,-0.2493773267,-0.0942894409,0.0217192563,0.1536229397,21.8661507638,47.9162844568,0.0047616901,-0.6207968996684788
CC1=C(N)C(I)=CC=C1,-337.318785,11.0811,1661.1267,1321.3945,0.144389,2.7121,0.123235,0.093495,-0.21673,-0.02974,233.0514,1021.078,0.308477,-0.328951,0.03092,-0.28672,1.99878,-0.453956,52.8923,81.2104,0.0252,-0.26512,1.99862,0.6548143486,-0.27551,-0.339913,0.01748,0.128148,24.187,48.166,0.00511,-0.612250732515574
CC1=CC(F)=C(I)C=C1,-381.186538,8.8294,1749.7075,1031.315883328,0.118619,3.5724500265,0.140595,0.105915,-0.24651,-0.03468,236.0273,968.958908352,0.237168,-0.411065,0.03136,-0.33081,1.99868,-0.518592,76.5114,83.5822499735,0.02666,-0.32535,1.99856,0.6431718062,-0.186115,-0.068674,0.02461,0.178019,25.7941,47.1048,0.00598,-0.6050207878259267
OC1=CC=CC(O)=C1I,-393.0854561011,9.7568825262,1478.6871771752,1321.707168514,0.107515599,1.8413067467,0.1356747641,0.0961887216,-0.2318634857,-0.0394860425,236.0088,1091.5236063873,0.0376051955,-0.4883039543,0.0301459866,-0.4963487777,1.99872,-0.5829272236,37.6504413387,94.6677524945,0.0246083946,-0.3785135342,1.99858,0.6724902766,-0.2087256073,-0.3379076635,0.0161328614,0.1879479633,19.0775874623,50.9710738507,0.0054893757,-0.5879529326977142
OC(=O)C1=C(NC2=CC=C(I)C=C2F)C=NC=C1,-832.4681049011,6.0969435284,6453.8330657422,1879.8002835134,0.1993741078,3.9234201836,0.1432122088,0.0751084706,-0.2183206793,-0.0681037382,358.1103,1824.1209084837,0.4281705792,-0.3954663884,0.0280083371,-0.208858604,1.9986644284,-0.4097345431,96.1751270925,72.4557488692,0.0270018609,-0.2399703337,1.99866,0.6261744476,-0.2620765039,0.2368535374,0.0053439017,0.1644452891,29.8914113579,44.9545614468,0.0054102674,-0.5862407980440234
COC1=CC(OC)=C(I)C=C1Cl,-931.040284,10.4122,3238.1138,1579.835,0.157935,4.2637,0.135315,0.098925,-0.23424,-0.03639,298.5075,1356.5975,0.190786,-0.367202,0.03193,-0.28631,1.99876,-0.488481,69.7627,82.7237,0.02684,-0.28453,1.99863,0.6487570799,-0.182496,-0.184763,0.01999,0.184721,26.4064,46.81,0.0057,-0.5749419344557923
CC(Cl)C(=O)NC1=CC=CC=C1I,-949.3001887991,6.5575446535,3746.0861389585,1821.2042925522,0.178296363,2.8542574234,0.1418051025,0.1011942488,-0.2429993513,-0.0406108538,309.5337,1768.9574049223,0.3036012259,-0.3580691634,0.03046764,-0.2652610157,1.9987673594,-0.4757444012,65.7644568534,76.4759558819,0.0262431265,-0.2496646552,1.9986382396,0.6548723427,-0.2281694618,-0.1873457442,0.0187790592,0.1818582442,24.2464264076,47.1147259277,0.0049865975,-0.5586187117515704
COC1=CC(I)=C(NC(=O)OC(C)(C)C)C=C1,-757.900327225,12.4457481325,5764.9284250604,2165.7691883413,0.2856966053,4.1525779874,0.1322895345,0.0976689835,-0.229958518,-0.034620551,349.1678,2144.4649402696,0.4959837072,-0.3327076062,0.0318637749,-0.2877272581,1.9987505875,-0.4390645186,82.445016509,64.6043455533,0.0270793342,-0.2164061206,1.9986094475,0.6696757133,-0.2207304735,-0.3146546791,0.0169185452,0.1716253592,25.8613765437,46.1539926633,0.0053414636,-0.5523780252026308
COC1=CC=C(OC)C(=C1I)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C,-1055.6560195849,15.2668543152,10008.8791733388,3238.429867136,0.5205499862,4.5718656301,0.1216032608,0.095171314,-0.2167745749,-0.0264319468,466.4012,3520.5427755788,0.298332829,-0.3861632698,0.0311323683,-0.3119072273,1.9986958749,-0.5091925818,60.93306438,71.4012145906,0.0255044606,-0.2421941489,1.9985367153,0.7460929198,-0.1836514085,-0.3258416641,0.0173531421,0.1738282913,20.5462539144,47.9127799509,0.0054347481,-0.5459529163336929
CN(C)C1=C(I)C=CC=C1,-376.5413274881,11.4648330649,1871.3322357653,1201.0357029984,0.1740846832,3.0512558824,0.1246408732,0.0954650516,-0.2201059249,-0.0291758216,247.0782,1734.4041541068,0.3342807084,-0.3450214699,0.0309558972,-0.2899697155,1.9987399168,-0.4282665239,79.9306358093,65.3655482456,0.0263675882,-0.235026749,1.9985999168,0.6775032546,-0.2385036842,-0.3162661286,0.0165726336,0.1390957088,25.4097929706,46.6126098213,0.0052196673,-0.535811133858149
COC1=CC(O)=C(C=O)C=C1I,-545.5652909826,7.9442965839,2827.2012447562,1786.8498976298,0.1488789998,1.7451047122,0.1512949985,0.0846050032,-0.2359000017,-0.0666899953,278.046,1455.9522442949,-0.0878119338,-0.4761280212,0.0275999991,-0.2223600809,1.99861,-0.5063089888,57.3915007133,87.8479968315,0.0273099998,-0.3143899906,1.99861,0.6480490866,-0.171372013,0.3858187423,0.0040300019,0.1822819967,26.003699806,47.1375001068,0.0057,-0.5228058095213466
OC1=C(NCC(=O)N2CCN(CC2)C(=O)C=C)C=C(I)C(Cl)=C1,-1442.162102765,15.7166723118,12710.8044791233,2663.2108991842,0.3365048037,7.8422115525,0.1324259063,0.0916395093,-0.2240654156,-0.0407863971,449.6751,2830.6044967527,0.1929827235,-0.3181191018,0.0317749679,-0.2727280085,1.9985888563,-0.4230356387,63.3273515033,77.8554080062,0.0283024379,-0.2761741937,1.9984789114,0.6639566834,-0.1774378917,-0.1986131798,0.0171899094,0.1808614982,28.251220378,45.6269164442,0.0054230467,-0.5095995995480437
NC1=C(I)C(Cl)=C(Cl)C=C1,-1217.023882,11.1435,2424.5246,1560.2025,0.097885,5.1717,0.1375,0.08691,-0.22441,-0.05059,287.9148,1415.441,0.036719,-0.331875,0.03011,-0.29369,1.99863,-0.445289,45.8177,79.8455,0.02698,-0.29764,1.9985,0.6825833858,-0.146694,-0.17652,0.01398,0.21564,23.9472,46.891,0.00545,-0.5061635676167804
FC(F)(F)C1=CC(Cl)=C(I)C(Cl)=C1,-1498.5157,1.9893,3909.4879,1804.629,0.087783,0.6748,0.16461,0.10506,-0.26967,-0.05955,340.8985,1631.107,0.15454,-0.302219,0.03026,-0.30055,1.99841,-0.373516,76.6323,57.8574,0.03078,-0.28011,1.99837,0.6825833858,-0.071989,0.19226,0.02136,0.276846,26.7215,43.9142,0.0056,-0.5057879574331279
CC1=CC(I)=C(N)C=C1O,-412.4836812879,11.2731523821,2091.1027826468,1460.1424938338,0.1500476355,3.2670125011,0.1185047442,0.0909690466,-0.2094737909,-0.0275356976,249.0508,1439.6424378878,0.1035006225,-0.3339530988,0.0308959606,-0.2751086562,1.99876,-0.4738183515,48.6122861444,93.6582657051,0.024863908,-0.2944070783,1.9986,0.6526257836,-0.2578110207,-0.3155113279,0.0192879474,0.1273632883,24.167937827,48.6515710083,0.00523,-0.4979708701852673
