,SMILES,LUMO,%VBur2.0,NBOrad,rate
,FC(F)(F)S(=O)(=O)OC1=CC=CC=C1I,-0.01562,97.63848636,0.23444,1.743
,FC(F)(F)SC1=CC=C(I)C=C1,-0.02538,97.63628962,0.2097,1.805
,FC(F)C(F)(F)OC1=CC=C(I)C=C1,-0.0107,97.63883338,0.18914,1.372
,FC(F)C1=C(Br)C=CC(I)=C1,-0.02148,97.63921569,0.19551,1.615
,FC(F)C1=C(I)C(F)=C(Cl)C=C1,-0.02935,97.74310289,0.18564,0.689
,FC(F)C1=C(I)C=CC=C1,-0.01249,97.73637192,0.2343,0.721
,FC(F)C1=CC(Br)=CC(I)=C1,-0.02518,97.63924214,0.21445,1.801
,FC(F)C1=CC(I)=CC=C1,-0.01367,97.62879359,0.19368,1.555
,FC(F)C1=CC=C(I)C=C1,-0.01391,97.64145658,0.20255,1.489
,FC(F)OC1=C(I)C(F)=CC=C1,-0.01832,97.68813329,0.07213,0.333
,FC(F)OC1=C(I)C=CC(Br)=C1,-0.01996,97.67248173,0.12087,0.811
,FC(F)OC1=CC(I)=CC=C1,-0.01243,97.62987862,0.21555,1.652
,FC(F)OC1=CC=C(I)C=C1,-0.01119,97.63697479,0.1766,1.325
,FC(F)OC1=CC=CC=C1I,-0.00919,97.66610644,0.12114,0.667
,FC1=C(Br)C(Br)=CC=C1I,-0.02631,97.67614708,0.15207,1.086
,FC1=C(Br)C=C(C(I)=C1)N(=O)=O,-0.06748,97.7407608,0.2708,1.962
,FC1=C(Br)C=C(I)C=C1,-0.01992,97.62795805,0.19245,1.677
,FC1=C(Br)C=CC(I)=C1C#N,-0.05423,97.69595064,0.27413,2.165
,FC1=C(Br)C=CC(I)=C1F,-0.02258,97.67242088,0.15268,1.054
,FC1=C(C(I)=CC=C1)N(=O)=O,-0.05333,97.7046266,0.27354,2.059
,FC1=C(C=C(Br)C=C1I)C#N,-0.05637,97.6552842,0.16708,1.963
,FC1=C(C=C(I)C=C1)C#N,-0.04812,97.63843344,0.18614,2.083
,FC1=C(C=C(I)C=C1)C(F)(F)F,-0.02663,97.62914051,0.18395,1.745
,FC1=C(C=C(I)C=C1)N(=O)=O,-0.07043,97.63502788,0.18711,2.554
,FC1=C(C=CC(I)=C1)C#N,-0.04721,97.64439166,0.23785,2.317
,FC1=C(C=CC=C1I)C#N,-0.04593,97.66533332,0.14826,1.549
,FC1=C(C=O)C(I)=CC=C1Br,-0.05967,97.72098287,0.28334,2.080
,FC1=C(C=O)C=CC(I)=C1,-0.05428,97.64220355,0.23861,2.480
,FC1=C(C=O)C=CC=C1I,-0.04994,97.66462123,0.13772,1.570
,FC1=C(CBr)C=C(I)C=C1,-0.02358,97.62353829,0.1847,1.745
,FC1=C(Cl)C(C=O)=C(I)C=C1,-0.05696,97.72137338,0.26995,1.944
,FC1=C(Cl)C=C(Br)C=C1I,-0.02961,97.65821957,0.1733,1.453
,FC1=C(Cl)C=C(C=C1I)C(F)(F)F,-0.02843,97.65712536,0.16592,1.397
,FC1=C(Cl)C=C(I)C=C1,-0.01813,97.63697479,0.19211,1.552
,FC1=C(Cl)C=C(I)C=C1C(F)(F)F,-0.03521,97.63777469,0.20163,1.932
,FC1=C(Cl)C=C(I)C=C1Cl,-0.02674,97.636219,0.21055,1.837
,FC1=C(Cl)C=CC(Br)=C1I,-0.03055,97.71499001,0.15223,0.788
,FC1=C(Cl)C=CC(I)=C1,-0.01711,97.64181245,0.20708,1.575
,FC1=C(Cl)C=CC(I)=C1C=O,-0.05954,97.72135636,0.28185,2.065
,FC1=C(F)C(=CC(I)=C1F)N(=O)=O,-0.07723,97.66568065,0.15491,2.192
,FC1=C(F)C(=CC=C1I)C(F)(F)F,-0.02963,97.66983257,0.17401,1.344
,FC1=C(F)C(=CC=C1I)C1OCCO1,-0.01419,97.66758295,0.1593,0.978
,FC1=C(F)C(C=O)=CC=C1I,-0.05636,97.67467918,0.18135,1.858
,FC1=C(F)C(F)=C(I)C(F)=C1F,-0.03662,97.70455802,0.11021,0.755
,FC1=C(F)C(F)=C(I)C(I)=C1F,-0.05459,97.71125511,0.14342,1.237
,FC1=C(F)C(I)=C(F)C(I)=C1F,-0.0471,97.67573887,0.10552,1.213
,FC1=C(F)C(I)=CC(Br)=C1F,-0.03283,97.65564017,0.15931,1.457
,FC1=C(F)C(I)=CC=C1,-0.01636,97.66906819,0.15462,0.978
,FC1=C(F)C(NC2=CC=C(I)C=C2Cl)=C(C=C1)C(=O)NOCC1CC1,-0.0308,97.63244879,0.18172,1.780
,FC1=C(F)C=C(I)C(I)=C1,-0.04204,97.67719815,0.1774,1.532
,FC1=C(F)C=C(I)C=C1,-0.01629,97.64103024,0.1969,1.506
,FC1=C(I)C(Br)=CC(Br)=C1,-0.03017,97.7333164,0.13404,0.491
,FC1=C(I)C(Br)=CC(Cl)=C1,-0.02934,97.73626201,0.13247,0.437
,FC1=C(I)C(Cl)=C(C=C1)C#N,-0.04373,97.72023589,0.15146,0.987
,FC1=C(I)C(Cl)=CC(Br)=C1,-0.02575,97.7299296,0.1384,0.465
,FC1=C(I)C(Cl)=CC=C1,-0.01855,97.73029461,0.13939,0.328
,FC1=C(I)C(F)=C(Br)C=C1,-0.02478,97.67839669,0.10473,0.750
,FC1=C(I)C(F)=C(Br)C=C1Br,-0.03615,97.70707821,0.12129,0.788
,FC1=C(I)C(OC(F)(F)F)=CC=C1,-0.01738,97.69790406,0.09865,0.378
,FC1=C(I)C=C(Br)C=C1,-0.02043,97.65485817,0.15637,1.207
,FC1=C(I)C=C(C=C1)C#N,-0.03722,97.66195447,0.14981,1.423
,FC1=C(I)C=C(C=C1)N(=O)=O,-0.06769,97.65338174,0.1499,2.098
,FC1=C(I)C=C(C=O)C=C1,-0.04688,97.65788108,0.13536,1.563
,FC1=C(I)C=C(CBr)C=C1,-0.01597,97.65453724,0.14752,1.070
,FC1=C(I)C=CC(=C1)C#N,-0.04705,97.67203869,0.16517,1.606
,FC1=C(I)C=CC(=C1)C(F)(F)F,-0.02644,97.67725887,0.1576,1.111
,FC1=C(I)C=CC(=C1)C1CC1,-0.00547,97.66721818,0.12236,0.591
,FC1=C(I)C=CC(=C1)N(=O)=O,-0.07324,97.6716652,0.17261,2.162
,FC1=C(I)C=CC(Br)=C1,-0.01647,97.67131781,0.13609,0.846
,FC1=C(I)C=CC(Br)=C1C#N,-0.05448,97.67019735,0.14492,1.647
,FC1=C(I)C=CC(Br)=C1Cl,-0.02381,97.67281175,0.15136,1.066
,FC1=C(I)C=CC(C=O)=C1,-0.05435,97.67612972,0.16778,1.723
,FC1=C(I)C=CC(CBr)=C1,-0.02331,97.66686212,0.14265,1.062
,FC1=C(I)C=CC(Cl)=C1,-0.01569,97.66945038,0.1345,0.840
,FC1=C(I)C=CC(Cl)=C1C=O,-0.05945,97.67615576,0.13586,1.630
,FC1=C(I)C=CC(I)=C1,-0.02043,97.67091822,0.13705,0.933
,FC1=C(I)C=CC(I)=C1F,-0.02642,97.67203869,0.15298,1.134
,FC1=C(I)C=CC(OC(F)(F)F)=C1,-0.01826,97.67055343,0.14187,0.923
,FC1=C(I)C=CC=C1,-0.00922,97.6732113,0.13607,0.687
,FC1=C(I)C=CC=C1Br,-0.02018,97.66531588,0.15534,1.093
,FC1=C(I)C=CC=C1Cl,-0.0182,97.66793902,0.15411,1.021
,FC1=C2C=CC=CC2=CC(I)=C1,-0.03044,97.63993621,0.20844,1.860
,FC1=C2C=CC=CC2=CC=C1I,-0.0286,97.66835605,0.12979,1.073
,FC1=CC(=C(I)C=C1)N(=O)=O,-0.06585,97.74676188,0.23865,1.679
,FC1=CC(=CC(F)=C1I)C#N,-0.05222,97.70644258,0.11475,1.066
,FC1=CC(=CC(I)=C1)C(F)(F)F,-0.02843,97.6280112,0.22166,2.017
,FC1=CC(=CC(I)=C1)N(=O)=O,-0.07498,97.63471623,0.22288,2.860
,FC1=CC(=CC=C1)C(=O)C1=C(I)C=CC=C1,-0.04835,97.71205336,0.26117,1.816
,FC1=CC(Br)=C(I)C(=C1)C(F)(F)F,-0.03382,97.82601389,0.21748,0.153
,FC1=CC(Br)=C(I)C(Br)=C1,-0.03677,97.76619981,0.16971,0.511
,FC1=CC(Br)=C(I)C(F)=C1,-0.02763,97.73370682,0.12107,0.360
,FC1=CC(Br)=C(I)C=C1,-0.02289,97.69036557,0.17342,1.008
,FC1=CC(Br)=C(I)C=C1F,-0.02934,97.68181003,0.19678,1.357
,FC1=CC(Br)=CC(F)=C1I,-0.02144,97.70457516,0.08648,0.318
,FC1=CC(C=O)=C(I)C=C1,-0.05294,97.73068505,0.25074,1.659
,FC1=CC(C=O)=CC(F)=C1I,-0.05938,97.70192645,0.11601,1.257
,FC1=CC(CBr)=C(I)C=C1,-0.02428,97.69335345,0.18816,1.094
,FC1=CC(Cl)=C(F)C=C1I,-0.02329,97.67501793,0.15641,1.064
,FC1=CC(Cl)=C(I)C(Cl)=C1,-0.02836,97.7557423,0.17778,0.499
,FC1=CC(Cl)=C(I)C=C1,-0.01877,97.68967037,0.17708,0.957
,FC1=CC(Cl)=CC(I)=C1,-0.02092,97.64071843,0.23016,1.798
,FC1=CC(F)=C(Br)C=C1I,-0.02406,97.65453724,0.14102,1.188
,FC1=CC(F)=C(C=C1I)C#N,-0.04549,97.66826896,0.13634,1.440
,FC1=CC(F)=C(C=O)C=C1I,-0.04974,97.66498599,0.12279,1.473
,FC1=CC(F)=C(Cl)C=C1I,-0.02227,97.66576783,0.141,1.043
,FC1=CC(F)=C(F)C(I)=C1F,-0.02969,97.7015873,0.12631,0.747
,FC1=CC(F)=C(F)C=C1I,-0.02062,97.67392352,0.14508,0.955
,FC1=CC(F)=C(I)C(Cl)=C1,-0.02343,97.72847806,0.12516,0.355
,FC1=CC(F)=C(I)C(F)=C1,-0.01917,97.70457516,0.07353,0.197
,FC1=CC(F)=C(I)C=C1N(=O)=O,-0.07082,97.66194574,0.13747,2.000
,FC1=CC(I)=C(Br)C=C1,-0.02415,97.67689406,0.21048,1.387
,FC1=CC(I)=C(Br)C=C1Cl,-0.0299,97.68779435,0.20664,1.369
,FC1=CC(I)=C(C=C1)C#N,-0.03729,97.68959271,0.27843,1.926
,FC1=CC(I)=C(Cl)C=C1,-0.02032,97.68701284,0.21401,1.235
,FC1=CC(I)=C(F)C=C1,-0.01582,97.67090953,0.15998,0.981
,FC1=CC(I)=C(F)C=C1Br,-0.02423,97.67170868,0.15785,1.124
,FC1=CC(I)=C(NC(=O)CCl)C=C1,-0.02273,97.72208631,0.17635,0.711
,FC1=CC(I)=CC(=C1)C#N,-0.04907,97.64327999,0.22238,2.271
,FC1=CC(I)=CC(Br)=C1,-0.02322,97.63170181,0.23031,1.932
,FC1=CC(I)=CC(C=O)=C1,-0.05554,97.64070081,0.21134,2.356
,FC1=CC(I)=CC(F)=C1,-0.0182,97.6392245,0.23354,1.780
,FC1=CC(I)=CC(F)=C1Br,-0.02361,97.63809524,0.23051,1.878
,FC1=CC(I)=CC(F)=C1C=O,-0.05665,97.64889989,0.25878,2.582
,FC1=CC(I)=CC(F)=C1F,-0.02357,97.63663661,0.21975,1.827
,FC1=CC(I)=CC=C1,-0.01155,97.63996265,0.20957,1.500
,FC1=CC(I)=CC=C1Br,-0.01754,97.64556489,0.20858,1.555
,FC1=CC(I)=CC=C1C(F)(F)F,-0.02626,97.64294171,0.22956,1.876
,FC1=CC(I)=CC=C1CBr,-0.02317,97.63474273,0.21541,1.812
,FC1=CC(I)=CC=C1CC#N,-0.01877,97.63774822,0.21676,1.705
,FC1=CC(I)=CC=C1N(=O)=O,-0.0699,97.64407096,0.2434,2.793
,FC1=CC(I)=CC=C1NC(=O)N(C1CC1)C(=O)CC#N,-0.02075,97.63765999,0.20348,1.664
,FC1=CC(I)=CC=C1NC(=O)NC1CC1,-0.00599,97.63592498,0.18272,1.271
,FC1=CC=C(C(I)=C1)N(=O)=O,-0.06076,97.73817171,0.27472,1.881
,FC1=CC=C(C=C1)C(=O)C1=C(Cl)C=CC(I)=C1,-0.04951,97.62762886,0.19481,2.268
,FC1=CC=C(C=C1)C(=O)C1=C(I)C=CC=C1,-0.04125,97.71534643,0.25942,1.635
,FC1=CC=C(C=C1)C(=O)C1=CC=C(I)C=C1,-0.04936,97.63026095,0.18723,2.194
,FC1=CC=C(C=C1I)C(F)(F)F,-0.04124,97.6489438,0.14895,1.623
,FC1=CC=C(C=O)C(I)=C1,-0.04864,97.69817438,0.28737,2.115
,FC1=CC=C(Cl)C(Br)=C1I,-0.03129,97.7224513,0.15353,0.737
,FC1=CC=C(Cl)C=C1I,-0.01834,97.65645716,0.15609,1.149
,FC1=CC=C(I)C(=C1)C#N,-0.0476,97.70196937,0.2434,1.793
,FC1=CC=C(I)C(=C1)C(F)(F)F,-0.02552,97.74046326,0.22085,0.852
,FC1=CC=C(I)C(C#N)=C1F,-0.05218,97.6970625,0.26239,2.044
,FC1=CC=C(I)C(Cl)=C1C=O,-0.05868,97.70494865,0.17497,1.568
,FC1=CC=C(I)C(F)=C1,-0.01415,97.6713439,0.12289,0.722
,FC1=CC=C(I)C(F)=C1F,-0.02157,97.67020605,0.1418,0.990
,FC1=CC=C(I)C2=C1C=CC=C2,-0.03196,97.70268201,0.20669,1.263
,FC1=CC=C(I)C=C1,-0.00971,97.63473389,0.17359,1.300
,FC1=CC=C(I)C=C1C=O,-0.05548,97.6354367,0.17292,2.175
,FC1=CC=C(OC2=CC=C(I)C=C2)C=C1,-0.01001,97.62874046,0.17093,1.348
,FC1=CC=C(OC2=CC=CC(I)=C2)C=C1,-0.00989,97.62914936,0.2113,1.585
,FC1=CC=CC(=C1I)N(=O)=O,-0.0635,97.77816786,0.20056,1.096
,FC1=CC=CC(Br)=C1I,-0.02271,97.70346329,0.13522,0.647
,FC1=CC=CC(C#N)=C1I,-0.04579,97.73329947,0.20442,1.217
,FC1=CC=CC(C=O)=C1I,-0.05439,97.73994629,0.17897,1.165
,FC1=CC=CC(CBr)=C1I,-0.02362,97.73742474,0.14554,0.393
,FC1=CC=CC(F)=C1C(=O)C1=C(I)C=CC(Cl)=C1,-0.05299,97.73036242,0.2675,1.764
,FC1=CC=CC(F)=C1I,-0.01413,97.70307265,0.08743,0.197
,FC1=CC=CC(F)=C1OC1=CC=C(I)C=C1,-0.00537,97.63243994,0.17908,1.271
,FC1=CC=CC(I)=C1Br,-0.0238,97.68657023,0.21133,1.291
,FC1=CC=CC(I)=C1C#N,-0.04554,97.6933793,0.27692,2.039
,FC1=CC=CC(I)=C1C(F)(F)F,-0.02502,97.75612416,0.25776,0.911
,FC1=CC=CC(I)=C1C=O,-0.05228,97.75121011,0.28629,1.658
,FC1=CC=CC(I)=C1CBr,-0.02375,97.6843898,0.22978,1.422
,FC1=CC=CC(I)=C1Cl,-0.02008,97.69070455,0.21328,1.190
,FC1=CC=CC=C1C(=O)C1=C(I)C=CC=C1,-0.04175,97.7299296,0.25168,1.455
,FC[C@H]1N=C(O[C@@H]1C1=CC=C(I)C=C1)C1=CC=CC=C1,-0.02395,97.6295494,0.18334,1.685
,FS(=O)(=O)C1=CC=C(I)C=C1,-0.04819,97.64738837,0.22844,2.251
,FS(F)(F)(F)(F)C1=CC=C(I)C=C1,-0.02845,97.63476039,0.22065,1.945
,FS(F)(F)(F)(F)C1=CC=CC(I)=C1,-0.028,97.62724652,0.20519,1.917
,IC1=C(C=C(C=C1)C#N)N(=O)=O,-0.07873,97.74711012,0.27566,2.147
,IC1=C(C=CC(=C1)N(=O)=O)C#N,-0.09353,97.67953449,0.26677,3.044
,IC1=C(C=CC=C1)C#N,-0.03842,97.70044109,0.25573,1.705
,IC1=C(C=CC=C1)C(=O)CC1=CC=CC=C1,-0.03529,97.71539763,0.2693,1.579
,IC1=C(C=CC=C1)C(=O)N1CCCC1,-0.00936,97.68251372,0.20428,1.009
,IC1=C(C=CC=C1)C(=O)N1CCOCC1,-0.01348,97.67875284,0.20775,1.146
,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,-0.01985,97.71240976,0.25921,1.248
,IC1=C(C=CC=C1)C(=O)NC1CCCC1,-0.01652,97.71499001,0.19217,0.756
,IC1=C(C=CC=C1)C(=O)NCC1=CC=CC=C1,-0.01319,97.68970488,0.19546,0.959
,IC1=C(C=CC=C1)C1=CC=CC=C1,-0.00649,97.7165522,0.20477,0.622
,IC1=C(C=CC=C1)N(=O)=O,-0.05785,97.74560774,0.25194,1.615
,IC1=C(C=CC=C1)N=C=S,-0.03083,97.66793031,0.2102,1.603
,IC1=C(C=CC=C1C#N)C#N,-0.06328,97.76055575,0.32143,1.991
,IC1=C(C=CC=C1C1=CC=CC=C1)C1=CC=CC=C1,-0.00668,97.81702608,0.22536,-0.237
,IC1=C(C=CC=C1N(=O)=O)N(=O)=O,-0.07346,97.83754309,0.31131,1.372
,IC1=C(C=O)C=CC=C1,-0.04833,97.6997113,0.26418,1.954
,IC1=C(C=O)C=CC=C1N(=O)=O,-0.07068,97.79826999,0.32406,1.780
,IC1=C(NCC2CC2)C=CC=C1,-0.00148,97.70237717,0.14253,0.290
,IC1=C(OC2=CC=CC=C2)C=CC=C1,-0.00529,97.67546956,0.12439,0.519
,IC1=C(OC2=CC=CC=C2N(=O)=O)C=CC=C1,-0.05315,97.66944167,0.12769,1.525
,IC1=C(OC2CC2)C=CC=C1,0.00152,97.66390917,0.16147,0.723
,IC1=C(OCC2=CC=CC=C2)C=C(C=O)C=C1N(=O)=O,-0.07007,97.79045143,0.24819,1.389
,IC1=C(OCC2=CC=CC=C2)C=CC=C1,0.00063,97.67246434,0.16338,0.668
,IC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,-0.04619,97.69784388,0.21583,1.641
,IC1=CC(=C(C=O)C=C1)N(=O)=O,-0.07552,97.63767764,0.22926,2.880
,IC1=CC(=C(I)C=C1)N(=O)=O,-0.06599,97.64407096,0.20179,2.468
,IC1=CC(=CC(=C1)C#N)N(=O)=O,-0.0872,97.64218594,0.21265,2.962
,IC1=CC(=CC(=C1)C1=CC=CC=C1)C1=CC=CC=C1,-0.0213,97.63734827,0.20378,1.680
,IC1=CC(=CC(=C1)N(=O)=O)N(=O)=O,-0.09329,97.63842462,0.21358,3.123
,IC1=CC(=CC(I)=C1)C#N,-0.05017,97.62795805,0.21864,2.421
,IC1=CC(=CC(I)=C1)N(=O)=O,-0.07504,97.63088404,0.21866,2.874
,IC1=CC(=CC=C1)C(=O)NCC1=CC=CC=C1,-0.02278,97.62946972,0.19105,1.710
,IC1=CC(=CC=C1)C(=O)ON1C(=O)CCC1=O,-0.0445,97.61457474,0.18947,2.267
,IC1=CC(=CC=C1)N(=O)=O,-0.06748,97.62874931,0.19977,2.635
,IC1=CC(=CC=C1)N1C=CN=N1,-0.02505,97.62723765,0.20947,1.886
,IC1=CC(=CC=C1N(=O)=O)C1=CC=CC=C1,-0.06179,97.717248,0.26108,2.024
,IC1=CC(C2CCCCC2)=C(I)C=C1C1CCCCC1,-0.01068,97.70757159,0.18911,0.697
,IC1=CC(C=O)=C(I)C(I)=C1,-0.06047,97.63733062,0.21611,2.513
,IC1=CC(C=O)=CC(C=O)=C1,-0.06685,97.64255942,0.18995,2.428
,IC1=CC(C=O)=CC(I)=C1,-0.05736,97.62752253,0.20569,2.486
,IC1=CC(C=O)=CC=C1,-0.0481,97.63137255,0.18799,2.163
,IC1=CC(C=O)=CC=C1C=O,-0.07849,97.72543923,0.22953,2.078
,IC1=CC(CC#N)=CC=C1,-0.01436,97.62762,0.22636,1.777
,IC1=CC(CC2=CC=CC=C2)=CC=C1,-0.0046,97.62583238,0.19421,1.412
,IC1=CC(I)=CC(I)=C1,-0.04561,97.62688189,0.18156,2.120
,IC1=CC(I)=CC=C1,-0.02639,97.62721993,0.20841,1.906
,IC1=CC(OC2=CC=CC=C2)=CC=C1,-0.00648,97.61870082,0.20897,1.607
,IC1=CC2=C(C=C1)C1=C(C=CC=C1)C1=C2C=CC=C1,-0.02513,97.63772176,0.19577,1.702
,IC1=CC2=C(C=CC=C2)C2=C1C=CC=C2,-0.02866,97.70716385,0.21936,1.231
,IC1=CC2=CC=CC=C2C=C1,-0.02709,97.63660131,0.18821,1.706
,IC1=CC2=CC=CC=C2C=C1N(=O)=O,-0.06252,97.72136487,0.23603,1.848
,IC1=CC=C(C#N)C(=C1)C#N,-0.07134,97.64144777,0.22511,2.737
,IC1=CC=C(C#N)C(I)=C1,-0.04786,97.62911394,0.234,2.457
,IC1=CC=C(C=C)C=C1,-0.02276,97.64069199,0.18893,1.586
,IC1=CC=C(C=C1)C#C,-0.02148,97.63471623,0.19749,1.672
,IC1=CC=C(C=C1)C#N,-0.04023,97.63471623,0.21582,2.145
,IC1=CC=C(C=C1)C(=O)C1=CC=CC(=C1)C#N,-0.06331,97.63436041,0.21606,2.597
,IC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,-0.0471,97.63321344,0.20994,2.257
,IC1=CC=C(C=C1)C(=O)C1=CC=CC=N1,-0.04949,97.63145216,0.21267,2.337
,IC1=CC=C(C=C1)C(=O)CC#N,-0.05815,97.63741004,0.25706,2.713
,IC1=CC=C(C=C1)C(=O)CC1=CC=CC=C1,-0.04001,97.64070962,0.21262,2.063
,IC1=CC=C(C=C1)C(=O)CCCC#N,-0.03884,97.63551618,0.21709,2.118
,IC1=CC=C(C=C1)C(=O)CCCCC#N,-0.03724,97.62728196,0.21625,2.162
,IC1=CC=C(C=C1)C(=O)N1CCCC1,-0.01685,97.63509854,0.20015,1.594
,IC1=CC=C(C=C1)C(=O)N1CCOCC1,-0.02175,97.63330184,0.20264,1.722
,IC1=CC=C(C=C1)C(=O)NC1CC1,-0.02305,97.63919805,0.20211,1.686
,IC1=CC=C(C=C1)C(=O)NC1CCCCC1,-0.02074,97.62764658,0.20149,1.751
,IC1=CC=C(C=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1,-0.02328,97.6265616,0.20282,1.818
,IC1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1,-0.02286,97.63139024,0.2045,1.773
,IC1=CC=C(C=C1)C(=O)NCC1CC1,-0.02065,97.63920687,0.203,1.644
,IC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,-0.03053,97.63176372,0.212,1.963
,IC1=CC=C(C=C1)C(=O)ON1C(=O)CCC1=O,-0.04423,97.6392774,0.22248,2.218
,IC1=CC=C(C=C1)C1(CC1)C#N,-0.01214,97.63885102,0.19615,1.442
,IC1=CC=C(C=C1)C1=CC2=CC=CC=C2OC1=O,-0.05678,97.63440459,0.19578,2.348
,IC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(I)C=C1,-0.03287,97.63398693,0.18781,1.841
,IC1=CC=C(C=C1)C1=CC=C(C=C1)N(=O)=O,-0.06711,97.63514271,0.19709,2.549
,IC1=CC=C(C=C1)C1=CC=C(I)C=C1,-0.02559,97.63545437,0.18938,1.695
,IC1=CC=C(C=C1)C1=CC=C(O1)C=O,-0.05149,97.63733062,0.19882,2.235
,IC1=CC=C(C=C1)C1=CC=CC=C1,-0.01648,97.63731298,0.18565,1.478
,IC1=CC=C(C=C1)C1=CN2C=CSC2=N1,-0.01379,97.63997147,0.18256,1.381
,IC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)N1C1=CC=CC=C1,-0.0279,97.63437808,0.19631,1.792
,IC1=CC=C(C=C1)C1=NC=CO1,-0.02795,97.64073605,0.1985,1.744
,IC1=CC=C(C=C1)C1=NNC=C1,-0.00632,97.63625431,0.18352,1.279
,IC1=CC=C(C=C1)C1CCCCC1,-0.00151,97.63254605,0.17719,1.184
,IC1=CC=C(C=C1)N(=O)=O,-0.06726,97.63767764,0.22395,2.688
,IC1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,-0.00599,97.63102561,0.17173,1.253
,IC1=CC=C(C=C1)N1C(=O)C=CC1=O,-0.07597,97.63585434,0.18967,2.669
,IC1=CC=C(C=C1)N1C2=C(C=CC=C2)C2=C1C=CC=C2,-0.01304,97.63066098,0.18798,1.491
,IC1=CC=C(C=C1)N1C=CC=C1,-0.00922,97.63584551,0.18064,1.322
,IC1=CC=C(C=C1)N1C=CC=N1,-0.01335,97.63920687,0.18158,1.374
,IC1=CC=C(C=C1)N1C=CN=N1,-0.02488,97.64109191,0.1915,1.639
,IC1=CC=C(C=C1)N1C=NN=N1,-0.03495,97.64183887,0.1986,1.869
,IC1=CC=C(C=C1)N1CCC(=O)NC1=O,-0.01035,97.64481793,0.18982,1.311
,IC1=CC=C(C=C1)N1CCC=C(N2CCOCC2)C1=O,-0.01219,97.62956711,0.17921,1.432
,IC1=CC=C(C=C1)N1CCCCC1,0.00485,97.63330184,0.16138,0.958
,IC1=CC=C(C=C1)N1CCCCC1=O,-0.00251,97.64220355,0.186,1.162
,IC1=CC=C(C=C1)N1CCNCC1,0.00316,97.63437808,0.16251,0.987
,IC1=CC=C(C=C1)N1CCOCC1,0.00278,97.6321372,0.16318,1.021
,IC1=CC=C(C=C1)N=C=O,-0.01455,97.63878929,0.18393,1.416
,IC1=CC=C(C=C1)S(=O)(=O)C1=CC=CC=C1,-0.04097,97.63955391,0.21439,2.103
,IC1=CC=C(C=C1)S(=O)(=O)N1CCCC1,-0.02552,97.64179484,0.21235,1.770
,IC1=CC=C(C=C1)\N=N\C1=CC=C(I)C=C1,-0.07037,97.6410831,0.2067,2.611
,IC1=CC=C(C=O)C=C1,-0.04752,97.64363587,0.21714,2.206
,IC1=CC=C(CC#C)C=C1,-0.00453,97.64100381,0.18177,1.187
,IC1=CC=C(CC#N)C=C1,-0.01178,97.63810406,0.1943,1.431
,IC1=CC=C(CC(=O)N2CCCC2)C=C1,0.00191,97.62622358,0.18169,1.207
,IC1=CC=C(CC(=O)N2CCCCC2)C=C1,0.00138,97.63102561,0.18239,1.174
,IC1=CC=C(CC(=O)N2CCOCC2)C=C1,-0.00049,97.62875817,0.18362,1.240
,IC1=CC=C(CC(=O)N[C@H]2CCOC2=O)C=C1,-0.0065,97.62538796,0.18397,1.392
,IC1=CC=C(CN2C=CN=C2)C=C1,-0.00951,97.63179026,0.18816,1.412
,IC1=CC=C(CN2CCCCC2)C=C1,-0.00068,97.63143447,0.178,1.184
,IC1=CC=C(CN2CCOCC2)C=C1,-0.00116,97.63625431,0.18072,1.162
,IC1=CC=C(I)C(=C1)C#N,-0.04853,97.64625911,0.19758,2.083
,IC1=CC=C(I)C=C1,-0.01568,97.63474273,0.18758,1.499
,IC1=CC=C(NC(=O)C2=CC=C(O2)N(=O)=O)C=C1,-0.07369,97.64287128,0.17739,2.482
,IC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,-0.02802,97.63883338,0.16937,1.589
,IC1=CC=C(NC(=O)NCC2=CC=CC=C2)C=C1,-0.00114,97.63061673,0.16281,1.109
,IC1=CC=C(NC(=O)OCC2=CC=CC=C2)C=C1,-0.00259,97.63175488,0.16527,1.141
,IC1=CC=C(NC(=S)NC(=O)C2=CC=CC=C2)C=C1,-0.04283,97.63773058,0.18293,1.968
,IC1=CC=C(NC2=CC(=O)CCC2)C=C1,-0.01854,97.63283112,0.17905,1.522
,IC1=CC=C(NC2=CC=C(I)C=C2)C=C1,-0.00797,97.62321807,0.16524,1.329
,IC1=CC=C(NC2=NC=CC=N2)C=C1,-0.01785,97.63252837,0.16111,1.404
,IC1=CC=C(OC2=C(C=O)C=CC=C2)C=C1,-0.03987,97.63659248,0.16809,1.833
,IC1=CC=C(OC2=CC=C(C=C2)C#N)C=C1,-0.03506,97.6242675,0.18538,1.964
,IC1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1,-0.06432,97.62236456,0.18699,2.560
