can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_VBur,I1_APT_charge,I1_ES_root_Mulliken_charge,I1_ES_root_NPA_Rydberg,I1_Mulliken_charge,I1_NMR_anisotropy,I1_NMR_shift,I1_NPA_Rydberg,rate
OCC1=CC(I)=CC(Cl)=C1,-816.6499363005,5.9405392102,2628.5673089241,1466.5292873192,0.1235545181,1.7821102003,0.1472362424,0.107611879,-0.2548481214,-0.0396243635,268.4813,1573.2663805234,0.5778408677,-0.3324489127,0.0305425521,-0.2543867404,1.9987618194,-0.4097161108,100.3394515027,64.406526831,0.0277899806,-0.2111359231,1.99866,0.6261195714,-0.2616398526,0.0020158045,0.024969202,0.1600036167,29.9559946323,44.7570200893,0.0053057927,1.551
CC1=CC(Cl)=CC(C)=C1I,-780.760884,4.987,2483.1655,1389.5295,0.146979,0.7131,0.13873,0.10782,-0.24655,-0.03091,266.5087,1438.572,0.337855,-0.358991,0.02815,-0.22926,1.99866,-0.470043,70.5528,60.0182,0.02503,-0.21115,1.99853,0.6928886092,-0.247616,-0.100614,0.02312,0.155789,21.1121,47.5741,0.00497,-0.024
CC(=O)C1=C(O)C=C(I)C=C1,-470.4244739824,3.9407009986,2652.375296427,1318.4372141762,0.142936,4.3258002245,0.1586899945,0.0878700081,-0.2465600025,-0.0708199864,262.0466,1640.0068451797,0.7984339237,-0.4414859966,0.0277499989,-0.2939599472,1.9987199999,-0.4064380014,118.162294361,54.870003011,0.0275300005,-0.1926400056,1.99868,0.6275959713,-0.2899539875,0.1770769292,0.0055799996,0.1694359993,29.2190998364,44.4107003545,0.00532,2.082
FC1=C(I)C(Cl)=CC=C1,-801.40914,6.3334,1709.419,1594.607,0.080752,3.1654,0.15374,0.10573,-0.25947,-0.04801,256.4456,858.635,0.095018,-0.411506,0.03058,-0.34983,1.9985,-0.503475,68.121,77.3968,0.02867,-0.34425,1.99843,0.6727501573,-0.090646,0.091237,0.02294,0.239921,24.5505,46.4542,0.00606,0.328
COC1=C(I)C=C(F)C=C1F,-555.494349,6.7401,2200.4171,1530.525,0.116465,1.95115,0.14582,0.10628,-0.2521,-0.03954,270.0172,1197.143,0.42272,-0.3762615,0.03108,-0.30784,1.99875,-0.473021,92.1685,68.3997,0.02674,-0.25938,1.99864,0.65874764,-0.154497,-0.104497,0.02174,0.204261,26.7397,45.9917,0.00572,1.121
CCOC(=O)C1=CC(I)=C(O)C=C1,-584.8428551528,6.5427342388,3814.3864815422,1533.7602916787,0.1795564089,2.4630009,0.1455641652,0.1004026669,-0.2459668321,-0.0451614983,292.0728,1768.0746649872,0.1750482209,-0.379109696,0.0317710143,-0.3148288725,1.9987334821,-0.4948263839,67.4755391231,80.2285306212,0.0268633204,-0.3005474092,1.9986081662,0.6497886419,-0.206930985,-0.1329145348,0.0225255511,0.1819067781,25.2455720042,47.2164597353,0.0055355379,0.742
OC(=O)CCCCNC(=O)C1=CC(I)=CC=C1,-756.7396479958,4.6446940072,7373.1171051151,2280.6444020576,0.2656578708,3.2823835942,0.1491787638,0.1054041204,-0.2545828842,-0.0437746433,347.152,2422.6146147088,0.478270364,-0.3666831331,0.0296286407,-0.2459221082,1.998709015,-0.4153128707,97.7810099958,64.6855563839,0.0278565008,-0.226182204,1.9986496905,0.6284416725,-0.2647868643,0.0654581476,0.0184266917,0.1528926778,29.288901915,44.9901948318,0.0052976613,1.813
OC(=O)C1=CC(OC(F)(F)F)=C(I)C=C1,-843.134818552,8.6256642748,3909.9716102214,1656.8793197876,0.1280198972,2.5205072978,0.1643773284,0.0991618549,-0.2635391833,-0.0652154736,332.0175,1322.1401155517,0.4085113021,-0.5187342165,0.0265041361,-0.3522003886,1.9985317528,-0.4532042333,102.0033426895,63.1402616306,0.0281255692,-0.2555602982,1.9985924266,0.6641134973,-0.1728791708,0.5593009522,0.0045920811,0.2301882101,26.2865524318,45.2961023456,0.0058178703,1.603
CC1=CC(N)=C(I)C=C1,-337.318613,10.7625,1794.2985,1281.581,0.144268,2.6726,0.122525,0.093975,-0.2165,-0.02855,233.0514,1000.258,0.216894,-0.329365,0.03078,-0.28221,1.99876,-0.461959,51.041,85.3105,0.02489,-0.28128,1.9986,0.652375708,-0.270045,-0.321449,0.01924,0.128398,24.0136,48.3851,0.00522,0.161
COC1=CC=C(C(O)=O)C(I)=C1,-545.5740104201,4.2916610964,2845.4152437322,1445.8682546839,0.1495361383,4.669578909,0.1476849505,0.10051146,-0.2481964105,-0.0471734905,278.046,1365.3848107196,0.7029181524,-0.4321163599,0.0264021949,-0.2584907156,1.9986497587,-0.414841937,116.2616608338,61.6239981599,0.0268765662,-0.1770331568,1.9986437876,0.6665538525,-0.1937223807,0.2522289961,0.0074097539,0.1865294169,29.1872927819,43.7539657662,0.0052358451,1.121
CC1=C(I)C=C(C=C1)S(N)(=O)=O,-885.66659,8.0124001589,3258.3224872844,1371.2896862958,0.158001,6.9774259914,0.15152,0.10808,-0.2596,-0.04344,297.1102,1437.3296606552,0.3884745389,-0.3542874897,0.02951,-0.2677699841,1.99869,-0.4363174881,90.7172953906,60.8167977748,0.02716,-0.2162599841,1.99859,0.6615402144,-0.2391125215,0.0313084722,0.0256449921,0.1750869777,26.3097007947,45.5552496026,0.0052,1.356
IC1=CC=CC(CN2CCCC2)=C1,-493.1241165814,15.0168917665,4001.8766551177,1825.1697223724,0.2419814988,2.7492152123,0.1284520857,0.0972031948,-0.2256552805,-0.0312488909,287.1428,1726.1319251631,0.5455696574,-0.3269585998,0.0311105712,-0.2774617684,1.99877,-0.4048323104,90.0196787668,65.5100635868,0.0273365292,-0.2179137587,1.9986459511,0.6275854567,-0.2948823301,-0.2567179636,0.0212174202,0.1270783419,29.0495638633,45.5315581248,0.0051619022,1.33
COC(=O)C1=CC(I)=C(OC(F)F)C=C1,-783.1835344919,6.5055233359,4746.2812978591,1834.1493843827,0.1656127594,3.5751464267,0.1550312073,0.1009430447,-0.255974252,-0.0540881625,328.0538,1870.8410044151,0.2040330615,-0.4052753206,0.0314335645,-0.306465033,1.9986970313,-0.4958605246,82.0537553866,75.2598356908,0.028100805,-0.2774227238,1.9986066626,0.6515434435,-0.1650329993,0.0394492378,0.0245893288,0.2051826658,26.6558743055,46.0208205484,0.005663413,1.435
FC1=C(C=CC=C1I)C#N,-434.090054,10.6589,1891.5038,1237.574,0.089785,6.1546,0.164565,0.100355,-0.26492,-0.06421,247.0103,1509.237,0.224103,-0.538834,0.02727,-0.32407,1.99855,-0.523449,95.1263,77.5599,0.02793,-0.32186,1.99858,0.6434864695,-0.131085,0.540375,0.00374,0.231381,26.7765,45.7917,0.00603,1.549
ClC1=C(Cl)C(I)=CC=C1,-1161.719253,5.4565,2086.5361,989.184,0.079515,3.5958,0.15679,0.10372,-0.26051,-0.05307,272.9002,1276.366,0.322525,-0.31593,0.03004,-0.26753,1.9986,-0.389879,84.6622,62.039,0.02906,-0.24932,1.99852,0.6570169918,-0.156173,0.105899,0.0213,0.214991,29.4721,43.8773,0.00542,1.232
COC(=O)C1=C(I)C=C(OC)C(OC)=C1,-699.2116093802,10.3584548725,4310.1672817476,2147.7992742449,0.2140922271,2.6789634522,0.1364688161,0.0921852189,-0.228654035,-0.0442835972,322.099,1807.4816935387,0.5497025026,-0.3104070484,0.0306207683,-0.2244315875,1.9987681103,-0.4277502114,95.5104025855,73.2536942409,0.0262847623,-0.1984038704,1.9986215614,0.6664979298,-0.1980671496,-0.2180302102,0.0177186031,0.1804423801,29.3213654325,44.0262069887,0.0051237884,0.892
CN(C(=O)C1=C(I)C=CC=C1)C1=CC=CC=C1,-681.3288567808,9.469681629,4011.4476714163,1989.5287337445,0.2424009438,4.7021496662,0.1389441097,0.103276674,-0.2422207837,-0.0356674358,337.1594,1926.8147085114,0.4381723696,-0.3181729894,0.0305031782,-0.255555622,1.9986801908,-0.4089111223,101.8447302927,66.7148981201,0.0269979534,-0.2068818829,1.9985698988,0.7062244848,-0.2290071181,-0.1105122578,0.0225437537,0.1686365813,26.323685095,45.4716662423,0.0052538361,1.049
CC(C)(C)C1=CC(I)=C(Cl)C=C1,-859.2615486812,8.4214650597,3462.889513139,1910.200540719,0.2066815115,4.0307098071,0.1468360335,0.104449712,-0.2512857455,-0.0423863215,294.5623,1824.5930166508,0.3541791261,-0.3165089479,0.0314276723,-0.261871573,1.99857,-0.4076867336,74.1556329008,65.2129751929,0.0290692526,-0.2473643948,1.9984854885,0.6560824945,-0.1952459377,-0.0455018229,0.021260833,0.1876184827,28.3268519316,45.0540255742,0.0053545115,1.216
CC1=CC(I)=C(CO)C=C1,-396.423245794,7.2084071429,2102.357680482,1462.3178666054,0.1615262599,2.9514356599,0.1406388698,0.1074945063,-0.2481333761,-0.0331443634,248.063,1450.3231240144,0.515146372,-0.3328126362,0.0298696613,-0.2293748487,1.9987116868,-0.4349214022,81.410888725,65.3724725173,0.0263909007,-0.2003285283,1.9985819004,0.6674829233,-0.2907955787,-0.1204720331,0.0226263455,0.1340396802,25.3453224676,47.0134439595,0.0049984499,0.744
CC1=C(I)C=C(N)C=C1,-337.318077,14.8037,1719.3316,1324.7185,0.144284,3.2536,0.120735,0.092365,-0.2131,-0.02837,233.0514,1428.91,0.632682,-0.356736,0.03069,-0.29918,1.99875,-0.445638,75.9597,61.5852,0.02605,-0.19038,1.9986,0.6621302706,-0.290009,-0.411469,0.01654,0.116342,25.5418,46.7611,0.00491,0.782
SC1=CC(Cl)=CC=C1I,-1100.316403,4.8543,2438.5277,1340.67,0.088849,1.7763,0.144655,0.097985,-0.24264,-0.04667,270.5151,1481.793,0.243842,-0.30995,0.03203,-0.25939,1.99862,-0.410867,70.4394,68.84,0.02821,-0.25929,1.99852,0.65874764,-0.223219,-0.163882,0.01767,0.195133,26.2916,45.5566,0.00535,0.7
CC1=CC(C)=C(I)C(Br)=C1,-2891.886074,8.2826,2720.379,1599.589,0.146676,3.9676,0.14577,0.10181,-0.24758,-0.04396,310.9597,1703.91,0.187769,-0.363394,0.02895,-0.23365,1.99848,-0.461771,58.2318,62.3433,0.02756,-0.25334,1.9984,0.6891126495,-0.183631,-0.000249,0.02002,0.19129,24.3133,45.7433,0.00531,0.125
IC1=CC=C(CC(=O)N2CCOCC2)C=C1,-681.5316799276,10.4632879975,6777.2782754607,2048.1414798367,0.2602127799,5.3002431545,0.1358890697,0.1043680454,-0.2402571152,-0.0315210243,331.1526,1776.5644311565,0.4822543141,-0.3073624148,0.0307900171,-0.2578182971,1.99875,-0.3986393592,90.8471551424,67.6352456534,0.0269200986,-0.2322804512,1.99864,0.6268068012,-0.2862084045,-0.0836041444,0.0254299552,0.1316814014,29.0080980108,45.6068955933,0.0052200343,1.24
IC1=CC=C(CC(=O)N2CCCCC2)C=C1,-645.6473259308,9.6284579655,5913.1373709295,2161.4051283064,0.2847687406,5.1088729423,0.1370280234,0.104828522,-0.2418565453,-0.0321995014,329.18,2078.4942118747,0.4737517876,-0.3098728875,0.0308387363,-0.2596256775,1.9987577418,-0.4016228777,91.9205150873,67.6002513474,0.0269774528,-0.2333631664,1.99864,0.6274264046,-0.2807100988,-0.0926659026,0.0251444973,0.1359834448,29.1644102669,45.5402520672,0.0052409823,1.174
COC1=C(N)C=CC(I)=C1,-412.4605496421,14.8752891045,2175.5171388729,1537.8157782626,0.1499835967,3.3592854209,0.1174364459,0.0889146143,-0.2063510602,-0.0285218316,249.0508,1325.6503337808,0.3451126549,-0.3112605808,0.032383678,-0.2408475407,1.9987961226,-0.4285865609,67.8404117648,82.5603800168,0.0268050037,-0.2489591918,1.9986380613,0.6270140252,-0.2823485649,-0.3192127483,0.0194341692,0.1156515006,28.919683678,46.2466891045,0.0051855096,1.081
CC1=CC=CC(I)=C1Br,-2852.627143,6.6735,2094.8749,1371.6705,0.117286,3.34665,0.1499,0.10356,-0.25346,-0.04634,296.9329,1533.0435,0.318402,-0.332582,0.03055,-0.25018,1.99855,-0.417852,72.5578,60.3988,0.02921,-0.24817,1.99848,0.6582756451,-0.190789,0.029951,0.0213,0.190135,29.1195,44.0555,0.00541,0.923
OCC1=CC(Br)=C(I)C=C1,-2927.7763060287,7.9114876385,2953.7009579227,1531.1632350818,0.1233085038,2.8845764939,0.1480517968,0.1019516495,-0.2500034463,-0.0461001473,312.9323,1481.5817476881,0.2496691591,-0.3315352905,0.0304700101,-0.2565906446,1.99853,-0.4213595335,72.8510524641,64.2944502728,0.0287934973,-0.2641454201,1.9984570616,0.656697326,-0.1839173897,0.0106083627,0.0210858588,0.1945196648,28.8690386596,44.4019489196,0.0055064581,0.943
IC1=CC=CC(=C1)C(=O)N1CCCC1,-567.1320763433,7.3035654674,4127.1723953459,1838.9756325113,0.2244978117,5.3790552849,0.1438848391,0.1055776548,-0.2494624939,-0.0383071843,301.1264,1881.5111450028,0.4935877275,-0.337776347,0.0306195964,-0.2645142553,1.9987372669,-0.4122624308,97.0936400107,65.3852714547,0.027679146,-0.2262872244,1.9986450227,0.6281306437,-0.2713805202,-0.0005132637,0.0248117203,0.1481115575,29.3285082766,45.0985661999,0.0052734902,1.717
FC1=C(I)C=CC(Cl)=C1C=O,-914.6289374637,1.516447,2631.2259377283,1371.8728521,0.0921152735,4.7097787249,0.1710406527,0.0883547721,-0.2593954248,-0.0826858806,284.456,1272.5128233495,0.1894771177,-0.5243872698,0.0275104559,-0.3206197598,1.9985705346,-0.5243300936,90.7629787127,78.0661876686,0.0280588521,-0.3270489142,1.9985758019,0.6433375488,-0.1448222681,0.2105334252,0.0060783962,0.2316722649,26.5070377534,46.0032118509,0.0060941981,1.63
COC(=O)C1=CC=CC(I)=C1,-470.4162770322,7.2321655565,2761.5886250674,1511.2988018151,0.1438159598,2.3678848371,0.1565828626,0.1001728626,-0.2567557252,-0.05641,262.0466,1582.0721215311,0.4398917663,-0.4208086613,0.0271798392,-0.2061414431,1.99863,-0.4193235747,98.8499464561,64.7441102752,0.0276743551,-0.2334728206,1.99865,0.6272115243,-0.2530382243,0.4907858132,0.002938871,0.1584625699,29.3320966738,44.9198112897,0.00533,1.85
ClCC(=O)NC1=CC=C(I)C=C1,-910.0434092033,10.7417392712,4457.2087199849,1751.3066605237,0.1488839539,3.5103273135,0.1343781619,0.1020125966,-0.2363907586,-0.0323655653,295.5069,1804.8954836639,0.4020469098,-0.2988230614,0.0315099581,-0.2539058148,1.99876,-0.4037920319,87.9161448428,72.0851214972,0.0269800215,-0.2460742517,1.998630001,0.6247249591,-0.2774608952,-0.1640994094,0.0235300746,0.1428823081,29.0421661526,45.5436143928,0.0053100031,1.27
CC(=O)C1=CC(Br)=CC(I)=C1,-2965.859223348,4.858154264,3643.0874617731,1796.342656035,0.1287738249,3.0658912683,0.166308694,0.0937939111,-0.2601026051,-0.0725147829,324.9433,1857.8367570793,0.4844011326,-0.4217002559,0.0279387044,-0.2165439425,1.99865,-0.4221483195,104.5654562559,63.4138777226,0.0282795798,-0.2248543487,1.9986547829,0.6267751592,-0.2431253619,0.1658411095,0.0053647829,0.1852478007,30.3944270434,44.2334331294,0.0054247829,2.257
OC(=O)C1=C(I)C=CC=C1Cl,-890.6495545636,5.2648125139,2305.9849987702,1385.3069587618,0.1057319937,3.3615720482,0.1538784464,0.1072902198,-0.2611686662,-0.0465882266,282.4649,1413.286551448,0.4733980508,-0.3338396289,0.0299016956,-0.2582134389,1.99871,-0.4164028781,108.0278377445,67.4411914372,0.0277924491,-0.2064361542,1.9986,0.6656855471,-0.2076750313,0.0643674433,0.0242097488,0.2083640835,28.5970386341,44.5756448616,0.0055101884,1.467
NC1=CC(=CC=C1I)C(F)(F)F,-634.8601040106,7.5718114245,2998.4013052981,1351.069608519,0.1233109894,3.0495140736,0.1307587964,0.0963187434,-0.2270775397,-0.034440053,287.0229,1460.4489841057,0.2730732676,-0.3208645639,0.03098,-0.278040106,1.99878,-0.4518120742,67.8946946738,77.7361497015,0.0255,-0.2690324073,1.99863,0.6527286623,-0.2369446003,-0.2919976579,0.0189874868,0.1640992778,24.6702492053,47.4742957615,0.00534,0.505
NC1=C(Br)C=C(I)C=C1,-2868.674651,12.2452,2591.2631,1507.8045,0.106358,3.5661,0.12851,0.0908,-0.21931,-0.03771,297.9207,1327.523,0.238911,-0.308133,0.03128,-0.23241,1.99876,-0.417938,72.5465,82.4631,0.02686,-0.26355,1.99862,0.6266519824,-0.253931,-0.188147,0.01929,0.143126,29.4932,45.8158,0.00537,1.339
CC1=C(N)C=CC(I)=C1F,-436.491677,15.4807,1990.5238,1303.341,0.137307,5.1706,0.122415,0.092185,-0.2146,-0.03023,251.0419,1333.651,0.06739,-0.401053,0.03216,-0.31328,1.99869,-0.534407,52.9665,96.2033,0.02625,-0.34663,1.99855,0.6419131529,-0.193568,-0.241503,0.02111,0.158473,25.882,47.7179,0.00593,0.316
NC1=CC(I)=CC=C1Br,-2868.675012,13.7301,2797.2511,1392.85,0.106178,2.0559,0.12939,0.09499,-0.22438,-0.0344,297.9207,1426.822,0.664415,-0.332832,0.03211,-0.30958,1.99881,-0.412517,98.2795,65.6288,0.0275,-0.21216,1.99865,0.626809314,-0.273321,-0.361023,0.01784,0.145119,29.5124,45.3863,0.00525,1.406
CC(=O)NC1=CC=C(I)C=C1,-450.5633115495,13.4473548883,3168.9919916156,1486.566615845,0.1565651773,5.5190015241,0.1307459992,0.0998323257,-0.2305783249,-0.0309136736,261.0618,1622.1953205834,0.3762289961,-0.2958257784,0.0316796089,-0.2496571516,1.99876,-0.4053379157,82.7586621799,74.3862294495,0.0268402794,-0.2498004878,1.998630014,0.6235858831,-0.2827902716,-0.2027541702,0.0227305867,0.1345913594,28.8149758566,45.7766537238,0.0052800559,1.104
IC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,-701.1997343574,13.1500725369,6992.4294082966,2197.8634010913,0.2303679059,2.5232304701,0.1572063267,0.1004114291,-0.2576177558,-0.0567948977,338.1442,1922.2677306872,0.5917071953,-0.44307742,0.0257262858,-0.29930014,1.9986337551,-0.3923639147,109.5950913538,57.5908284496,0.02742,-0.2154048893,1.99867,0.6268770599,-0.2819280477,0.1393151152,0.0055148567,0.1650182038,29.1227831039,44.7446110559,0.00533,1.963
OC1=C(Br)C=C(I)C=C1Br,-5459.146747,4.5914,4024.5295,1696.288,0.084916,2.0097,0.14802,0.09482,-0.24284,-0.0532,377.8016,1657.736,0.320658,-0.335633,0.03054,-0.22519,1.99876,-0.420853,90.3849,77.7396,0.02761,-0.2477,1.99863,0.6246066709,-0.214464,0.005296,0.01811,0.184951,31.1646,44.5814,0.00551,1.729
OC(=O)C1=CC=CC(I)=C1F,-530.3442952209,7.720268883,2268.1643696912,1249.7186825677,0.1073047907,3.2873675662,0.160276538,0.09893413,-0.2592106679,-0.061342408,266.0103,1335.7968141773,0.223042677,-0.5305034848,0.0275546625,-0.3002015451,1.9985784262,-0.5272089829,86.2195322251,76.8670570417,0.0276501981,-0.3186615908,1.9985989508,0.64533318,-0.1548855616,0.4978163597,0.0037782095,0.2081164231,26.3648402369,46.2467392007,0.0059529772,1.345
CCN(CC)C(=O)C1=CC(OCCOC)=C(I)C=C1,-836.3673388786,11.119105781,6844.1170767449,2571.2497228984,0.3472184624,3.1302546399,0.1331883609,0.1028874325,-0.2360757935,-0.0303009284,377.2214,2684.357765616,0.2660240621,-0.3618248095,0.0318182354,-0.2851452883,1.9987423506,-0.4819908168,70.711052544,76.3223704999,0.0266044921,-0.2786822647,1.9986210195,0.6497461931,-0.2175069263,-0.190399424,0.0220870629,0.1627602146,25.8439999726,47.0797358766,0.0055931461,0.803
COC1=C(Cl)C(I)=C(OC)C=C1,-931.0390973713,15.215193484,3043.993779062,1418.5259165164,0.1582334889,6.3436937464,0.1328717555,0.0914794514,-0.2243512069,-0.0413923041,298.5075,1784.3529319117,0.1801741714,-0.3797693989,0.0320578297,-0.3326678868,1.99862,-0.4868040303,56.2469494404,75.230497059,0.0282282137,-0.2954632082,1.9985,0.6782457344,-0.119982871,-0.2288161547,0.0148463946,0.2130178225,24.1505759929,46.8130288348,0.0056643406,0.256
FC(F)C1=C(Br)C=CC(I)=C1,-3050.9727861187,5.3804461261,3324.5599002379,1528.3336937681,0.1041620916,2.5568794675,0.146885219,0.1070360207,-0.2539212398,-0.0398491983,332.9139,1524.5775702493,0.466326792,-0.325842574,0.0312035981,-0.2760304702,1.99874,-0.4101317374,106.0675638663,64.9459544366,0.027878436,-0.232253769,1.99864,0.6258801773,-0.2437363777,-0.0143373773,0.0258841005,0.1793777638,29.7904842586,44.6964940127,0.0054422123,1.615
CC(C)(C)OC(=O)N1C[C@H](C[C@H]1C(O)=O)OC1=CC=C(I)C=C1,-1062.9046754444,13.6245752356,10119.0300387439,2976.9608373323,0.3714549332,5.8882335128,0.1324313308,0.1013385527,-0.2337698834,-0.0310927781,433.2422,2834.2578718573,0.3409279635,-0.3010001638,0.0315452817,-0.2538079761,1.99876,-0.4094621365,81.286000793,75.8884950181,0.0267499745,-0.2548781616,1.99863,0.6254539986,-0.2648968636,-0.1757538632,0.0233075934,0.1345893288,29.3154512948,45.8558725301,0.0052783721,1.166
IC1=CC2=C(C=CC=C2)C2=C1C=CC=C2,-549.702817,1.9382,3640.728,1828.509,0.196391,2.5286,0.140705,0.088345,-0.22905,-0.05236,304.1296,2180.145,0.515148,-0.472571,0.02683,-0.19117,1.99862,-0.470582,63.4359,63.2296,0.02644,-0.19459,1.99862,0.6576463184,-0.284809,0.189828,0.005,0.158203,26.8272,46.1646,0.005,1.231
NC(=O)C1=CC=C(I)C(=C1)N(=O)=O,-615.6457384549,8.9743151328,3155.0164806733,1448.2681084229,0.1324313008,6.0875313343,0.1813726126,0.0857994925,-0.2671721051,-0.0955731201,292.0326,1472.5531994949,0.4834695667,-0.4563772928,0.0260766166,-0.2842048873,1.9985341729,-0.4110068383,123.8721310581,65.0348377771,0.0278674812,-0.2300207522,1.99858,0.6626028568,-0.1314277561,0.5383240636,0.0034892105,0.2621885111,28.9891356817,43.2829665789,0.0056658271,1.888
CCOC(=O)C1=CC=CC(I)=C1,-509.6755271754,7.2399163557,3428.677696669,1672.5269749113,0.1738899072,2.2145756704,0.1562372182,0.1003359602,-0.2565731784,-0.055901258,276.0734,1525.552631637,0.4419971093,-0.4198423477,0.0272042801,-0.2047432346,1.99863,-0.4186967851,98.2589600587,64.7153640489,0.0276728787,-0.2326310609,1.99865,0.6261832202,-0.2560189438,0.486802757,0.0029468953,0.1568740989,29.3760081692,44.913185733,0.00531,1.938
CN(C(=O)C1=C(I)C=CC=C1)C1=CC=C(C)C=C1,-720.5879079704,12.0458932463,4831.6288294989,2234.0618397573,0.2717131989,5.3941433923,0.1364552761,0.1011840941,-0.2376393702,-0.035271182,351.1862,2181.5608633,0.4439051794,-0.3198345366,0.0306065066,-0.2592968893,1.998693114,-0.4101165964,101.7675418823,66.5448826936,0.0270005557,-0.2063979081,1.9985698559,0.7045542831,-0.230901396,-0.1734963231,0.0213495084,0.1663924564,26.3003322143,45.4796731264,0.0052633045,1.071
IC1=CC=C(NC(=O)C2=CC=C(O2)N(=O)=O)C=C1,-844.2469495288,25.6697509833,8338.2905445146,1951.6844773641,0.1874219861,2.42380203,0.1723552633,0.0643420628,-0.236697326,-0.1080132005,358.0918,1553.5185738735,0.4230404437,-0.3749705627,0.0288194117,-0.1771164411,1.9986300005,-0.4037918397,89.5371239578,71.3723627544,0.0270202997,-0.2453759023,1.9986300005,0.6238085674,-0.2946095374,0.3822339608,0.003809983,0.146597208,29.0333049894,45.4317221276,0.0053202945,2.482
COC(=O)C1=CC(Br)=C(I)C=C1,-3041.0271063656,5.6026982755,4158.142062556,1616.7525172538,0.1350448528,2.9772045983,0.1623184266,0.0990830458,-0.2614014724,-0.0632353807,340.9427,1202.6996299085,0.3752561927,-0.3369389184,0.0302892385,-0.2643859906,1.99854,-0.4137831205,91.9189897852,53.7304382901,0.02934,-0.2445346698,1.99849,0.6567630241,-0.1875281187,0.0811171354,0.0220160917,0.2246960606,28.7267064955,43.5698457237,0.00558,1.508
COC(=O)C1=CC(I)=C(N)C(C)=C1,-564.9843896165,10.7109127106,3560.5534459342,1603.9760325134,0.1915934874,3.9112069556,0.1307947881,0.0928594703,-0.2236542584,-0.0379353178,291.088,1730.6037910841,0.160980714,-0.3476684867,0.0314002119,-0.2877558645,1.99878,-0.4755215893,53.2926493221,82.3571543108,0.0258559535,-0.2725915037,1.99863,0.6533983638,-0.2539850383,-0.3100580231,0.0176546822,0.155087151,24.9155302795,47.7574535879,0.00521,0.562
IC1=CC(=CC(I)=C1)N(=O)=O,-457.900316,13.9484,2432.455,1419.654,0.092882,4.0055,0.18429,0.08091,-0.2652,-0.10338,374.9042,1232.857,0.437415,-0.433089,0.02829,-0.21497,1.99865,-0.432005,113.7138,62.6517,0.02869,-0.22893,1.99867,0.6266519824,-0.205873,0.4324,0.00403,0.216029,30.9906,43.5019,0.00555,2.874
ClC1=CC=C(C(I)=C1)N(=O)=O,-906.575445,4.9922,2658.595575,1418.2495,0.093401,3.484,0.182965,0.086855,-0.26982,-0.09611,283.4527,1327.01725,0.501256,-0.44575,0.0267,-0.27601,1.99855,-0.405527,122.267,67.8974,0.02815,-0.22771,1.99859,0.6644115796,-0.108225,0.48811725,0.00408,0.266975,29.9573,42.9613,0.00567,2.057
CC1=C(I)C=C(Cl)C=C1,-741.500654,6.0148,2115.857,1558.469,0.117558,2.5449,0.145035,0.106965,-0.252,-0.03807,252.4819,1331.192,0.459097,-0.341374,0.0292,-0.24345,1.99872,-0.4342,87.8371,61.4084,0.0264,-0.20791,1.9986,0.6617369415,-0.247822,-0.065488,0.02255,0.161262,26.2357,45.8068,0.00515,1.16
OC(=O)C1=CC(I)=CC(I)=C1,-441.9781862452,3.3872860329,2510.2196168215,1443.9166714732,0.105416999,1.6841077417,0.1626753551,0.096365443,-0.2590407981,-0.0663099121,373.9164,1444.0132667256,0.4701559222,-0.3729043821,0.0297701657,-0.2476780622,1.99873,-0.419617696,104.5595734485,63.5659880964,0.0282802638,-0.227468299,1.9986500034,0.6260232676,-0.2384236574,0.1040978948,0.0152301589,0.1889713804,30.5333896176,44.1664128849,0.0054400068,2.304
NC1=C(I)C=C(I)C=C1I,-319.664399,3.1294,1723.9739,1915.783,0.096973,2.3102,0.148535,0.077735,-0.22627,-0.0708,470.8178,1741.621,0.290887,-0.385813,0.02848,-0.2354,1.99874,-0.45663,63.6363,79.9723,0.02611,-0.2581,1.99863,0.6538703587,-0.246404,0.026175,0.0098,0.186729,27.3474,46.1674,0.00534,1.808
OB(O)C1=CC(Br)=CC(I)=C1,-2989.2317950992,5.5391522958,3719.6929722939,1436.0719965287,0.1162998806,2.4164799652,0.1495758156,0.1057295309,-0.2553053464,-0.0438462847,326.7228,1784.5741657141,0.5094818121,-0.325851065,0.0307757606,-0.2645154291,1.99875,-0.3993785291,98.6737080588,64.1579957554,0.0281375512,-0.2219764789,1.998643546,0.626932277,-0.2637133092,0.0139441837,0.0238835488,0.1645676095,30.052893654,44.6936108951,0.0053329585,1.806
