can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_VBur,I1_APT_charge,I1_ES_root_Mulliken_charge,I1_ES_root_NPA_Rydberg,I1_Mulliken_charge,I1_NMR_anisotropy,I1_NMR_shift,I1_NPA_Rydberg,rate
CC1=CC(I)=CC(C)=C1,-321.2738742996,7.801334194,1895.7818250804,1584.6062047639,0.1552105991,2.7736114724,0.1382744933,0.1077195156,-0.2459940089,-0.0305549777,232.0636,1424.7876769461,0.5810661692,-0.313701717,0.0310870045,-0.2389661026,1.99876,-0.4020386581,87.989647323,66.3108997769,0.02747,-0.2085989866,1.99865,0.6261957557,-0.3002382428,-0.09479982,0.0251410134,0.1224869866,28.8967698215,45.6917202677,0.00511,1.6774265521903948
CC1=CC(I)=CC(C)=C1Br,-2891.890896,7.3682,3067.7401,1308.061,0.146743,0.5677,0.13935,0.10525,-0.2446,-0.0341,310.9597,1443.9635,0.555669,-0.311671,0.0316,-0.24573,1.99875,-0.404861,95.8062,67.4477,0.02785,-0.21762,1.99863,0.6252359975,-0.277848,-0.101318,0.02452,0.152118,29.378,45.4489,0.00529,1.6679385061965193
CC1=CC(I)=CC(C)=C1C,-360.531551,10.1225,2251.4669,1515.793,0.184793,3.4341,0.133725,0.104545,-0.23827,-0.02918,246.0904,1562.673,0.537858,-0.3067675,0.03167,-0.22884,1.99875,-0.407193,82.12495,70.3677,0.0274,-0.21616,1.99862,0.6246066709,-0.307124,-0.155071,0.02391,0.119129,28.8252,46.0189,0.00512,1.082188883493279
CC1=CC(I)=CC(C)=C1F,-420.449263,7.342,2170.1115,1662.912,0.148005,1.337,0.137045,0.104725,-0.24177,-0.03232,250.0541,1306.574,0.454916,-0.315283,0.03126,-0.2447,1.99876,-0.41437,85.6108,73.9937,0.0272,-0.23072,1.99864,0.6252359975,-0.263368,-0.122557,0.02413,0.136588,29.2485,45.6663,0.00522,0.8942498071872795
CC1=CC(I)=CC(C)=C1N,-376.578124,15.8111,2206.2055,1445.52,0.173837,4.7478,0.117235,0.091315,-0.20855,-0.02592,247.0782,1552.032,0.307508,-0.294081,0.03225,-0.22919,1.99877,-0.415532,62.9216,83.1342,0.02677,-0.24894,1.99861,0.6242920076,-0.29902,-0.307671,0.02176,0.106608,28.539,46.6649,0.00513,1.2317903051938945
CC1=CC(I)=CC(C)=C1O,-396.439784,11.9832,2185.906,1273.672,0.161123,3.6001,0.126695,0.098195,-0.22489,-0.0285,248.063,1243.703,0.367477,-0.302487,0.03198,-0.23091,1.99877,-0.417458,72.5624,79.7875,0.02695,-0.2425,1.99862,0.6244493392,-0.280311,-0.231726,0.02257,0.120388,28.8134,46.266,0.00519,1.043144853580182
CC1=CC(I)=CC(F)=C1,-381.18723,6.2822,1812.9404,1162.083,0.118493,2.4167,0.14414,0.10823,-0.25237,-0.03591,236.0273,1412.1515,0.593901,-0.323615,0.0306,-0.25387,1.99878,-0.405215,102.622,65.7586,0.02735,-0.21155,1.99867,0.6274386407,-0.254662,-0.039873,0.02545,0.152218,29.6334,44.9475,0.00528,1.7076061396982412
CC1=CC(I)=CC(I)=C1,-292.817528,5.2226,1681.6983,1634.053,0.116983,2.597,0.152825,0.099435,-0.25226,-0.05339,343.9334,1254.041,0.566387,-0.351383,0.02954,-0.22216,1.99874,-0.402361,97.4751,65.0607,0.0279,-0.21235,1.99865,0.6283826306,-0.274278,0.062964,0.01505,0.158024,30.0946,44.7945,0.00529,1.5820091980416222
CC1=CC(I)=CC(I)=C1N,-348.122595,9.8692,1990.8585,2108.337,0.135455,4.0227,0.133985,0.084265,-0.21825,-0.04972,358.948,1610.002,0.274624,-0.337183,0.02975,-0.18065,1.99871,-0.417556,69.8644,82.8128,0.02719,-0.25296,1.99861,0.6271239773,-0.273832,0.017951,0.01251,0.139052,29.7255,45.8682,0.00531,1.4579356200190314
CC1=CC(I)=CC=C1C(O)=O,-470.4339183704,4.9588863363,2650.2796084225,1522.3460998534,0.1439261606,1.5669344321,0.1568017171,0.1002711571,-0.2570728742,-0.0565305599,262.0466,1387.6841714101,0.660146745,-0.3203281069,0.0306531782,-0.2602162178,1.9987400024,-0.3962105811,108.5434123528,58.0269093527,0.027852274,-0.203887622,1.99865,0.6266875512,-0.2880663198,0.0078081111,0.0269927211,0.1642707114,28.8272900152,44.835937354,0.0053118225,2.0201378828388457
CC1=CC(I)=CC=C1Cl,-741.501142,5.9998,2241.6745,1011.645,0.117539,0.6409,0.14138,0.10646,-0.24784,-0.03492,252.4819,1174.813,0.497583,-0.312874,0.03118,-0.25947,1.99875,-0.403256,97.5336,67.6028,0.0275,-0.22887,1.99864,0.6260226558,-0.261654,-0.073964,0.02508,0.154887,29.1775,45.3119,0.00532,1.357194788846949
CC1=CC(I)=CC=C1F,-381.188564,6.4394,1837.5327,1161.027,0.118587,1.0575,0.138955,0.105735,-0.24469,-0.03322,236.0273,1548.036,0.41381,-0.314634,0.03111,-0.25922,1.99876,-0.411068,88.4374,73.0651,0.02707,-0.24045,1.99864,0.6260226558,-0.250645,-0.098558,0.02469,0.142701,29.1208,45.519,0.00528,1.148335792689004
CC1=CC(N)=C(C=C1I)C(O)=O,-525.7481276888,4.0197773297,2830.0852592431,1386.7793565426,0.1620660745,2.0884037411,0.1313547942,0.0841311598,-0.2154859539,-0.0472236344,277.0612,1670.0486669863,0.0262664879,-0.4258563163,0.0266299079,-0.157665964,1.9985700031,-0.4677769056,53.3488799669,81.0838869248,0.025960725,-0.2634315296,1.9985600159,0.6600853544,-0.2569379677,0.2334573566,0.0045896392,0.1339895786,25.5991311013,47.2378388251,0.0051000662,1.1081584353194072
CC1=CC(N)=C(C=C1I)N(=O)=O,-541.672353,10.5436,2766.0681,1501.775,0.149452,6.011,0.15668,0.0702,-0.22688,-0.08648,278.049,1626.923,-0.000522,-0.448809,0.02696,-0.18419,1.99857,-0.477197,60.8528,78.5043,0.02643,-0.25997,1.99856,0.6600062933,-0.222766,0.302432,0.00444,0.164975,26.2164,46.574,0.00523,1.393326366823977
CC1=CC(N)=C(I)C=C1,-337.318613,10.7625,1794.2985,1281.581,0.144268,2.6726,0.122525,0.093975,-0.2165,-0.02855,233.0514,1000.258,0.216894,-0.329365,0.03078,-0.28221,1.99876,-0.461959,51.041,85.3105,0.02489,-0.28128,1.9986,0.652375708,-0.270045,-0.321449,0.01924,0.128398,24.0136,48.3851,0.00522,0.1301036517503793
CC1=CC(N)=C(I)C=C1C,-376.577389,11.4405,2159.5619,1465.772,0.173771,2.7818,0.11954,0.09169,-0.21123,-0.02785,247.0782,1559.332,0.249969,-0.333154,0.03097,-0.28406,1.99876,-0.46275,50.0062,85.2586,0.02512,-0.27119,1.9986,0.6527690371,-0.281123,-0.343326,0.01866,0.125368,24.148,48.4458,0.00518,0.25510415208148207
CC1=CC(N)=C(I)C=C1F,-436.49055,10.9711,2079.6267,1624.777,0.136984,3.1559,0.1237,0.09092,-0.21462,-0.03278,251.0419,1187.337,0.276007,-0.334489,0.03085,-0.28702,1.99879,-0.464726,60.5915,85.3797,0.02505,-0.27315,1.99863,0.6530050346,-0.241131,-0.319485,0.01846,0.151701,24.9772,47.6982,0.00535,0.5366332269907486
CC1=CC(N)=CC(C)=C1I,-376.578269,14.0517,2027.9005,1671.9635,0.173752,3.8425,0.116205,0.093565,-0.20977,-0.02264,247.0782,1428.769,0.157112,-0.351542,0.02901,-0.21388,1.99868,-0.490672,58.8653,74.5606,0.02394,-0.23946,1.99851,0.6924166142,-0.279176,-0.29422,0.02003,0.110177,20.5879,48.8549,0.00482,-0.2755795714547109
CC1=CC(N)=CC(I)=C1,-337.318457,15.909,1844.2292,1219.4335,0.144096,3.7176,0.123035,0.093395,-0.21643,-0.02964,233.0514,1322.277,0.7223,-0.335965,0.03212,-0.31524,1.99883,-0.411262,88.1354,65.6666,0.02743,-0.19547,1.99866,0.6268879799,-0.303395,-0.416602,0.01754,0.113755,28.9749,45.852,0.00506,1.0529526660711823
CC1=CC(N)=CC=C1I,-337.319022,14.4564,1770.6996,1428.283,0.144329,4.0769,0.11813,0.09311,-0.21124,-0.02502,233.0514,1291.5325,0.20263,-0.320889,0.03048,-0.22995,1.99871,-0.451649,56.4468,78.6485,0.02514,-0.25377,1.99856,0.6596129641,-0.279755,-0.290609,0.0213,0.111299,24.8238,47.6149,0.00502,-0.017902775049630004
CC1=CC(O)=C(C)C=C1I,-396.4399826993,11.0646542002,2123.919697352,1665.8594265336,0.1611167089,3.0677766202,0.1262352608,0.0992248165,-0.2254600773,-0.0270104443,248.063,1571.1878487807,0.2837565057,-0.327149376,0.0303835222,-0.2231015003,1.99871,-0.4532060508,60.2816642595,75.4581524852,0.0255811333,-0.2373662331,1.9985635222,0.6615331094,-0.2699213804,-0.2329744136,0.0215163555,0.1222971302,25.2115705125,47.2772244668,0.0050235222,0.7412558703519765
CC1=CC(O)=C(C=C1I)C(O)=O,-545.6134547822,4.6179973151,2809.0913864379,1685.3352744769,0.1495764253,0.9313545277,0.147486903,0.0893979645,-0.2368848675,-0.0580889385,278.046,1387.6317408126,0.1116517379,-0.4345153811,0.0267099313,-0.1626776639,1.9985799599,-0.4637853879,66.3867151114,75.4340852626,0.0263402074,-0.2526947093,1.9985699607,0.6607906171,-0.2330419012,0.3367204633,0.0038500844,0.1544844829,25.9356941064,46.5862127977,0.005150108,1.2131121405995713
CC1=CC(O)=C(I)C=C1,-357.1796788726,10.2126978404,1767.9059042758,1397.8376439065,0.131521908,3.3238268147,0.1318532134,0.1016276049,-0.2334808183,-0.0302256085,234.0362,1490.9529807209,0.228854982,-0.355505936,0.0315416585,-0.2996167587,1.9987333569,-0.4835040475,59.2001837781,84.8042270706,0.0258455108,-0.3053036848,1.99859,0.6480788351,-0.2315300634,-0.2061478086,0.0215527818,0.1521470663,24.5632446445,48.0139803236,0.0054725785,-0.08142157843277213
CC1=CC(O)=C(I)C=C1Cl,-816.6654956036,9.3741845896,2429.375543521,1439.0562699344,0.1231177205,2.5320402985,0.1372797801,0.0980238252,-0.2353036053,-0.039255955,268.4813,1501.9090872901,0.2350017747,-0.364753791,0.0313830623,-0.3099796622,1.998744955,-0.4852162147,64.7044821537,83.9217986482,0.0262770265,-0.3000244318,1.9986,0.6495331105,-0.2119751454,-0.2006072964,0.0187619788,0.1828512628,25.3938540034,47.4936238783,0.005546306,1.0275999786883874
CC1=CC(O)=C(I)C=C1N(=O)=O,-561.5262076817,9.7694862932,2742.5911188502,1430.8155978102,0.1369115609,5.1857485287,0.1701448633,0.0834156101,-0.2535604734,-0.0867292532,279.0338,1401.1857388854,0.09129746,-0.5001576501,0.0271994389,-0.264129874,1.9985795327,-0.5122354087,69.2449912544,82.0293123747,0.0272955132,-0.3088491882,1.99859,0.6477131085,-0.1825804631,0.3775488611,0.0045067313,0.2119806284,25.5890641644,46.963772372,0.0056413079,1.5141013956415503
CC1=CC(O)=CC(C)=C1I,-396.439649,9.8731,2006.79295,1575.0875,0.160941,2.5599,0.12645,0.10093,-0.22738,-0.02552,248.063,1665.0925,0.198923,-0.35412,0.02874,-0.21422,1.99866,-0.488242,51.3595,70.9005,0.02428,-0.23293,1.99851,0.6930459408,-0.256455,-0.216847,0.02134,0.125852,20.7945,48.4104,0.00488,-0.02809251105814964
CC1=CC=C(Br)C(I)=C1,-2852.626483,8.2874,2389.5172,1618.061,0.117235,3.8741,0.148115,0.101815,-0.24993,-0.0463,296.9329,1411.5,0.337181,-0.33249,0.03104,-0.2543,1.99854,-0.419981,75.4259,62.0607,0.02917,-0.24854,1.99846,0.6589049717,-0.189807,-0.049463,0.01914,0.191866,28.8604,44.32,0.00544,1.1936515104659937
CC1=CC=C(C(O)=O)C(I)=C1,-470.4292505693,2.9069109879,2312.6227984661,1412.0922836727,0.143784813,3.9670554855,0.1533365788,0.1011609993,-0.2544975781,-0.0521755795,262.0466,1467.5171029165,0.5828481463,-0.4379313143,0.0254263222,-0.2494935117,1.9986008194,-0.4072892883,109.1718354086,63.3616439598,0.0267405358,-0.1861411634,1.9986261453,0.6665806545,-0.2061370411,0.4045578772,0.008003146,0.181064066,28.6084673443,44.15273657,0.0052288151,1.7341822996993912
CC1=CC=C(C)N1C1=C(F)C=C(I)C=C1,-629.190558,15.2854,4102.4531,1927.98,0.215378,1.6965,0.122165,0.082795,-0.20496,-0.03937,315.1285,1691.2105,0.538876,-0.470407,0.0251,-0.34281,1.99864,-0.399066,109.3358,65.0999,0.02726,-0.2244,1.99868,0.6257866583,-0.241721,0.024209,0.00491,0.175421,30.3015,44.4636,0.00541,1.9479089628101753
CC1=CC=C(C)N1C1=CC=C(I)C=C1,-530.019176,15.7115,3978.6491,1673.789,0.222652,0.11925,0.11926,0.08433,-0.20359,-0.03493,297.138,1842.8585,0.484231,-0.477276,0.02519,-0.3685,1.99862,-0.394029,99.6377,65.6809,0.02715,-0.23213,1.99865,0.6260226558,-0.268734,0.003288,0.00475,0.153112,29.4035,45.103,0.00531,1.393974779780041
CC1=CC=C(C)N1C1=CC=CC(I)=C1,-530.019293,23.3044,3618.4807,2089.6005,0.222642,2.0785,0.12001,0.08397,-0.20398,-0.03604,297.138,1826.344,0.52139,-0.355171,0.03094,-0.31788,1.99878,-0.422411,102.8595,65.1406,0.02771,-0.22343,1.99865,0.6294052863,-0.268825,-0.46817,0.01397,0.153804,29.7113,44.9069,0.00531,1.743830896357095
CC1=CC=C(C=C1)C(=O)C1=C(I)C=CC=C1,-626.029203,3.7908,4422.11305,2161.7655,0.223599,4.68135,0.16064,0.09335,-0.25399,-0.06729,322.1448,2110.7,0.467173,-0.3974965,0.02757,-0.21228,1.99854,-0.410575,103.7801,67.5326,0.02668,-0.21294,1.99857,0.6982378855,-0.240314,0.192876,0.00536,0.170418,24.8176,45.228,0.0052,1.7090465810599769
CC1=CC=C(C=C1)C(=O)C1=CC(I)=CC=C1,-626.0323275383,3.4578963427,5593.5709075526,2274.5466097608,0.2238526209,4.6963718882,0.1638663177,0.0919153664,-0.2557816842,-0.0719509513,322.1448,2224.4119668076,0.4610829412,-0.4120909368,0.0277276288,-0.2227511014,1.9986418643,-0.4144243647,98.1242603975,64.6655263593,0.0277589862,-0.2299357604,1.9986459321,0.6281013186,-0.2696851335,0.1515213096,0.0053062715,0.1551051584,29.3792725303,44.9004362441,0.0053,2.3659930479845195
CC1=CC=C(C=C1)C1=CC=C(I)C=C1,-512.802601,14.6132,5085.223625,1936.812,0.21202,2.9524,0.13335,0.09745,-0.2308,-0.0359,294.1344,1918.45325,0.478306,-0.301775,0.03119,-0.25007,1.99876,-0.400324,92.6065,66.5118,0.027,-0.23281,1.99864,0.6230333543,-0.305358,-0.198985,0.02275,0.138752,28.7768,45.5112,0.00526,1.2176116090541174
CC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(I)C=C1,-1116.4459248065,7.7109886706,5982.2539412775,1936.8970625276,0.2440022354,6.3654008769,0.1434677351,0.1021405564,-0.2456082914,-0.0413271787,373.2078,2370.713548436,0.4575672174,-0.3040345822,0.0310020009,-0.2620282445,1.99876,-0.3970344535,98.4639363389,67.2535959689,0.0271670018,-0.2362207458,1.9986495607,0.627823269,-0.2608254605,-0.0904732538,0.0247578879,0.1526412842,29.4662970333,45.3091871093,0.005328605,1.8288731668196614
CC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1I,-1116.442572608,10.7737995678,5809.3311288447,2426.3170343379,0.2436774398,6.6978137298,0.1478202208,0.1052404699,-0.2530606907,-0.0425797509,373.2078,2122.3828367479,0.3692172273,-0.3203315255,0.0300243678,-0.2667839334,1.998677182,-0.4158179433,80.3271699277,63.7136009463,0.0268515958,-0.2370395532,1.9985713034,0.6774470987,-0.2173343893,-0.0320069322,0.023932058,0.1837355952,25.2081797143,46.1590432488,0.0053635997,1.0516781136463604
CC1=CC=C(C=C1I)C(N)=N,-430.6810360305,6.5863325757,2570.4591410293,1500.0643016735,0.1691679273,3.8389880595,0.141030389,0.1052573449,-0.2462877339,-0.0357730442,260.077,1597.0950355872,0.4299672661,-0.3524210988,0.0297259953,-0.2460819012,1.9986954393,-0.4457270513,81.5533169787,61.4446576106,0.0266487385,-0.2103011879,1.9985882773,0.6613203628,-0.2674438785,-0.0688677195,0.0240955506,0.14642563,25.7021170432,46.1827555934,0.0050536603,0.7223535314461843
CC1=CC=C(C=C1I)C(O)=O,-470.438029721,7.7172970656,2534.2960029698,1454.6476890056,0.1438634699,2.6635360104,0.1552669346,0.1003268915,-0.2555938261,-0.0549400431,262.0466,1344.1889109351,0.3570781357,-0.4516040262,0.0260812423,-0.1887720897,1.9985800084,-0.4502447274,83.9545142587,61.4173919714,0.0266457401,-0.2201346903,1.99859,0.6628344521,-0.2496417465,0.466919763,0.0031071356,0.1583308357,25.7616611722,45.9698541085,0.0051200156,1.1412329027515267
CC1=CC=C(C=C1I)N(=O)=O,-486.362478,16.2459,2467.4788,1479.618,0.131291,5.9194,0.17874,0.08372,-0.26246,-0.09502,263.0344,1337.9525,0.310723,-0.463429,0.02606,-0.18788,1.99857,-0.461168,92.4818,60.5064,0.02707,-0.22244,1.9986,0.663310258,-0.2155565,0.5889785,0.00251,0.187983,26.287,45.2629,0.00524,1.6774866174260583
CC1=CC=C(C=O)C=C1I,-395.2425893562,2.4922290329,2117.034551189,1196.516478843,0.137311,4.2014929601,0.1629799457,0.0937283175,-0.2567082632,-0.0692516282,246.0472,1280.8402287823,0.3468598018,-0.4414071461,0.0263343012,-0.210460102,1.9985954071,-0.4413850171,85.2393239249,60.5906634597,0.0266956377,-0.2210600951,1.99859,0.6623580492,-0.2536787753,0.1447988087,0.0050691859,0.1607202762,25.6097858158,45.8972735404,0.0051237788,1.485538716925531
CC1=CC=C(Cl)C(I)=C1,-741.497739,8.4594,1975.9699,1330.339,0.117421,3.9067,0.14692,0.10413,-0.25105,-0.04279,252.4819,1687.259,0.346404,-0.302121,0.03117,-0.26487,1.99858,-0.39281,78.0542,65.6102,0.02878,-0.25114,1.99849,0.6563089994,-0.184496,-0.055938,0.0208,0.189227,27.9992,45.0931,0.00537,1.2447066695077238
CC1=CC=C(F)C=C1I,-381.187335,6.9778,1685.0938,1411.849,0.118556,2.1493,0.14206,0.10771,-0.24977,-0.03435,236.0273,1055.1715,0.499159,-0.335724,0.02956,-0.24629,1.99873,-0.43528,89.5901,61.741,0.02607,-0.20676,1.99861,0.6614222782,-0.243913,-0.117937,0.02269,0.154054,26.12,45.8516,0.00513,1.252011480304838
CC1=CC=C(I)C(=C1)N(=O)=O,-486.352103,11.566725,2225.250775,1399.73875,0.131296,6.1203,0.174195,0.083815,-0.25801,-0.09038,263.0344,1431.01775,0.39862725,-0.44478725,0.02598,-0.26734,1.9985,-0.41847375,109.13945,73.571225,0.02735,-0.24429,1.99856,0.6622089364,-0.133561,0.58906725,0.00313,0.23508475,28.9852,44.039125,0.00561,1.5390785673510912
CC1=CC=C(I)C(C(O)=O)=C1F,-569.5995721333,8.222050459,2472.7161286667,1390.7272842558,0.1364042201,3.7190953409,0.1489918276,0.103069664,-0.2520614916,-0.0459221636,280.0371,1233.978086447,0.4929816891,-0.3319441591,0.0301639827,-0.2453240417,1.9987394931,-0.4246622342,106.0594197924,68.3042100964,0.0269433454,-0.205651519,1.99863,0.6641843544,-0.1871283793,-0.0011362076,0.0237354309,0.1937276639,28.5546324587,44.8402283338,0.0054801014,1.7464095733889704
CC1=CC=C(I)C(C)=C1N(=O)=O,-525.61366,9.4319,2622.9558,1679.42975,0.160897,3.4306,0.17029,0.08483,-0.25512,-0.08546,277.0612,1543.992125,0.346544,-0.4603,0.02704,-0.18585,1.99861,-0.475151,86.9094,61.9161,0.02673,-0.22214,1.9986,0.661972939,-0.226421,0.317209125,0.00465,0.177069,26.3416,45.5481,0.00517,1.1825179835673685
CC1=CC=C(I)C=C1,-282.014489,8.313,1606.7631,1391.2065,0.125867,2.7614,0.137305,0.106575,-0.24388,-0.03073,218.0368,1328.6805,0.454018,-0.307569,0.03098,-0.25534,1.99875,-0.402505,87.6469,69.3147,0.02687,-0.23651,1.99864,0.6250786658,-0.281753,-0.104552,0.0251,0.127775,28.581,45.7723,0.00522,0.7893660106599314
CC1=CC=C(I)C=C1Br,-2852.629951,6.4532,2624.2986,1637.118,0.117353,2.4474,0.14506,0.10429,-0.24935,-0.04077,296.9329,1342.436,0.476507,-0.325105,0.03052,-0.25295,1.99875,-0.408798,95.9173,68.3926,0.02744,-0.23085,1.99864,0.627281309,-0.25826,-0.029776,0.02317,0.159492,29.7781,45.0624,0.00537,1.5839461493394338
CC1=CC=C(I)C=C1C1=CC(I)=CC=C1C,-562.864788,6.5948,4384.0384,2320.929,0.232254,3.1968,0.14041,0.10484,-0.24525,-0.03557,434.0578,2488.203,0.475141,-0.363969,0.02944,-0.23828,1.99869,-0.410814,92.2702,68.7169,0.0274,-0.22899,1.99863,0.6265733166,-0.293899,0.029412,0.01681,0.136549,29.3104,45.5685,0.00524,1.5573422024198296
CC1=CC=C(I)C=C1C=O,-395.2394661807,2.9374493037,2200.9902838176,1221.5006417384,0.1373837331,3.1793937347,0.1617407962,0.0906906074,-0.2524314036,-0.0710501887,246.0472,1354.6962442491,0.3825344565,-0.4135907806,0.0274279031,-0.2328045098,1.9986236048,-0.4148929615,94.7666219298,67.540781944,0.0277366206,-0.2432635542,1.9986236048,0.6249780498,-0.2610378676,0.1428289535,0.0053155806,0.1594941777,29.0407741531,45.1261275055,0.0053655806,2.039905239663582
CC1=CC=C(I)C=C1CO,-396.4235382727,7.5930805187,2279.5987578486,1251.0886819715,0.1615889983,2.8039903863,0.1371377558,0.1061154145,-0.2432531703,-0.0310223413,248.063,1452.7100984645,0.4736566842,-0.3112564801,0.0313701767,-0.2485458291,1.99875,-0.4079370564,86.6012222168,69.1994481118,0.0272479663,-0.2292378639,1.99863,0.6251365074,-0.2906377714,-0.1132181871,0.0248052703,0.1297248381,28.8604485777,45.7386833719,0.0052013597,0.8033650642913468
CC1=CC=C(I)C=C1C[C@H](N)C(O)=O,-604.2404301089,11.2673744493,4180.6168982446,1654.1859215152,0.2227313285,6.7284368974,0.1375418569,0.1063480333,-0.2438898903,-0.0311938236,305.1148,2019.7550282025,0.4959788548,-0.315010555,0.0314483935,-0.249548084,1.9987475608,-0.4094188218,87.717265496,68.3955154992,0.0273996038,-0.225860877,1.9986275608,0.6279380422,-0.2899800461,-0.1073217605,0.0249015212,0.1309615538,29.041949658,45.697644553,0.0052109539,1.327660951425725
CC1=CC=C(I)C=C1F,-381.188238,7.7504,1844.731,1250.736,0.118634,2.2749,0.141075,0.105895,-0.24697,-0.03518,236.0273,1282.005,0.506112,-0.315753,0.03086,-0.25753,1.99878,-0.407291,98.2432,68.7773,0.02697,-0.22876,1.99866,0.6246066709,-0.252748,-0.09153,0.02437,0.150611,29.4885,45.1355,0.00532,1.0959301183904469
CC1=CC=C(I)C=C1N(=O)=O,-486.357647,13.5878007417,2446.2952286955,1402.3815720209,0.131406,4.6385750132,0.1756175013,0.0830124987,-0.25863,-0.0926050026,263.0344,1448.7275081907,0.3619374881,-0.4267580064,0.02775,-0.1948400053,1.99861,-0.4352715034,103.0596,67.1927997881,0.02805,-0.2420850026,1.99864,0.624528005,-0.2230834992,0.5241380403,0.00312,0.1850220021,29.7200498675,44.556700053,0.00548,2.5713189430961183
CC1=CC=C(N)C(I)=C1,-337.317689,10.9072,1738.4439,1540.2965,0.144348,2.2965,0.121205,0.092055,-0.21326,-0.02915,233.0514,1121.5755,0.289835,-0.330395,0.03102,-0.28476,1.99877,-0.45508,54.6012,82.2189,0.02531,-0.26458,1.99861,0.6548143486,-0.2730805,-0.34493,0.01792,0.128758,24.1569,48.1635,0.00518,0.4725518194030161
CC1=CC=C(NC(=O)C2=CSC=C2)C=C1I,-1002.0934007907,10.1032804371,7021.1434969181,2153.585999614,0.2087175319,5.6682278104,0.1390041226,0.0931608863,-0.2321650088,-0.0458432363,343.1816,2065.2233107508,0.5332645425,-0.4402776055,0.0281700575,-0.208529912,1.9986375407,-0.4623673341,81.1522383175,61.1816382307,0.0262479338,-0.198498264,1.998597558,0.662891021,-0.2739851492,0.143258049,0.0074593083,0.1372497236,25.9799865616,46.2214085884,0.0049999529,1.2560460863669638
CC1=CC=C(NC(=O)CCl)C=C1I,-949.3031984534,12.3232714154,4601.0507509269,1740.5367618869,0.1782353547,3.7029718102,0.1347101221,0.1028874163,-0.2375975384,-0.0318227058,309.5337,2251.6414086416,0.5125882607,-0.3616550662,0.0305499366,-0.2642298817,1.9987483801,-0.4635319603,82.7409528997,60.9748075027,0.0263199366,-0.199557683,1.9986083801,0.6639439985,-0.2659466021,-0.2889170836,0.0181590046,0.1420830855,26.0093731121,46.1679835304,0.0050264796,0.8364908789379375
CC1=CC=C(OCC2=CC=CC=C2)C=C1I,-627.201201238,11.4131200098,5523.19982984,2012.7886217373,0.2474066555,1.9218227256,0.1316157367,0.1003647246,-0.2319804613,-0.0312510122,324.1606,2036.7001431955,0.5705908154,-0.3505430985,0.0309940606,-0.2699100408,1.99875,-0.4521602901,80.7765322366,61.9747727695,0.0263824721,-0.1943796881,1.9986,0.6623824806,-0.27382502,-0.3317417239,0.0169425898,0.1333651273,25.8436147184,46.4114923076,0.004994261,0.8811506657500975
CC1=CC=CC(Br)=C1I,-2852.626444,6.4106,2185.7933,1822.463,0.117303,3.444,0.149645,0.104305,-0.25395,-0.04534,296.9329,1278.922,0.231908,-0.364993,0.02881,-0.24295,1.99849,-0.452849,64.0922,58.3966,0.02784,-0.24557,1.99842,0.6928886092,-0.177052,0.035782,0.0205,0.195393,24.2323,45.4061,0.0053,0.4253986358917217
CC1=CC=CC(C(N)=O)=C1I,-450.5649271015,8.185536971,2113.1128175985,1284.7646890379,0.1561448817,5.3558677552,0.1427252041,0.1095445363,-0.2522697404,-0.0331806678,261.0618,1587.8885283933,0.4294226723,-0.3498183231,0.0284884055,-0.2351007233,1.99865,-0.4494969112,85.0778276963,64.7475777466,0.0258330175,-0.1946663702,1.9985331465,0.7009393072,-0.2251961874,-0.0257836585,0.0243504515,0.1614857607,23.012122431,46.7459048112,0.0051470691,0.34526588354876875
CC1=CC=CC(C(O)=O)=C1I,-470.4279921601,4.1460801515,2112.8897836294,1453.5930070393,0.143843677,3.5492522631,0.1513348327,0.1026484588,-0.2539832915,-0.0486863739,262.0466,1367.4609565738,0.4534058353,-0.4545289817,0.0248173382,-0.2384407842,1.9985546649,-0.4429739989,95.3402686664,61.2954891331,0.0257368596,-0.1873203081,1.9985599049,0.6990278589,-0.1951277443,0.3673398422,0.0080870305,0.1804636008,23.4524465268,46.0508735675,0.0051710988,0.18109744794518703
CC1=CC=CC(C)=C1I,-321.274622,6.328,1589.1088,1478.194,0.155412,1.7397,0.13707,0.10974,-0.24681,-0.02733,232.0636,1244.0245,0.391455,-0.361182,0.02782,-0.21924,1.99866,-0.469016,64.0546,58.3991,0.02473,-0.2001,1.99853,0.6938325991,-0.272398,-0.102323,0.02354,0.127095,20.6952,47.8582,0.00481,-0.02562190613262777
CC1=CC=CC(Cl)=C1I,-741.49785,6.6707,1787.3059,1402.19,0.117509,3.4896,0.14793,0.10656,-0.25449,-0.04137,252.4819,1232.694,0.243148,-0.331285,0.02896,-0.25608,1.99852,-0.423771,66.6236,61.9303,0.02745,-0.24843,1.99844,0.6891126495,-0.171008,0.01592,0.022,0.192782,23.4356,46.2559,0.00523,0.04193409681318035
