can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_thermal_correction,dipole,electronegativity,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_VBur,I1_APT_charge,I1_ES_root_Mulliken_charge,I1_ES_root_NPA_Rydberg,I1_Mulliken_charge,I1_NMR_anisotropy,I1_NMR_shift,I1_NPA_Rydberg,rate
OC1=C(F)C=C(I)C=C1,-417.0896939842,9.1036088898,1778.7286409119,1323.5998324558,0.094670943,1.5862176879,0.1350114061,0.099849233,-0.2348606391,-0.035162173,237.9999,1170.6969344183,0.350949146,-0.3086108671,0.0315613274,-0.2512567749,1.9987887414,-0.4171158819,85.9675882107,78.9691418715,0.0267137758,-0.2534905014,1.9986587414,0.624469141,-0.2288493571,-0.1640459856,0.0224473451,0.1526297659,29.5553789537,45.3626948897,0.0053874828,3.123
COC(=O)C1=CC(C)=C(I)C=C1,-509.6768731109,5.354714848,3365.1481281332,1500.3719282964,0.1732433042,2.2699358235,0.1552818235,0.1004366302,-0.2557184537,-0.0548451933,276.0734,1648.3336271335,0.5321036485,-0.3401642538,0.0289351933,-0.2477990081,1.99871,-0.4295494593,94.0139000429,54.4076019815,0.0262548067,-0.2015603866,1.9986,0.6609502832,-0.2782747894,-0.0208813013,0.0259884537,0.1623400875,25.2851382027,45.8585747698,0.00514,3.1220000000000008
OC1=C(I)C=C(C=C1I)C#N,-420.887922,1.8082,2194.8714,1439.923,0.093539,4.7314,0.15933,0.09591,-0.25524,-0.06342,370.9158,1556.674,0.22348,-0.424989,0.03029,-0.27985,1.99871,-0.487453,85.4865,76.9755,0.02791,-0.28672,1.99862,0.6483637508,-0.16423,0.12342,0.01192,0.224778,28.0661,45.1666,0.00573,3.1220000000000008
BrC1=C(I)C(=CC=C1)C#N,-2905.528167,8.0184,2487.0023,1250.381,0.088176,5.6202,0.167175,0.099385,-0.26656,-0.06779,307.9159,1250.381,0.264488,-0.3439,0.03029,-0.24758,1.99852,-0.429713,99.6879,56.2912,0.02989,-0.22758,1.99847,0.6851793581,-0.097744,0.127118,0.02157,0.280701,27.928,43.0428,0.00574,3.1220000000000008
OC1=CC=C(C=C1I)C1=CC=C(C=C1)C#N,-640.8768857453,17.9008231931,5902.7427703194,2020.3140110015,0.1888242452,6.1838953764,0.1474149035,0.0856184133,-0.2330333169,-0.0617964902,321.1168,1685.6714509177,0.2211518597,-0.4572554869,0.0289682692,-0.2571784948,1.9986441346,-0.4912919582,71.3492032451,79.298967266,0.0269569714,-0.289286963,1.9986079327,0.6499828284,-0.2188227695,0.2368879997,0.0070129791,0.1743040907,25.5122028407,47.0987906688,0.0055500482,3.1200000000000006
FC1=CC=CC(I)=C1Br,-2912.5371345,5.597,2025.5731,1474.3755,0.080533,3.32205,0.15577,0.10376,-0.25953,-0.05201,300.8966,1194.862,0.353005,-0.3499905,0.0303,-0.260545,1.99857,-0.424014,85.1964,59.9062,0.029245,-0.248435,1.99851,0.6563089994,-0.154958,0.103664,0.02148,0.213149,29.213,43.81145,0.00556,3.1200000000000006
IC1=CC=CC=C1I,-253.55454,6.0121,1426.9564,1218.65,0.087473,3.073,0.158035,0.096655,-0.25469,-0.06138,329.9066,1117.096,0.277779,-0.297886,0.02998,-0.23145,1.99847,-0.349684,74.9958,58.0304,0.02972,-0.25369,1.99844,0.6598489616,-0.186046,0.099265,0.01307,0.185264,30.4261,43.0709,0.00547,3.1200000000000006
NS(=O)(=O)C1=CC=CC=C1I,-846.400209928,7.7622037102,2210.7070406817,1600.3918468873,0.1284119296,5.934203647,0.1543891176,0.1081666324,-0.26255575,-0.0462224852,283.0834,1509.7800994176,0.4242417381,-0.311494955,0.0319173295,-0.2783022958,1.9986305765,-0.3884724581,113.4711358965,67.662709005,0.0296124828,-0.2244718171,1.9985405765,0.6780411245,-0.174637788,0.0697219438,0.0237533572,0.2073694408,27.6049281899,44.2232121259,0.0053673646,3.1180000000000003
COC(=O)C1=C(I)C=CC=C1OC,-584.8101798437,14.2196255117,2875.429981814,1791.7457892171,0.1786567278,4.6235003739,0.1409543459,0.1026614067,-0.2436157526,-0.0382929391,292.0728,1629.4292555544,0.5972893411,-0.3320992806,0.0317079852,-0.2851686789,1.9987590341,-0.4289124885,102.6031909331,68.4772003766,0.0272161366,-0.1968188422,1.9986002415,0.6649348611,-0.234600529,-0.2483335059,0.0177907155,0.1774317514,27.5206024837,45.5377841271,0.0054392756,3.1180000000000003
CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(I)C=C1)C(O)=O,-910.428899284,7.0638068878,7459.6799837161,2495.0846655668,0.3293021205,3.4258803179,0.1400135377,0.1076013725,-0.2476149102,-0.0324121652,391.205,2637.2495876404,0.480267074,-0.3100083239,0.030779675,-0.2611713947,1.9987503067,-0.3988815547,95.023900138,66.3702760387,0.0270476421,-0.2311860392,1.9986408262,0.640068015,-0.277571723,-0.0702391266,0.0255666273,0.1376484255,29.1371470347,45.4979046419,0.0052416043,3.1180000000000003
NC1=C(OC(F)(F)F)C=C(I)C=C1,-710.0200794997,13.3415496556,3146.9939968211,1437.22424478,0.1285055003,3.6486977337,0.126703752,0.0938712507,-0.2205750026,-0.0328325013,303.0223,1547.1147421879,0.2408180223,-0.3171844997,0.03214,-0.2476,1.99878,-0.4373854987,74.8097280862,83.320148649,0.02682,-0.2658449974,1.99864,0.6254326412,-0.2453157496,-0.2399244891,0.02132,0.1434055029,29.3796749603,45.8238499735,0.00537,3.1180000000000003
OC(=O)C1=CC(Cl)=CC=C1I,-890.6532076698,4.5123048647,2718.6775355551,1199.8855754251,0.1059525391,1.9548739309,0.1588684229,0.0967388567,-0.2556072796,-0.0621295662,282.4649,1355.6442256916,0.4628225392,-0.4414922287,0.0252155665,-0.2425597567,1.9985730362,-0.4048946223,117.4446824544,64.5167918205,0.0268758231,-0.2069465532,1.9986199779,0.6649138436,-0.1746516785,0.5120004468,0.0034147862,0.2098125085,28.7206892683,43.9265233968,0.0054118032,3.115
COC1=CC=C(OC2=C(I)C=C(C=C2I)C(O)=O)C=C1,-862.3152473493,24.8281435547,7842.9865549721,2665.652880491,0.231039005,2.2013775732,0.1430850253,0.0774050191,-0.2204900444,-0.0656800062,496.0396,2088.1175749784,0.266443755,-0.4748896267,0.0265500585,-0.2696095954,1.9985900008,-0.4653191172,91.6603269742,65.4975494712,0.028060053,-0.2646697085,1.99857,0.6843141566,-0.1755542146,0.145298779,0.0054200577,0.2259567763,27.3500275016,45.0028833961,0.0056600031,3.1140000000000008
OC(=O)CC1=CC=C(I)C=C1,-470.4287955413,7.0938346676,2936.7860133565,1410.4456407751,0.1445133125,2.7437561111,0.1406877477,0.1076888483,-0.2483765961,-0.0329988994,262.0466,1214.9543948618,0.4845500793,-0.3110706505,0.0307284639,-0.2626678491,1.99875,-0.3994908968,94.5892299156,66.436413713,0.0270542595,-0.2315298741,1.9986477848,0.6256238511,-0.2760481548,-0.065312382,0.025638887,0.1396295416,28.9424173632,45.4278001976,0.0052516586,3.1140000000000008
CC(C)(C)OC(=O)N[C@H](CC1=CC=C(I)C=C1)C(O)=O,-910.4298891902,7.8721494869,7239.5838151927,2459.6921785811,0.3291192581,3.573974387,0.1391567346,0.1072934459,-0.2464501805,-0.0318632887,391.205,2456.9941360371,0.4795961386,-0.3077291851,0.0308305475,-0.2584205043,1.9987502107,-0.3975224014,95.075229965,66.4834925699,0.0270184804,-0.2306086804,1.9986421915,0.6501620375,-0.2780586926,-0.0790994654,0.0253722839,0.1353859549,28.9751469731,45.5598096143,0.0052289423,3.1140000000000008
COC(=O)C1=C(I)C=CC(Br)=C1,-3041.0216355597,3.5887998319,4117.4657596683,1484.7529050729,0.1350876079,2.1556794668,0.156361033,0.0971571336,-0.2535181666,-0.0592038993,340.9427,1477.3948042336,0.4701144417,-0.4301887585,0.0255030395,-0.2290524441,1.9985723202,-0.4032247131,116.4979160887,64.489763967,0.0268195132,-0.2063058196,1.9986176798,0.664699227,-0.1842275491,0.4740185362,0.0038984911,0.207178178,28.6111190087,44.1828364789,0.0054428772,3.1140000000000008
IC1=CC=CC2=C1C=CC=C2,-396.227484,0.756,2104.7836,1354.88,0.146381,2.334,0.14072,0.08977,-0.23049,-0.05095,254.0698,1447.258,0.491063,-0.485714,0.02634,-0.22131,1.9986,-0.461027,70.5138,63.2358,0.02609,-0.19762,1.99863,0.6568596602,-0.265,0.244531,0.00565,0.148582,26.1891,46.3878,0.00504,3.1140000000000008
CC1=CC(N)=CC(I)=C1,-337.318457,15.909,1844.2292,1219.4335,0.144096,3.7176,0.123035,0.093395,-0.21643,-0.02964,233.0514,1322.277,0.7223,-0.335965,0.03212,-0.31524,1.99883,-0.411262,88.1354,65.6666,0.02743,-0.19547,1.99866,0.6268879799,-0.303395,-0.416602,0.01754,0.113755,28.9749,45.852,0.00506,3.1140000000000008
OC(C1=CC=CC=C1)C1=CC=C(I)C=C1,-587.9503566726,8.2247413375,4650.2393244972,2136.7986588704,0.2181370865,1.8041539244,0.1376570602,0.1056553763,-0.2433124365,-0.0320016839,310.1338,1653.7704390197,0.478774619,-0.3074137903,0.0308223236,-0.2585885702,1.99876,-0.3995054611,90.7689480681,67.2489273226,0.0269672436,-0.2327238383,1.9986468109,0.6252428058,-0.2829548769,-0.1010952776,0.0250308655,0.1358856086,29.3199869146,45.5778723481,0.0052436218,3.1130000000000004
CC(C)(C)OC(=O)C1=C(I)C=CC(Br)=C1,-3158.799272,4.6993,6225.313775,2337.18625,0.22363,2.6015,0.153435,0.099405,-0.25284,-0.05403,383.0231,2059.406,0.452073,-0.411171,0.02565,-0.22633,1.99858,-0.401473,109.2783,65.6501,0.02642,-0.21017,1.99861,0.6688955318,-0.187993,0.401146,0.00781,0.204479,27.347375,44.0807,0.00535,3.1120000000000005
SCC1=CC=C(I)C=C1,-680.0896563198,7.2904495813,2578.9940362193,1168.0880834118,0.1275840578,2.0251335788,0.1388063286,0.1059211747,-0.2447275033,-0.0328851539,250.0968,1248.8604685817,0.4864441672,-0.3091597957,0.0308076409,-0.2596999003,1.9987586026,-0.3996579768,93.9250385642,66.6170751646,0.0270469872,-0.2314011275,1.99865,0.6260971853,-0.2806288717,-0.0890516975,0.025122539,0.1398345991,28.9565825188,45.4327289457,0.0052527949,3.1120000000000005
OC(=O)CCC1=CC=C(I)C=C1,-509.6862853657,8.4090873405,3438.980344258,1651.2585925671,0.1745796544,3.264442259,0.1388313473,0.1073336332,-0.2461649805,-0.0314977141,276.0734,1621.196616278,0.4752849342,-0.3087735883,0.0308132805,-0.2577988305,1.99875,-0.4003862347,90.3263495673,67.7909835309,0.0269273466,-0.232816554,1.9986400709,0.6259423699,-0.2832953127,-0.0853052962,0.0254068558,0.1312189724,28.9428301601,45.6465921626,0.0052189626,3.1110000000000007
FC1=CC=C(I)C=C1,-341.927816,5.2779,1517.482,993.678,0.089119,0.4918,0.14108,0.10694,-0.24802,-0.03414,222.0005,1023.34,0.370346,-0.314473,0.03092,-0.27373,1.99875,-0.407882,91.6339,72.3321,0.02696,-0.25051,1.99864,0.6246066709,-0.233919,-0.065763,0.02551,0.149085,28.9838,45.3781,0.00534,3.1110000000000007
OC(=O)C1(CC1)C1=CC=C(I)C=C1,-547.7287226518,5.3773722208,3589.4015573066,1702.5302721316,0.180194408,3.234798205,0.1409001118,0.1076025989,-0.2485027107,-0.0332975129,288.0844,1517.4011951991,0.5001768698,-0.3091275753,0.0306536434,-0.2626398047,1.9987574383,-0.3967991596,95.4456408414,65.4910125846,0.0270817266,-0.2289746506,1.99865,0.624612492,-0.2776123589,-0.0658727455,0.0256851799,0.1425669273,29.2342336848,45.3209637711,0.00526537,3.1110000000000007
OC1=C(C=O)C(I)=CC=C1,-431.1554139856,6.7053970221,1837.5677806602,1113.5282789292,0.1135219998,2.9501033903,0.1634599951,0.0831400053,-0.2466000004,-0.0803199897,248.0198,1243.6799296734,0.7674919347,-0.4633060188,0.026549999,-0.2047800298,1.99863,-0.4413619945,110.2168099223,57.3075034856,0.0268099998,-0.1694400033,1.99865,0.6587476437,-0.2249859818,0.3190889401,0.0051899996,0.1867189951,26.2020009974,46.0065989447,0.0050300001,3.1090000000000004
N[C@@H](CC(O)=O)CC1=CC=C(I)C=C1,-604.2396278222,6.9859948121,5050.3807163544,1776.7748538038,0.2233569494,4.9247371992,0.1391948455,0.1068650723,-0.2460599178,-0.0323297732,305.1148,1697.7127761318,0.4741214345,-0.3099586557,0.0307897771,-0.2602399704,1.9987537268,-0.400690335,91.9194378956,67.3141836363,0.0269835478,-0.233163677,1.99864,0.6259471926,-0.2817974557,-0.082517271,0.0253570411,0.1354344963,29.1147738114,45.5261579426,0.0052385616,3.1080000000000005
COC(=O)C1=CC(Br)=C(F)C=C1I,-3140.1915443823,2.7174228003,4452.7410892309,1652.0523255246,0.1277360706,2.5184534929,0.1574471501,0.0995746215,-0.2570217716,-0.0578725286,358.9332,1601.1213790942,0.5470770586,-0.4264630489,0.0255931584,-0.2421292655,1.9986096406,-0.4022316566,124.3993957961,62.8066419012,0.026891091,-0.1966841348,1.99864,0.66459133,-0.1622695099,0.4399439525,0.0076184762,0.2270323495,29.6548100707,43.3030189372,0.0054571501,3.1060000000000008
COC(=O)[C@H](CC1=CC=C(I)C=C1)NC(=O)OC(C)(C)C,-949.6700617385,7.9229226138,7869.480051476,2642.6719397155,0.3585586705,2.789274372,0.1390410208,0.1071607524,-0.2462017732,-0.0318802683,405.2318,2818.3075513974,0.4777929412,-0.311951043,0.0308658491,-0.2596852929,1.9987529002,-0.4021646116,94.2388711023,66.6774627325,0.0270182061,-0.2324151115,1.9986407471,0.6466052279,-0.2784888688,-0.0815402414,0.0253233235,0.134666812,29.144839099,45.5566162071,0.0052112873,3.1060000000000008
CC(C)(C)OC(=O)NC1=CC=C(I)C=C1F,-742.6726949022,13.304662926,6506.3096482519,1908.2539962725,0.2437148129,3.2135700222,0.1335273326,0.0982967503,-0.2318240829,-0.0352305823,337.1321,2002.6558035407,0.4015858559,-0.3033772717,0.0316488849,-0.2486950311,1.99878,-0.4119590069,90.0539949738,75.9687780079,0.0268653395,-0.2458913752,1.9986501539,0.6245115587,-0.2542862388,-0.1920030861,0.0219229711,0.1563718664,29.8722138136,45.2554546698,0.0053904117,3.1040000000000005
CC(=O)C1=C(F)C(I)=CC=C1F,-593.5829337658,2.8386789464,2589.0572960092,1256.9513450105,0.1229000649,4.2849965052,0.1607784694,0.0950319957,-0.2558104651,-0.0657464737,282.0282,1533.1052674508,0.1334524061,-0.5331531274,0.0270674473,-0.3262428504,1.9985753597,-0.5348975818,80.7673505102,83.4792516913,0.0275638508,-0.3341892807,1.9985753597,0.6433178209,-0.1400770087,0.192348817,0.0060553597,0.2149052966,26.6258597553,46.2743530993,0.0060407193,3.1040000000000005
COC(=O)C1=C(I)C=CC=C1F,-569.578657,6.1336,2438.4952651246,1411.9733842189,0.1362695032,3.0233,0.1521174841,0.1063075477,-0.2584250318,-0.0458099364,280.0371,1351.8568937555,0.5352920827,-0.3337539173,0.02976,-0.2561749682,1.99873,-0.416234446,111.8040548603,65.4404171658,0.02714,-0.1987599364,1.99863,0.6644902454,-0.1836942925,0.0479287203,0.025,0.1975693633,28.289852861,44.6800503179,0.0055,3.1030000000000006
COC1=C(I)C=C(C=C1I)C#N,-460.120283,3.8597,2498.1927,1943.057,0.122491,4.4003,0.164215,0.099395,-0.26361,-0.06482,384.9426,2487.113,0.285104,-0.43469,0.02884,-0.29223,1.99865,-0.4679,93.2045,65.9646,0.02791,-0.26791,1.99858,0.6681875393,-0.17073,0.186828,0.01431,0.229041,28.1517,44.9376,0.00564,3.1020000000000003
NC1=C(F)C=CC(I)=C1,-397.230757,13.5874,1793.3364,1229.6985,0.107429,2.4529,0.12676,0.09433,-0.22109,-0.03243,237.0151,1259.329,0.561115,-0.332307,0.03184,-0.30752,1.99882,-0.418053,88.7403,72.0821,0.027,-0.22504,1.99866,0.6273599748,-0.25749,-0.361931,0.0181,0.133216,29.2872,45.61,0.00521,3.1020000000000003
CC(C)S(=O)(=O)N[C@H]1CCOC[C@@H]1C1=CC=C(I)C=C1,-1234.4243378153,6.2442156088,7044.581019192,3036.9274004195,0.3516956751,3.3352787743,0.1396103799,0.1069268979,-0.2465372778,-0.032683482,409.2814,2261.6645406488,0.4795610265,-0.3108003418,0.0308629628,-0.2624115271,1.9987462476,-0.4002649764,95.8447286567,66.3269495733,0.0271319563,-0.2324676042,1.9986362473,0.6562913711,-0.2794448607,-0.078170811,0.0254918268,0.1401353964,29.5305103879,45.4729259985,0.0052650225,3.1000000000000005
OC1=CC=C(OC2=CC=C(I)C=C2)C=C1,-623.853823,11.2993,5439.62,1654.078,0.192819,3.1531,0.131725,0.100735,-0.23246,-0.03099,312.1064,2111.588,0.326681,-0.299709,0.03153,-0.25421,1.99876,-0.408631,80.0725,76.5775,0.02672,-0.25667,1.99863,0.6255506608,-0.266741,-0.177968,0.02317,0.133121,29.0136,45.9362,0.00528,3.1000000000000005
IC1=CC=C(C=C1)N1CCC(=O)NC1=O,-657.1861563434,9.0561944857,5013.1084889714,1875.860329224,0.1946714372,4.1208044122,0.1362989086,0.1029136033,-0.2392125119,-0.0333853053,316.0978,1723.6705650247,0.4463775005,-0.2995660122,0.0312311109,-0.2564801103,1.99876,-0.3985127503,92.6743239256,69.2651110071,0.0270645879,-0.2374445844,1.9986435126,0.6259205876,-0.2726650445,-0.1465198618,0.0236993911,0.1469008413,29.1957731694,45.3805966561,0.0053,3.1000000000000005
CC1=CC(=CC(I)=C1N)N(=O)=O,-541.672522,16.1716,2796.7787,1642.89225,0.14972,8.0589,0.156865,0.075065,-0.23193,-0.0818,278.049,1626.626,0.070392,-0.460007,0.02707,-0.21917,1.99866,-0.488452,58.7756,83.2556,0.02631,-0.27825,1.99865,0.6526903713,-0.213874,0.279041,0.00496,0.186391,25.5165,47.1727,0.00534,3.099
CC(=O)NC(CC1=CC=C(I)C=C1)C(O)=O,-717.4936084449,5.7601396646,5106.3466431969,1907.7523838083,0.2343239769,4.1237285384,0.1407829665,0.1079088056,-0.2486917721,-0.032874161,333.1252,1762.310904388,0.4836820152,-0.3121707181,0.030718936,-0.2631962905,1.9987504144,-0.4004675679,94.3601162252,66.3838536635,0.027052779,-0.2316022012,1.9986402434,0.6258448551,-0.2775047786,-0.0632153562,0.0257562284,0.1388313066,29.2344416273,45.4559002365,0.0052488944,3.0970000000000004
OC(=O)C1=C(I)C=C(F)C(F)=C1,-629.5062561455,3.6576807569,2582.9865677093,1239.5171650546,0.0996354207,1.6543949723,0.1585889746,0.0993432643,-0.2579322388,-0.0592457103,284.0008,1300.7745692942,0.4707478844,-0.4404079666,0.0252325642,-0.2646283117,1.9986155904,-0.4098865931,118.8142086052,68.2115051992,0.0267677474,-0.2069020996,1.9986471525,0.6649316103,-0.1381441192,0.4531157901,0.0074681309,0.2215101432,29.6516463917,43.3021579617,0.0054319984,3.0970000000000004
CCC1=C(I)C=C(C=C1)C(=O)OC,-548.9306379464,6.7185567555,3746.2270299665,1595.5781669642,0.2034995646,2.6089666865,0.1539958144,0.100546323,-0.2545421374,-0.0534494913,290.1002,1552.8881462531,0.3701464448,-0.4458186839,0.0261100734,-0.1839469117,1.9985762177,-0.4517039964,79.9727765375,62.7420447416,0.0264620304,-0.2158670647,1.9985770034,0.6748987348,-0.2523407549,0.4308757924,0.005091585,0.1535137467,26.1413380696,46.1462291622,0.0049677111,3.0970000000000004
OC1=C(Cl)C=C(I)C=C1,-777.4048154976,8.1517599214,2104.375842554,1009.232706792,0.0937708087,1.6793604382,0.138164376,0.0994690492,-0.2376334252,-0.0386953268,254.4545,1172.8810648473,0.3114468156,-0.3112959735,0.031290252,-0.2489375591,1.99877,-0.4142908507,85.2310042586,78.0346362925,0.02707,-0.2542357047,1.9986374685,0.6263771475,-0.2315690194,-0.1226419008,0.021835063,0.1582680558,29.7351380682,45.3087231121,0.005404937,3.0960000000000005
CC1=C(Cl)C=C(I)C(O)=C1I,-827.465084,3.0264,2578.6453,1608.094,0.114227,2.8092,0.151925,0.089155,-0.24108,-0.06277,394.3779,1688.499,0.301084,-0.406116,0.02996,-0.26011,1.9987,-0.478474,74.6677,82.3405,0.02715,-0.28065,1.99859,0.6494650724,-0.192052,0.076858,0.01135,0.203284,28.2695,45.6571,0.00571,3.0960000000000005
NC1=CC=CC(I)=C1,-298.059296,15.7657,1460.9181,1281.998,0.114776,3.6184,0.124435,0.093935,-0.21837,-0.0305,219.0246,815.817,0.681794,-0.332075,0.03192,-0.31624,1.99883,-0.407427,90.983,65.2709,0.02726,-0.20486,1.99866,0.6267306482,-0.29279,-0.406497,0.01706,0.117836,28.8834,45.7036,0.0051,3.0960000000000005
CC(C)NC(=O)CC1=CC=C(I)C=C1,-568.3288847637,4.3100119647,4539.5383948187,2032.0665861922,0.2459893492,3.3355695563,0.1386272868,0.1050592282,-0.243686515,-0.0335680586,303.1422,1983.3308616996,0.484307129,-0.3104568076,0.0308303361,-0.2621960474,1.998759985,-0.4003194581,96.0563385523,66.0027906725,0.0271097561,-0.2317776826,1.998649985,0.6261772007,-0.2750773052,-0.0948383466,0.0249679571,0.1429193684,29.0898736347,45.3388243243,0.0052699623,3.0950000000000006
NC1=CC(I)=CC(CO)=C1,-412.4691917777,15.6280843477,2270.8440362873,1289.860138991,0.150376906,4.1860138933,0.1239751769,0.0938110372,-0.2177862141,-0.0301641397,249.0508,1567.6179115143,0.7310335929,-0.3399234751,0.0322644998,-0.3135230533,1.99883,-0.4162244452,89.1306036371,65.088790243,0.0275440866,-0.19519671,1.9986659174,0.6267197979,-0.3050121634,-0.4141740302,0.0169391738,0.1171099585,29.106500256,45.753596632,0.0050749314,3.0940000000000003
BrCC1=C(I)C=CC(Br)=C1,-5423.241214,5.3511,4415.6379,1569.78275,0.109443,2.1998,0.151695,0.100825,-0.25252,-0.05087,375.829,1638.46075,0.419892,-0.367882,0.02876,-0.23311,1.99864,-0.426909,98.2807,61.4791,0.02693,-0.21357,1.99858,0.6742448081,-0.221706,0.126708,0.01977,0.192059,25.8088,45.6452,0.0053,3.0920000000000005
OC1=C(I)C=C(C=C1)N(=O)=O,-522.2693525529,15.4677441882,2402.3690841376,1075.6701759126,0.1076216949,5.817073142,0.173595733,0.0831305327,-0.2567262656,-0.0904652003,265.007,1274.5151508702,0.1219506539,-0.490093588,0.0271376229,-0.2459190982,1.9986052914,-0.5053028029,73.0144188409,78.927922325,0.027316011,-0.3052593973,1.99862,0.6506305873,-0.1745209359,0.5218290021,0.0033663661,0.2163404752,25.5308183798,46.7164047936,0.0056018397,3.091
IC1=CC=C(C=C1)N1C=CC=C1,-451.4993640005,11.4339017484,3390.3271615262,1564.4367679383,0.1638969995,0.5308,0.1302000106,0.0963949921,-0.2265950026,-0.0338050185,269.0844,1293.8210154217,0.4140405734,-0.3002434415,0.03137,-0.2582299417,1.99876,-0.4017324351,93.3762300524,69.1804938012,0.02706,-0.2424599417,1.99864,0.6235053493,-0.2737135495,-0.192752566,0.0228199894,0.1498689444,29.022202755,45.3695985165,0.00533,3.0890000000000004
CC(C)(C)OC(=O)NC1=CC=C(I)C=C1Cl,-1102.9858360031,12.3734193348,6857.5483947462,2279.0687986225,0.2426143835,2.9303779977,0.1365710241,0.0979770719,-0.234548096,-0.0385939522,353.5867,2276.8510183219,0.3607814759,-0.3037994361,0.0314331486,-0.2449576949,1.99876,-0.4073412669,87.9285065922,75.4447047942,0.027252456,-0.2469830838,1.9986302233,0.6254013091,-0.2578961412,-0.1491657273,0.0212497003,0.1614172766,30.0370474545,45.2222400564,0.0054098884,3.0870000000000006
FC(F)OC1=CC=C(I)C=C1,-555.5227055482,7.2087985877,2910.5790479701,1388.5018685018,0.118297079,2.2870428641,0.1390556152,0.1055499815,-0.2446055967,-0.0335056336,270.0172,1247.9884185012,0.3794446959,-0.3070618448,0.0312204471,-0.2664898892,1.99875,-0.4050923321,90.3933636694,72.2881415987,0.0270276975,-0.2488988,1.9986335395,0.6252165359,-0.2476850375,-0.0968422353,0.0249007899,0.148166098,29.0781740865,45.4683153902,0.0053335395,3.0860000000000003
IC1=CC=CC=C1[N+]#[C-],-334.884012,8.0602,1474.4753,1477.542,0.096482,5.6099,0.155385,0.104495,-0.25988,-0.05089,229.0198,1206.157,0.369762,-0.322211,0.0299,-0.27931,1.99872,-0.415871,102.8948,65.8513,0.02714,-0.23571,1.99862,0.6475770925,-0.162138,0.040147,0.02731,0.217931,26.8599,45.0252,0.0057,3.0850000000000004
OC1=CC=C(C=C1)C1=CC=C(I)C=C1,-548.708897,18.2788,4976.439575,1900.88725,0.188255,3.179,0.126575,0.094505,-0.22108,-0.03207,296.107,1652.173,0.463102,-0.302547,0.03126,-0.25296,1.99877,-0.401187,91.0093,67.3033,0.02696,-0.23443,1.99864,0.6228760227,-0.305913,-0.263617,0.02176,0.136733,28.7221,45.5888,0.00526,3.0850000000000004
BrCC(=O)C1=C(I)C=CC=C1,-2965.8469401055,3.1207628883,3075.8162821923,1397.7202288632,0.1292907294,4.742467472,0.1628099467,0.0949386751,-0.2577486218,-0.0678712716,324.9433,1442.5649516221,0.5071449283,-0.4307716127,0.026780096,-0.2285850696,1.9985599496,-0.4122975824,110.5089246006,66.3013535287,0.0272082574,-0.1995374279,1.998598683,0.6741590876,-0.2110782484,0.2432495729,0.0050712417,0.1848682436,27.4678077127,44.9215403447,0.0052970546,3.0840000000000005
CCOC(=O)C1=CC(I)=C(C)C=C1,-548.9363725137,7.3526118271,3947.712925324,1760.891037396,0.2032987803,2.1855443374,0.1535100908,0.1010973152,-0.254607406,-0.0524127756,290.1002,1719.5257174141,0.3669622801,-0.451925202,0.0261332726,-0.1855123023,1.9985859682,-0.4519912929,82.4368581408,61.5271201638,0.026571006,-0.2186633139,1.9985886758,0.6620449838,-0.2562508738,0.4521463602,0.0031966186,0.1543790839,25.758087547,46.039169156,0.0050967394,3.0840000000000005
CC(=O)NC1=C(Cl)C=C(I)C=C1,-910.0473431341,11.1183472957,3625.9802915583,1342.8493293489,0.1479755842,3.3941128122,0.1375810239,0.0985927245,-0.2361737484,-0.0389882993,295.5069,1577.3549688223,0.3817285044,-0.3041581231,0.0313970699,-0.2448883043,1.99876,-0.406103421,89.8375054139,74.513369424,0.0273008653,-0.2442755569,1.9986300868,0.6252372418,-0.2565519923,-0.1401544651,0.0215483559,0.1629512326,29.8947180634,45.1378177536,0.0054099439,3.0840000000000005
COC1=C(NC(=O)OC(C)(C)C)C=C(I)C=C1,-757.9047225913,15.6107918293,6252.1539618567,2260.8053940114,0.2861963847,5.3059187733,0.1254903142,0.0949566007,-0.2204469149,-0.0305337134,349.1678,1882.6195132124,0.4305838744,-0.334602003,0.0319082534,-0.2647854283,1.9987968985,-0.4370193666,78.6636495953,75.8555164921,0.0268577053,-0.2366162564,1.998646917,0.62720952,-0.2696605107,-0.3018384113,0.0191054915,0.1293975951,29.2106637323,45.7964642977,0.005203209,3.083
IC1=CC=C(NC2=CC=C(I)C=C2)C=C1,-539.640039,7.014925,4798.997625,2112.911,0.191865,2.8973,0.11802,0.08727,-0.20529,-0.03075,421.0188,2082.13925,0.302044,-0.3467095,0.029755,-0.23867,1.9987,-0.410718,76.758775,77.4744,0.02669,-0.25795,1.99863,0.6240756765,-0.29265475,-0.064411,0.016215,0.13090825,28.84,45.98845,0.00529,3.0820000000000007
