,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi2v,Chi3v,HallKierAlpha,Ipc,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Ar_N,fr_Ar_NH,fr_C_O,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
O=C(NCc1ccc2c(c1)OCO2)c1ccco1,11.65205333522298,0.2382714474678755,-0.2382714474678755,0.8972112280531563,245.234,92.0,0.2867430189874334,-0.4592051951942583,0.4592051951942583,0.2867430189874334,1.2222222222222223,2.111111111111111,2.9444444444444446,16.696724029445978,10.170663127366096,2.135688853036919,-2.0410520854485106,2.3185446377709207,-2.2162099067578005,5.907711412627719,0.0922835537707972,3.053905524950874,1.650649078835955,562.3751504271088,3.8475926187946894,2.6350176570902337,-2.43,30047.37645999165,4.444356970002065,2.02122604543022,19.20766544865977,0.0,17.25927108544225,6.792942306099827,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,29.82891976554344,6.544756405912575,6.263162995639057,18.685414028725265,5.907179729351506,0.0,5.316788604006331,0.0,6.544756405912575,6.792942306099827,47.91869724851855,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,12.700122035451331,6.544756405912575,0.0,16.118236094643258,41.01214927500045,0.0,0.0,60.7,0.0,4.794537184071822,12.700122035451331,18.054515658070923,11.3129633249809,6.263162995639057,12.13273413692322,18.19910120538483,5.316788604006331,13.890876844653445,15.479058342868315,0.0,11.65205333522298,2.763472222222222,0.9436630763416478,1.503952664399094,8.862956588882366,1.467746077208559,0.6604310261881507,0.0,0.1538461538461538,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,3.0,1.9383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(C(=O)c1ccc([N+](=O)[O-])s1)c1cccc(C)c1,12.4373223733938,0.0197728751994623,-0.4817483413118339,0.637691693619866,290.344,104.0,0.3243245438980573,-0.3079422930566033,0.3243245438980573,0.3079422930566033,1.35,2.1,2.65,32.13357060757018,10.173427271067776,2.2049995127832025,-2.201154780963643,2.2666646150018805,-2.294585345640352,7.168070844988071,-0.3797118069709085,2.8898254250867126,2.308151375750308,651.3735024929905,5.345635604172179,3.882159383614929,-2.2099999999999995,39284.28682862877,5.832698516004018,2.8537085767592862,4.899909730850477,0.0,0.0,0.0,5.907179729351506,5.001081976687867,14.908855452837392,0.0,0.0,0.0,23.46952001485796,37.61002709646307,18.298509749057747,9.800458242518973,9.717848232889493,27.932433858657667,0.0,0.0,0.0,13.847474399381248,11.444666136763052,56.95311936493353,0.0,4.899909730850477,10.688468251371429,0.0,11.336785877934735,17.37524718408175,0.0,17.038055468456196,22.15887306916074,36.39820241076966,0.0,0.0,63.45,4.923311048817671,14.908855452837392,10.908261706039372,11.421903599613874,22.587623644315293,12.13273413692322,4.899909730850477,38.112942673227685,0.0,0.0,0.0,0.9013657407407404,24.62624138315922,10.662192661818834,1.8606140820525745,-0.2118518518518517,10.48679742804427,0.0,4.341307222702875,0.0,0.2142857142857142,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,3.631420000000002,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COc1ccc(NC(=O)c2ccc(F)cn2)cc1OC,12.734470107652552,0.1260971224909719,-0.4929011920552326,0.931619053496985,276.26700000000005,104.0,0.2737542938040977,-0.4928675350980212,0.4928675350980212,0.2737542938040977,1.15,1.9,2.5,19.14215573889193,10.230728405528696,2.09860024524984,-2.0990123577431663,2.293044775964032,-2.1323512360289416,6.024706974242745,0.1017409311807064,2.4728984928347475,2.169814461522949,614.316122848634,3.885543868839405,2.6014356630504314,-2.6300000000000003,35847.1365521325,6.008353549959613,3.029019051897332,14.790514511606428,11.511148835894357,11.49902366656781,0.0,5.907179729351506,0.0,4.794537184071822,9.374393568622027,0.0,0.0,0.0,24.26546827384644,11.753753343145172,20.416438654168143,18.65867813934674,11.594566004035068,0.0,4.983978520947208,0.0,0.0,19.5363836865614,48.03982774981548,11.49902366656781,14.790514511606428,10.077801322358384,11.49902366656781,0.0,25.11075333285378,0.0,5.817220841045894,10.488465178920285,36.52867891392113,0.0,0.0,60.45,11.7244005703974,9.184952231746642,5.693927994848461,17.186409941251373,6.196843571613076,26.352329219478285,18.19910120538483,0.0,10.300767124953538,9.473725907600098,22.975130740209828,0.0,15.61904163517259,2.644255479969765,0.6527406410094905,0.1320908164306438,7.455863436423951,0.9896013374485596,0.0,3.0312759133351737,0.1428571428571428,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,2.4902000000000006,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1C,11.990194712144117,0.0092012589238976,-0.4682701009120773,0.6792403980733541,300.314,114.0,0.2689422459108074,-0.496486664579557,0.496486664579557,0.2689422459108074,1.2272727272727273,1.9090909090909087,2.4545454545454546,16.628276305350415,10.11554959121996,2.082111854561595,-2.087404269768568,2.2124877299435566,-2.140286962189956,5.920011662339273,-0.3844478194545056,2.475337800165094,2.00281257724088,695.7920359637421,4.832910314930219,3.190443679178842,-2.89,78824.65690845725,6.709602289172193,3.816608837309681,10.05365155780638,5.749511833283905,0.0,5.907179729351506,5.687386274683562,0.0,14.908855452837392,0.0,0.0,0.0,12.13273413692322,36.249741388469445,17.820120411606784,18.453930213021213,14.45471118668954,17.28195227871863,0.0,0.0,0.0,13.344558822616634,12.426586145283864,63.70579073139083,5.749511833283905,10.05365155780638,11.374772549367124,5.749511833283905,0.0,17.940288319446708,11.21535880699783,17.038055468456196,11.126902983393991,42.46456947923127,0.0,0.0,81.47,4.923311048817671,14.908855452837392,18.01538762696108,11.250837766380558,11.3129633249809,12.13273413692322,31.37526581512397,12.990104268152232,5.316788604006331,4.736862953800049,5.163362349499094,0.0,22.09775970881289,13.367386259712372,2.337146813816603,0.5757294236819579,11.316683543328564,0.1558245149911816,1.8936677849059216,1.5924396012514146,0.1875,1.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,2.0,3.093020000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc(C(=O)NC3CCc4ccccc43)ccc2n1,12.589552941546987,0.019279572940287,-0.019279572940287,0.7782548135261821,302.377,114.0,0.2512830949704144,-0.3452151817518501,0.3452151817518501,0.2512830949704144,1.1304347826086956,2.0,2.9130434782608696,16.149344473477576,10.068116305889175,2.2329044228631925,-2.1410938931233794,2.3054705258824604,-2.2658961064862764,5.977557718412514,0.0936625739688495,2.972967543168831,1.5906736281960012,901.0371915048464,6.12364945039233,4.528803856215329,-2.6799999999999997,346300.17833093496,5.505078324938465,2.588292926918325,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,9.778515705019029,0.0,0.0,0.0,30.33183534230805,55.157751702783074,16.643603701010253,11.55854154676422,4.794537184071822,16.81010466143256,0.0,10.300767124953538,0.0,25.807221274690605,0.0,76.98158608609396,0.0,5.316788604006331,0.0,0.0,0.0,10.891158250298712,6.4208216229260096,6.923737199690624,39.64148210608524,54.59730361615449,0.0,10.902924932081056,41.99,0.0,4.794537184071822,11.949020558499466,5.563451491696996,29.43849617278154,11.126902983393991,0.0,43.32193961046029,28.49986833033837,0.0,0.0,0.0,17.066970682569526,4.163519673301419,5.1874793218836,-0.019279572940287,18.13002659952384,2.0014438308738454,1.969839464788058,0.0,0.2,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,3.9605200000000025,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(CNC(=O)c2cc3ccccc3s2)cc1,12.153873141849331,0.0076157407407408,-0.0076157407407408,0.7677809354479361,281.38000000000005,100.0,0.2611574751914892,-0.3472633471225859,0.3472633471225859,0.2611574751914892,1.1,1.85,2.6,32.13353235334619,10.143222406272644,2.089281186556806,-2.035806673129495,2.24587020696293,-2.211597284405461,7.2035993965431855,0.095479587051638,2.90142775056805,1.708329904417095,710.0308093659531,5.900529546155718,4.337843840937081,-2.1299999999999994,63750.17053548119,5.470096635038197,2.727320082766433,5.316788604006331,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,11.336785877934735,48.02802097092827,30.006147042775638,11.244676322381675,4.877147193701299,4.794537184071822,27.330109738220138,0.0,5.316788604006331,0.0,13.4684936056032,0.0,70.60135379324979,0.0,5.316788604006331,0.0,0.0,11.336785877934735,5.907179729351506,6.544756405912575,6.923737199690624,20.798587361167115,54.59730361615449,0.0,10.086144130933896,29.1,0.0,4.794537184071822,5.907179729351506,6.544756405912575,20.52674281633219,16.900237369631732,0.0,42.46456947923127,24.373259940620173,0.0,1.1462832449069824,1.530926188376585,12.916198769631308,4.090275119434571,2.3422629918715785,-0.0076157407407408,18.19702408715756,0.0,2.6179786726954832,0.0,0.1176470588235294,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,4.139720000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)Nc1ccncc1[N+](=O)[O-],12.914151786148086,0.0538849521289996,-0.6126388324945324,0.5413009299996282,389.3670000000001,144.0,0.3103494950214556,-0.4881105405615963,0.4881105405615963,0.3103494950214556,1.1724137931034482,2.0,2.827586206896552,16.628615546543934,9.969650567039848,2.2270871176736766,-2.0924287640406454,2.294036171307301,-2.1561263716000227,6.117864693294211,-0.3837623240553607,2.8534447876398867,1.569343351331867,1142.6654154034538,6.4803449672805336,4.5692728134694605,-4.07,4646617.974867695,7.510473511980105,3.6790045361739088,10.05365155780638,24.24062364409346,5.783244946364939,5.907179729351506,0.0,5.687386274683562,24.687371157856425,0.0,0.0,0.0,30.33183534230805,23.762552697081823,17.32374655500707,16.907584163440674,19.249248370761364,23.06519722508357,0.0,4.983978520947208,0.0,13.027703587438928,5.316788604006331,93.2927479264726,5.749511833283905,10.05365155780638,11.374772549367124,5.749511833283905,0.0,21.597714245481324,17.82224077151075,10.114318268765572,27.048343150859804,60.92462369091904,0.0,0.0,111.43,10.830490778169176,19.703392636909214,23.57883911865807,29.04674827288781,11.760295063310071,12.263210640074686,30.33183534230805,12.13273413692322,10.300767124953538,4.736862953800049,5.739750367561065,0.0,39.45540244643308,13.577091224420837,2.1284666083796475,-0.1510195112760943,13.57763003409447,2.3805596051041578,0.2921192252828319,0.0,0.0952380952380952,1.0,8.0,0.0,1.0,1.0,2.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,4.0,3.2944000000000013,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(CC(=O)Nc2ccc(C)cc2C)cc1,11.992825963718822,0.0238945578231293,0.0238945578231293,0.8854767905531885,253.34500000000003,98.0,0.2283015393826849,-0.3255606933386622,0.3255606933386622,0.2283015393826849,0.9473684210526316,1.5789473684210529,2.210526315789474,16.148917042111975,10.086018795875448,2.0553815347121795,-2.089638819642303,2.1606390735228502,-2.1468680969529403,5.9250589446092405,-0.1151254528476992,2.356406289228037,2.028217935803424,584.7111020518524,5.0289272631342,3.141280531377122,-2.0899999999999994,18436.52280692016,5.700041419282036,3.683225055489543,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,47.52510539416365,37.96448165092747,5.687386274683562,6.4208216229260096,4.794537184071822,11.594566004035068,0.0,0.0,0.0,27.19203322199788,5.316788604006331,64.71837544601925,0.0,5.316788604006331,5.687386274683562,0.0,0.0,5.907179729351506,11.21535880699783,20.771211599071872,22.253805966787983,42.46456947923127,0.0,0.0,29.1,0.0,4.794537184071822,5.907179729351506,6.4208216229260096,16.814289258077554,11.126902983393991,0.0,57.16941400984153,11.38315567246794,0.0,0.0,0.0,11.992825963718822,2.961578561980348,5.430928970353575,0.0238945578231293,14.084319412950364,0.4103139172335599,6.096138615940204,0.0,0.2352941176470588,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.7930600000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)cc(C(=O)NCc2ccc(F)cc2)c1,12.751976961864226,0.1146990740740738,-0.2737171377070364,0.8970123690196269,257.308,98.0,0.2510643921518626,-0.3479617183127832,0.3479617183127832,0.2510643921518626,1.0526315789473684,1.631578947368421,2.210526315789474,19.14214139942724,10.070229198704032,2.0592336004976883,-2.069997805343178,2.090631703796324,-2.2247684506855925,5.940459793808226,0.0950479814815317,2.36315626839106,2.027087189575587,569.9479703531082,4.685532091391345,2.8502034223511443,-2.16,18631.124019995117,5.653531237601811,3.647848938425403,5.316788604006331,5.817220841045894,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,0.0,0.0,29.32600418877882,43.67639416492468,12.10820789760957,0.0,9.184952231746642,5.907179729351506,0.0,5.316788604006331,0.0,20.392230805293824,0.0,70.53559628706516,0.0,5.316788604006331,4.39041504767482,0.0,0.0,5.907179729351506,6.544756405912575,19.664695240427143,27.048343150859804,42.46456947923127,0.0,0.0,29.1,0.0,9.184952231746642,11.7244005703974,12.10820789760957,16.690354475090988,12.13273413692322,12.13273413692322,32.04657560476608,5.316788604006331,0.0,12.751976961864226,0.0,12.00418965734442,2.8277551020408165,3.650556526839897,-0.3884162117811103,11.834882403451124,0.0,4.319055560240625,0.0,0.1875,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,3.3725400000000016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CNC(=O)c2c(C)cccc2C)cc1,12.246967435122198,0.0310943930041149,-0.0310943930041149,0.924984080473435,269.344,104.0,0.2515841590277704,-0.4967682000195791,0.4967682000195791,0.2515841590277704,1.05,1.65,2.2,16.465273392503473,10.02206790696772,2.106107460895945,-2.1036178271863584,2.1402939277199917,-2.240123316247848,5.964972696745998,0.0949437965952283,2.452164219451378,2.0452048722554683,582.6371109583482,4.797561058764164,3.3203110515233294,-2.29,34663.79340616469,6.239139077957309,3.177169920372476,10.05365155780638,5.749511833283905,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,42.67056301139545,12.10820789760957,7.109797541277533,9.53140013787187,5.907179729351506,0.0,5.316788604006331,0.0,20.392230805293824,7.109797541277533,64.71837544601925,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,13.016977270629038,6.544756405912575,13.847474399381248,27.048343150859804,42.46456947923127,0.0,0.0,38.33,0.0,4.794537184071822,5.907179729351506,6.544756405912575,28.003317800071887,0.0,7.109797541277533,56.31204387861251,5.316788604006331,4.736862953800049,5.1082035306597895,0.0,12.246967435122198,2.954626558956916,3.80635255053455,0.7835581934666536,13.545797316860629,0.0,4.417848334926257,1.636646079473009,0.2352941176470588,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,3.242040000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1C,12.662770770345176,0.1057714474678759,-0.1057714474678759,0.7602288668894649,305.37700000000007,116.0,0.2557902112911375,-0.496486664570004,0.496486664570004,0.2557902112911375,0.9130434782608696,1.6521739130434785,2.347826086956522,16.465772605994985,9.996079335173585,2.115810113499549,-2.1123991439817003,2.248054563536716,-2.12335435385639,6.129892885582241,0.1023598022192999,2.5533264929321766,1.9526340666630968,883.9441109802972,5.614129416162509,4.039416644072568,-2.809999999999999,193925.1471381988,6.127713044857051,2.903880397044978,10.05365155780638,5.749511833283905,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,60.01229408555128,11.250837766380558,7.109797541277533,9.53140013787187,22.36701443296466,0.0,0.0,0.0,13.847474399381248,12.426586145283864,71.28765809124548,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,13.016977270629038,0.0,13.847474399381248,21.48489165916281,54.59730361615449,0.0,10.772448428929591,38.33,0.0,4.794537184071822,5.907179729351506,5.563451491696996,33.336249520291055,0.0,7.109797541277533,61.52104081584511,12.240525803696954,4.736862953800049,5.247701947756962,0.0,12.662770770345176,5.038107696910005,3.591790121070876,0.7032884390875015,17.44518769646926,0.0,4.006562980002735,1.6379236816908174,0.15,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,4.717540000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(NCc1ccccc1C(F)(F)F)C(c1ccccc1)c1ccccc1,13.148583890422817,0.0400216259343249,-4.458747554003239,0.6617887770498118,369.386,138.0,0.4162416427993863,-0.3511864608885056,0.4162416427993863,0.3511864608885056,0.7777777777777778,1.2592592592592593,1.7777777777777777,19.4131841327144,9.901868278273833,2.327545826423808,-2.1888445245859365,2.3176277588315197,-2.300585945739717,5.866814797315989,-0.1381278441999389,2.6768408868905005,1.8486047417549472,852.6912734436305,6.127090191899049,4.303834934503319,-3.079999999999999,1290023.16021027,8.079273836199967,4.556401296869243,5.316788604006331,0.0,0.0,5.907179729351506,0.0,6.176298517443475,4.794537184071822,0.0,13.17124514302446,0.0,78.86277189000094,22.7567215435526,6.544756405912575,11.48135753785839,17.96578232709628,5.907179729351506,0.0,5.316788604006331,0.0,18.63896096951744,0.0,107.18294492525057,0.0,5.316788604006331,13.17124514302446,0.0,0.0,5.907179729351506,17.51559210742787,0.0,28.17171201294937,84.92913895846256,0.0,0.0,29.1,17.657656055301864,17.96578232709628,18.01538762696108,0.0,17.193270051855603,18.19910120538483,0.0,60.6636706846161,5.316788604006331,0.0,39.44575167126845,0.0,12.886065759637187,2.669574829931973,0.870470967708072,-0.9353458049886628,23.628694605124984,-4.458747554003239,-0.189797808012093,0.0,0.1363636363636363,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,5.153700000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(C(=O)c1ccccc1Cc1ccccc1)c1cccc(C)c1,13.224613882590074,0.055214002267574,0.055214002267574,0.6256375503250001,329.44300000000004,126.0,0.2580475798838084,-0.308635007998734,0.308635007998734,0.2580475798838084,0.88,1.6,2.32,16.1529798377212,9.98462975340809,2.1864724389670367,-2.226909576188964,2.2147903548148777,-2.3102641218037654,6.066928225454936,0.0987286784824601,2.6352873464353266,1.9347935440487785,854.7314619788175,6.207937288111883,4.359881827479923,-2.8699999999999988,599011.3549941354,7.800890378790248,3.970649772531552,4.899909730850477,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,60.6636706846161,55.15775170278307,17.795594172293132,0.0,4.794537184071822,11.594566004035068,0.0,0.0,0.0,20.268296022307258,11.444666136763052,101.11657785678896,0.0,4.899909730850477,5.687386274683562,0.0,0.0,12.45193613526408,6.4208216229260096,6.923737199690624,33.97208035055043,78.86277189000094,0.0,0.0,20.31,0.0,4.794537184071822,5.907179729351506,6.544756405912575,28.79856237270056,5.563451491696996,0.0,79.41105481484783,18.19910120538483,0.0,0.0,0.0,15.068687956664148,0.0,5.142778838642386,0.055214002267574,26.273705162365424,0.7580605946082134,4.701553445452255,0.0,0.1739130434782608,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,5.252520000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON(C)C(=O)c1cc2ccccc2s1,11.756674225245654,0.1123148148148149,-0.1123148148148149,0.7292270320988784,221.281,78.0,0.2867380364031804,-0.2742556426952713,0.2867380364031804,0.2742556426952713,1.4,2.1333333333333333,2.8,32.13353206354316,10.236975517213112,2.135282757631211,-2.1083886507494136,2.2540697483282277,-2.238454671623085,7.203472868005452,-0.075331183022913,2.699578699751044,2.4050862180361525,459.04850791430727,4.217448277423124,3.300253362773833,-1.39,4084.4625727233297,4.001506645563586,1.8621430526945588,0.0,0.0,0.0,0.0,5.907179729351506,0.0,9.632125767808455,5.063217724965349,0.0,11.336785877934735,18.19910120538483,17.518958351388015,11.74759189914629,11.986944734978833,9.632125767808455,27.330109738220138,0.0,5.063217724965349,0.0,0.0,14.157469523954724,35.20898253600935,0.0,0.0,0.0,0.0,11.336785877934735,25.127866978271577,4.8375885837366335,0.0,9.671684377773122,30.33183534230805,0.0,10.086144130933896,29.54,0.0,4.794537184071822,5.907179729351506,4.877147193701299,10.086144130933896,23.50980114417761,7.04767198267719,30.33183534230805,0.0,4.8375885837366335,1.116067649281935,1.4778703703703702,17.304449640967498,2.319817649281935,0.0,-0.1123148148148149,9.81281887755102,0.0,0.0,3.081290627362056,0.1818181818181818,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.534700000000001,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
