Reaction #,Prod_Smiles,ArX_Smiles,Acid_Smiles,CAD Yield
620,COC(=O)CC1CCc2cc(Cn3cnc4sc5c(c4c3=O)CCCC5)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1cnc2sc3c(c2c1=O)CCCC3,14.0
621,COC(=O)CC1CCc2cc(CC(C)n3nc(C)cc3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1cc(C)n(C(C)CC(=O)O)n1,23.7
622,COC(=O)CC1CCc2cc(Cc3nc(C)sc3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1nc(CC(=O)O)c(C)s1,17.9
623,COC(=O)CC1CCc2cc(C3[C@@H]4CC[C@@H](C4)[C@H]3NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)O,0.5
624,COC(=O)CC1CCc2cc(C3CSCCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCSCC1C(=O)O,1.8
625,COC(=O)CC1CCc2cc(CN3CC[C@H](NC(=O)OC(C)(C)C)C3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CCN(CC(=O)O)C1=O,69.2
626,COC(=O)CC1CCc2cc(C3CCCCC3O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCCCC1O,1.3
627,COC(=O)CC1CCc2cc(C(CNC(=O)OC(C)(C)C)Cc3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NCC(Cc1ccccc1)C(=O)O,13.6
628,COC(=O)CC1CCc2cc(C3Cc4ccccc4O3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1Cc2ccccc2O1,50.9
631,COC(=O)CC1CCc2cc(C[C@H]3CCCN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC[C@H](CC(=O)O)C1,20.0
632,COC(=O)CC1CCc2cc(C3CCN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC[C@@H](C(=O)O)C1,28.6
633,COC(=O)CC1CCc2cc(C3CC(=O)CCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(=O)C[C@H]1C(=O)O,0.0
634,COC(=O)CC1CCc2cc(C3CC(F)(F)CN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1C(=O)O,37.1
635,COC(=O)CC1CCc2cc(CSc3cn(C)c4ccccc34)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cn1cc(SCC(=O)O)c2ccccc21,0.6
637,COC(=O)CC1CCc2cc(Cn3nccc3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1ccnn1CC(=O)O,38.1
638,COC(=O)CC1CCc2cc(CC(NC(=O)OCc3ccccc3)C3CCN(C(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(C(CC(=O)O)NC(=O)OCc2ccccc2)CC1,1.9
639,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)CCS3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCSC(C(=O)O)C1,16.8
640,COC(=O)CC1CCc2cc(COC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OCC(=O)O,9.9
642,COC(=O)CC1CCc2cc(C3CCC(F)(F)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCC(F)(F)CC1,35.0
645,COC(=O)CC1CCc2cc(CCCC(=O)c3ccccc3Cl)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCCC(=O)c1ccccc1Cl,0.6
646,COC(=O)CC1CCc2cc(C(C)Oc3ccc(C=O)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(Oc1ccc(C=O)cc1)C(=O)O,25.5
647,COC(=O)CCC(NC(=O)OC(C)(C)C)c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CCC(NC(=O)OC(C)(C)C)C(=O)O,0.0
649,COC(=O)CC1CCc2cc(CC3CN(C(=O)OC(C)(C)C)CCO3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCOC(CC(=O)O)C1,3.8
650,COC(=O)CC1CCc2cc(C3COCCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCOC[C@H]1C(=O)O,3.4
651,COC(=O)CC1CCc2cc(CCCC3CCN(C(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(CCCC(=O)O)CC1,3.5
654,CCOC(=O)N1CSCC1c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CCOC(=O)N1CSCC1C(=O)O,7.5
657,COC(=O)CC1CCc2cc(C3C[C@@H](c4ccccc4)CC[C@@H]3NC(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N[C@H]1CC[C@H](c2ccccc2)C[C@H]1C(=O)O,1.0
658,COC(=O)CC1CCc2cc(Cn3nc(C)nc3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1nc(C)n(CC(=O)O)n1,44.7
660,COC(=O)CC1CCc2cc(CCn3nc(C)c(C(C)=O)c3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(=O)c1c(C)nn(CCC(=O)O)c1C,3.5
661,COC(=O)CC1CCc2cc(Cc3c(C)cccc3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1cccc(C)c1CC(=O)O,0.0
662,COC(=O)CC1CCc2cc(C(C)F)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(F)C(=O)O,25.2
663,COC(=O)CC1CCc2cc(C3COCCO3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1COCCO1,63.4
664,COC(=O)CC1CCc2cc(C3CCCN(c4ncnc5sccc45)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCCN(c2ncnc3sccc23)C1,13.0
666,COC(=O)CC1CCc2cc(CC(NC(=O)OC(C)(C)C)C3CCC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NC(CC(=O)O)C1CCC1,6.8
667,COC(=O)CC1CCc2cc(C3CC(NC(=O)OCc4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(N[C@H]1C[C@@H](C(=O)O)C1)OCc1ccccc1,18.2
668,COC(=O)CC1CCc2cc(C3CCCN(C(=O)OC(C)(C)C)C3c3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1c1ccccc1,8.4
669,COC(=O)CC1CCc2cc(C3C(c4ccccc4)CCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(c2ccccc2)C1C(=O)O,14.0
670,COC(=O)CC1CCc2cc(CCc3cn(C(=O)OC(C)(C)C)c4ccccc34)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)n1cc(CCC(=O)O)c2ccccc21,3.0
671,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)CC3Cc3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(Cc2ccccc2)C(C(=O)O)C1,25.3
672,COC(=O)CC1CCc2cc(C3CC(c4ccccc4)CN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(c2ccccc2)CC1C(=O)O,7.1
674,COC(=O)CC1CCc2cc(Cc3ccc(C#N)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,N#Cc1ccc(CC(=O)O)cc1,0.0
675,COC(=O)CC1CCc2cc(C3CCN(C(=O)c4ccc(B(O)O)cc4)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCN(C(=O)c2ccc(B(O)O)cc2)CC1,15.8
676,COC(=O)CC1CCc2cc(C3(c4cccc(Cl)c4)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1(c2cccc(Cl)c2)CC1,0.9
677,COC(=O)CC1CCc2cc(C3CCCCO3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCCCO1,24.9
678,COC(=O)CC1CCc2cc(C3CN(C(=O)c4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CN(C(=O)c2ccccc2)C1,0.1
680,COC(=O)CC1CCc2cc(C3CCN(C(=O)OC(C)(C)C)C[C@@H]3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,C[C@H]1CN(C(=O)OC(C)(C)C)CC[C@H]1C(=O)O,0.0
683,COC(=O)CC1CCc2cc(CN(C)c3ncc(C=O)cn3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CN(CC(=O)O)c1ncc(C=O)cn1,46.3
687,COC(=O)CC1CCc2cc(COc3ccc(CCC(C)=O)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(=O)CCc1ccc(OCC(=O)O)cc1,72.0
688,COC(=O)CC1CCc2cc(CCc3cnccn3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCc1cnccn1,6.8
689,COC(=O)CC1CCc2cc(CN3C(=O)COCC3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CN1C(=O)COCC1=O,7.5
690,COC(=O)CC1CCc2cc(CC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(CC(=O)O)(c2ccccc2)C1,6.4
691,COC(=O)CC1CCc2cc(Cn3c(-c4ccccc4)nc4ccccc43)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cn1c(-c2ccccc2)nc2ccccc21,16.3
692,COC(=O)CC1CCc2cc(C3CCC3(F)F)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCC1(F)F,10.4
695,COC(=O)CC1CCc2cc(C3CC(NC(=O)OC(C)(C)C)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NC1CC(C(=O)O)C1,0.0
696,COC(=O)CC1CCc2cc(C3CC34CCCC4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC12CCCC2,1.3
697,CCC1(CC)CC1c1cc2c3c(c1)[nH]c(=O)c(=O)n3C(CC(=O)OC)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CCC1(CC)CC1C(=O)O,3.6
699,COC(=O)CC1CCc2cc(CCc3nc4ccccc4n3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)n1c(CCC(=O)O)nc2ccccc21,1.2
702,COC(=O)CC1CCc2cc(C3COCC(=O)N3Cc3ccccc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1COCC(=O)N1Cc1ccccc1,0.6
703,COC(=O)CC1CCc2cc(C3CCCN(c4ncc(-c5ccc6c(c5)OCO6)cn4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCCN(c2ncc(-c3ccc4c(c3)OCO4)cn2)C1,1.5
706,COC(=O)CC1CCc2cc(C3CCC4(CC3)OC(=O)c3ccncc34)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C1O[C@]2(CC[C@H](C(=O)O)CC2)c2cnccc21,31.9
708,COC(=O)CC1CCc2cc(CC3CN4CCC3CC4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CC1CN2CCC1CC2,25.9
714,COC(=O)CC1CCc2cc(C3CCC4(CC3)OCCO4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCC2(CC1)OCCO2,18.4
715,COC(=O)CC1CCc2cc(CC3CCC(NC(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NC1CCC(CC(=O)O)CC1,13.2
716,COC(=O)CC1CCc2cc(Cc3cccc(-c4ccccn4)c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cc1cccc(-c2ccccn2)c1,51.5
717,COC(=O)CC1CCc2cc(C3CCC(c4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCC(c2ccccc2)C1,2.7
718,COC(=O)CC1CCc2cc(C3(F)CCOCC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1(F)CCOCC1,26.1
719,COC(=O)CC1CCc2cc(CC3CCN3C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC1CC(=O)O,32.3
720,COC(=O)CC1CCc2cc(C3CC4(CCN(C(=O)OC(C)(C)C)CC4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC2(CC1)CC(C(=O)O)C2,5.3
721,COC(=O)CC1CCc2cc(CC3CCC4(CC3)CCN(C(=O)OC(C)(C)C)CC4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC2(CCC(CC(=O)O)CC2)CC1,16.4
722,COC(=O)CC1CCc2cc(Cc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)C4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCc2cc(CC(=O)O)ccc2C1,8.6
723,COC(=O)CC1CCc2cc(CCc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)C4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCc2cc(CCC(=O)O)ccc2C1,0.8
726,COC(=O)CC1CCc2cc(C3(c4ccc(Cl)nc4)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1(c2ccc(Cl)nc2)CC1,0.7
727,COC(=O)CC1CCc2cc(C3C4COCC43)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1C2COCC21,1.3
728,COC(=O)CC1CCc2cc(CC3(NC(=O)OC(C)(C)C)CCC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NC1(CC(=O)O)CCC1,1.0
729,COC(=O)CC1CCc2cc(C3CCNC(=O)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C1CC(C(=O)O)CCN1,16.3
730,COC(=O)CC1CCc2cc(C3CCC(F)(F)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCC(F)(F)C1,0.7
733,COC(=O)CC1CCc2cc(C3CCCN(C(=O)OCc4ccccc4)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCCN(C(=O)OCc2ccccc2)CC1,13.6
734,COC(=O)CC1CCc2cc(C3COC(c4ccccc4)CO3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1COC(c2ccccc2)CO1,7.1
735,COC(=O)CC1CCc2cc(C3CC(Oc4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC(Oc2ccccc2)C1,3.6
736,COC(=O)CC1CCc2cc(C3C4CCC3CN(C(=O)OC(C)(C)C)C4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC2CCC(C1)C2C(=O)O,20.3
737,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)C[C@@H]3c3ccccc3F)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1C[C@H](C(=O)O)[C@@H](c2ccccc2F)C1,20.0
738,COC(=O)CC1CCc2cc(Cc3c[nH]c4cnccc34)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cc1c[nH]c2cnccc12,15.7
739,COC(=O)CC1CCc2cc(Cc3cnc(OC)c(OC)c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COc1cc(CC(=O)O)cnc1OC,60.7
740,COC(=O)CC1CCc2cc(C3(N(C)C(=O)OC(C)(C)C)CC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CN(C(=O)OC(C)(C)C)C1(C(=O)O)CC1,14.5
743,COC(=O)CC1CCc2cc(COCc3ccccc3C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1ccccc1COCC(=O)O,43.5
744,COC(=O)CC1CCc2cc(Cc3ccc(C(=O)OC)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)c1ccc(CC(=O)O)cc1,0.0
745,COC(=O)CC1CCc2cc(CC3COC3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CC1COC1,37.1
747,COC(=O)CC1CCc2cc(C3CCCC4CC(NC(=O)OC(C)(C)C)C(=O)N43)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)NC1CC2CCCC(C(=O)O)N2C1=O,1.9
750,COC(=O)CC1CCc2cc(C3CCc4[nH]nc(C)c4C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cc1n[nH]c2c1CC(C(=O)O)CC2,1.7
751,COC(=O)CC1CCc2cc(C3CC(=O)CC3(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC1(C)CC(=O)CC1C(=O)O,0.6
752,COC(=O)CC1CCc2cc(C3CC4CC3C(=O)O4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC2CC1C(=O)O2,2.7
753,COC(=O)CC1CCc2cc(C3CC(O)(c4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC(O)(c2ccccc2)C1,0.5
754,COC(=O)CC1CCc2cc(C3CC4CC(O)CC(C4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CC2CC(O)CC(C2)C1,0.0
755,COC(=O)CC1CCc2cc(C3CCCCC34CC4)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)C1CCCCC12CC2,18.9
756,COCc1n[nH]c2c1CC(c1cc3c4c(c1)[nH]c(=O)c(=O)n4C(CC(=O)OC)CC3)CC2,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COCc1n[nH]c2c1CC(C(=O)O)CC2,26.1
757,COC(=O)CC1CCc2cc(CC3CC4CCC(C3)N4C(=O)OC(C)(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1C2CCC1CC(CC(=O)O)C2,18.8
758,COC(=O)CC1CCc2cc(C[C@H]3CCCN(C4CCN(C(=O)OC(C)(C)C)CC4)C3=O)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CCC(N2CCC[C@H](CC(=O)O)C2=O)CC1,8.0
760,COC(=O)CC1CCc2cc(Cc3cccc(-n4cccn4)c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cc1cccc(-n2cccn2)c1,10.7
761,COC(=O)CC1CCc2cc(CCc3ccc(-n4ccnn4)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)CCc1ccc(-n2ccnn2)cc1,8.8
762,COC(=O)CC1CCc2cc(Cc3ccc(-n4nccn4)cc3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,O=C(O)Cc1ccc(-n2nccn2)cc1,1.0
763,COC(=O)CC1CCc2cc(C3CN(C(=O)OC(C)(C)C)CC3(C)C)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,CC(C)(C)OC(=O)N1CC(C(=O)O)C(C)(C)C1,1.1
764,COC(=O)CC1CCc2cc(Cc3ccc4cnn(C)c4c3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,Cn1ncc2ccc(CC(=O)O)cc21,3.2
